human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);First collaboration updated;1;2
;(3, 4);;(4, 4);First collaboration updated;1;3
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;4
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;5
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;6
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;7
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;8
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;9
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;10
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;11
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;12
;(3, 4);MoveEast;(4, 4);First collaboration updated;1;13
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;14
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;15
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;16
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;17
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;18
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;19
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;20
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;21
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;22
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;23
;(3, 4);MoveEast;(5, 4);First collaboration updated;1;24
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;25
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;26
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;27
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;28
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;29
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;30
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;31
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;32
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;33
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;34
;(3, 4);MoveEast;(6, 4);First collaboration updated;1;35
;(3, 4);MoveEast;(7, 4);First collaboration updated;1;36
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;37
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;38
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;39
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;40
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;41
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;42
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;43
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;44
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;45
;(3, 4);MoveNorthEast;(7, 4);First collaboration updated;1;46
;(3, 4);MoveNorthEast;(8, 3);First collaboration updated;1;47
;(3, 4);MoveEast;(8, 3);First collaboration updated;1;48
MoveEast;(4, 4);MoveEast;(8, 3);First collaboration updated;1;49
;(4, 4);MoveEast;(8, 3);First collaboration updated;1;50
;(4, 4);MoveEast;(8, 3);First collaboration updated;1;51
;(4, 4);MoveEast;(8, 3);First collaboration updated;1;52
MoveEast;(5, 4);MoveEast;(8, 3);First collaboration updated;1;53
;(5, 4);MoveEast;(8, 3);First collaboration updated;1;54
;(5, 4);MoveEast;(8, 3);First collaboration updated;1;55
;(5, 4);MoveEast;(8, 3);First collaboration updated;1;56
MoveEast;(6, 4);MoveEast;(8, 3);First collaboration updated;1;57
;(6, 4);MoveEast;(9, 3);First collaboration updated;1;58
;(6, 4);GrabLargeObject;(9, 3);First collaboration updated;1;59
;(6, 4);GrabLargeObject;(9, 3);First collaboration updated;1;60
MoveEast;(7, 4);GrabLargeObject;(9, 3);First collaboration updated;1;61
;(7, 4);GrabLargeObject;(9, 3);First collaboration updated;1;62
;(7, 4);GrabLargeObject;(9, 3);First collaboration updated;1;63
;(7, 4);GrabLargeObject;(9, 3);First collaboration updated;1;64
MoveEast;(8, 4);GrabLargeObject;(9, 3);First collaboration updated;1;65
;(8, 4);GrabLargeObject;(9, 3);First collaboration updated;1;66
;(8, 4);GrabLargeObject;(9, 3);First collaboration updated;1;67
;(8, 4);GrabLargeObject;(9, 3);First collaboration updated;1;68
;(8, 4);GrabLargeObject;(9, 3);First collaboration updated;1;69
