human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveSouth;(3, 5);1;1
;(3, 5);1;2
;(3, 5);1;3
;(3, 5);1;4
;(3, 5);1;5
;(3, 5);1;6
;(3, 5);1;7
;(3, 5);1;8
GrabObject;(3, 5);1;9
;(3, 5);1;10
;(3, 5);1;11
;(3, 5);1;12
;(3, 5);1;13
;(3, 5);1;14
;(3, 5);1;15
;(3, 5);1;16
;(3, 5);1;17
;(3, 5);1;18
;(3, 5);1;19
MoveEast;(4, 5);1;20
;(4, 5);1;21
;(4, 5);1;22
;(4, 5);1;23
;(4, 5);1;24
;(4, 5);1;25
;(4, 5);1;26
;(4, 5);1;27
;(4, 5);1;28
;(4, 5);1;29
MoveEast;(5, 5);1;30
;(5, 5);1;31
MoveEast;(6, 5);1;32
;(6, 5);1;33
MoveEast;(7, 5);1;34
;(7, 5);1;35
;(7, 5);1;36
;(7, 5);1;37
MoveEast;(8, 5);1;38
;(8, 5);1;39
;(8, 5);1;40
;(8, 5);1;41
;(8, 5);1;42
;(8, 5);1;43
;(8, 5);1;44
MoveSouth;(8, 6);1;45
;(8, 6);1;46
;(8, 6);1;47
;(8, 6);1;48
;(8, 6);1;49
;(8, 6);1;50
;(8, 6);1;51
;(8, 6);1;52
GrabObject;(8, 6);1;53
;(8, 6);1;54
;(8, 6);1;55
;(8, 6);1;56
;(8, 6);1;57
;(8, 6);1;58
;(8, 6);1;59
MoveWest;(7, 6);1;60
;(7, 6);1;61
;(7, 6);1;62
;(7, 6);1;63
;(7, 6);1;64
;(7, 6);1;65
;(7, 6);1;66
;(7, 6);1;67
;(7, 6);1;68
;(7, 6);1;69
MoveWest;(6, 6);1;70
;(6, 6);1;71
MoveWest;(5, 6);1;72
MoveWest;(4, 6);1;73
;(4, 6);1;74
MoveWest;(3, 6);1;75
;(3, 6);1;76
MoveWest;(2, 6);1;77
MoveWest;(1, 6);1;78
;(1, 6);1;79
MoveWest;(0, 6);1;80
;(0, 6);1;81
;(0, 6);1;82
;(0, 6);1;83
;(0, 6);1;84
;(0, 6);1;85
MoveWest;(0, 6);1;86
;(0, 6);1;87
DropObject;(0, 6);1;88
;(0, 6);1;89
;(0, 6);1;90
;(0, 6);1;91
;(0, 6);1;92
;(0, 6);1;93
;(0, 6);1;94
MoveEast;(1, 6);1;95
;(1, 6);1;96
;(1, 6);1;97
;(1, 6);1;98
;(1, 6);1;99
;(1, 6);1;100
;(1, 6);1;101
;(1, 6);1;102
;(1, 6);1;103
;(1, 6);1;104
MoveEast;(2, 6);1;105
MoveEast;(3, 6);1;106
;(3, 6);1;107
MoveEast;(4, 6);1;108
;(4, 6);1;109
MoveEast;(5, 6);1;110
;(5, 6);1;111
MoveEast;(6, 6);1;112
MoveEast;(7, 6);1;113
;(7, 6);1;114
MoveEast;(8, 6);1;115
MoveEast;(9, 6);1;116
;(9, 6);1;117
MoveEast;(10, 6);1;118
;(10, 6);1;119
MoveEast;(11, 6);1;120
MoveEast;(12, 6);1;121
;(12, 6);1;122
;(12, 6);1;123
;(12, 6);1;124
;(12, 6);1;125
;(12, 6);1;126
MoveWest;(11, 6);1;127
