human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveWest;(2, 4);1;1
;(2, 4);1;2
;(2, 4);1;3
MoveEast;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
MoveSouth;(3, 5);1;9
;(3, 5);1;10
;(3, 5);1;11
;(3, 5);1;12
;(3, 5);1;13
;(3, 5);1;14
;(3, 5);1;15
;(3, 5);1;16
;(3, 5);1;17
;(3, 5);1;18
MoveEast;(4, 5);1;19
;(4, 5);1;20
;(4, 5);1;21
;(4, 5);1;22
;(4, 5);1;23
;(4, 5);1;24
;(4, 5);1;25
;(4, 5);1;26
;(4, 5);1;27
;(4, 5);1;28
;(4, 5);1;29
;(4, 5);1;30
MoveEast;(5, 5);1;31
;(5, 5);1;32
;(5, 5);1;33
;(5, 5);1;34
;(5, 5);1;35
;(5, 5);1;36
;(5, 5);1;37
;(5, 5);1;38
MoveEast;(6, 5);1;39
;(6, 5);1;40
;(6, 5);1;41
;(6, 5);1;42
;(6, 5);1;43
;(6, 5);1;44
;(6, 5);1;45
MoveEast;(7, 5);1;46
;(7, 5);1;47
;(7, 5);1;48
;(7, 5);1;49
;(7, 5);1;50
;(7, 5);1;51
;(7, 5);1;52
;(7, 5);1;53
MoveEast;(8, 5);1;54
;(8, 5);1;55
;(8, 5);1;56
;(8, 5);1;57
;(8, 5);1;58
;(8, 5);1;59
;(8, 5);1;60
;(8, 5);1;61
;(8, 5);1;62
;(8, 5);1;63
;(8, 5);1;64
;(8, 5);1;65
MoveSouth;(8, 6);1;66
;(8, 6);1;67
;(8, 6);1;68
;(8, 6);1;69
;(8, 6);1;70
;(8, 6);1;71
;(8, 6);1;72
;(8, 6);1;73
;(8, 6);1;74
;(8, 6);1;75
;(8, 6);1;76
;(8, 6);1;77
;(8, 6);1;78
;(8, 6);1;79
;(8, 6);1;80
;(8, 6);1;81
;(8, 6);1;82
;(8, 6);1;83
;(8, 6);1;84
;(8, 6);1;85
;(8, 6);1;86
;(8, 6);1;87
;(8, 6);1;88
;(8, 6);1;89
;(8, 6);1;90
;(8, 6);1;91
;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
