human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveSouth;(3, 5);1;1
;(3, 5);1;2
;(3, 5);1;3
;(3, 5);1;4
;(3, 5);1;5
;(3, 5);1;6
;(3, 5);1;7
;(3, 5);1;8
;(3, 5);1;9
;(3, 5);1;10
;(3, 5);1;11
;(3, 5);1;12
;(3, 5);1;13
;(3, 5);1;14
;(3, 5);1;15
;(3, 5);1;16
;(3, 5);1;17
;(3, 5);1;18
;(3, 5);1;19
;(3, 5);1;20
;(3, 5);1;21
;(3, 5);1;22
;(3, 5);1;23
;(3, 5);1;24
;(3, 5);1;25
;(3, 5);1;26
;(3, 5);1;27
;(3, 5);1;28
;(3, 5);1;29
;(3, 5);1;30
;(3, 5);1;31
;(3, 5);1;32
;(3, 5);1;33
;(3, 5);1;34
;(3, 5);1;35
;(3, 5);1;36
MoveEast;(4, 5);1;37
;(4, 5);1;38
;(4, 5);1;39
;(4, 5);1;40
MoveEast;(5, 5);1;41
;(5, 5);1;42
;(5, 5);1;43
;(5, 5);1;44
;(5, 5);1;45
;(5, 5);1;46
;(5, 5);1;47
MoveEast;(6, 5);1;48
;(6, 5);1;49
;(6, 5);1;50
;(6, 5);1;51
MoveEast;(7, 5);1;52
;(7, 5);1;53
;(7, 5);1;54
MoveEast;(8, 5);1;55
;(8, 5);1;56
;(8, 5);1;57
;(8, 5);1;58
MoveEast;(9, 5);1;59
;(9, 5);1;60
;(9, 5);1;61
;(9, 5);1;62
;(9, 5);1;63
;(9, 5);1;64
;(9, 5);1;65
;(9, 5);1;66
;(9, 5);1;67
;(9, 5);1;68
;(9, 5);1;69
;(9, 5);1;70
MoveWest;(8, 5);1;71
;(8, 5);1;72
;(8, 5);1;73
;(8, 5);1;74
;(8, 5);1;75
;(8, 5);1;76
;(8, 5);1;77
;(8, 5);1;78
;(8, 5);1;79
MoveSouth;(8, 6);1;80
;(8, 6);1;81
;(8, 6);1;82
;(8, 6);1;83
;(8, 6);1;84
;(8, 6);1;85
;(8, 6);1;86
;(8, 6);1;87
;(8, 6);1;88
;(8, 6);1;89
;(8, 6);1;90
;(8, 6);1;91
;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
GrabObject;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
MoveWest;(7, 6);1;120
;(7, 6);1;121
;(7, 6);1;122
;(7, 6);1;123
;(7, 6);1;124
MoveWest;(6, 6);1;125
;(6, 6);1;126
;(6, 6);1;127
;(6, 6);1;128
;(6, 6);1;129
;(6, 6);1;130
MoveWest;(5, 6);1;131
;(5, 6);1;132
;(5, 6);1;133
;(5, 6);1;134
;(5, 6);1;135
