human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
MoveEast;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
;(4, 4);1;24
;(4, 4);1;25
;(4, 4);1;26
;(4, 4);1;27
;(4, 4);1;28
;(4, 4);1;29
MoveEast;(5, 4);1;30
;(5, 4);1;31
;(5, 4);1;32
;(5, 4);1;33
;(5, 4);1;34
MoveEast;(6, 4);1;35
;(6, 4);1;36
;(6, 4);1;37
;(6, 4);1;38
;(6, 4);1;39
;(6, 4);1;40
;(6, 4);1;41
;(6, 4);1;42
;(6, 4);1;43
;(6, 4);1;44
;(6, 4);1;45
;(6, 4);1;46
;(6, 4);1;47
;(6, 4);1;48
;(6, 4);1;49
;(6, 4);1;50
MoveEast;(7, 4);1;51
;(7, 4);1;52
;(7, 4);1;53
;(7, 4);1;54
;(7, 4);1;55
;(7, 4);1;56
;(7, 4);1;57
;(7, 4);1;58
;(7, 4);1;59
;(7, 4);1;60
MoveEast;(8, 4);1;61
;(8, 4);1;62
;(8, 4);1;63
;(8, 4);1;64
;(8, 4);1;65
;(8, 4);1;66
;(8, 4);1;67
;(8, 4);1;68
;(8, 4);1;69
MoveSouth;(8, 5);1;70
;(8, 5);1;71
;(8, 5);1;72
;(8, 5);1;73
;(8, 5);1;74
;(8, 5);1;75
;(8, 5);1;76
;(8, 5);1;77
;(8, 5);1;78
;(8, 5);1;79
;(8, 5);1;80
;(8, 5);1;81
;(8, 5);1;82
;(8, 5);1;83
;(8, 5);1;84
;(8, 5);1;85
;(8, 5);1;86
;(8, 5);1;87
;(8, 5);1;88
;(8, 5);1;89
;(8, 5);1;90
;(8, 5);1;91
MoveSouth;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
GrabObject;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
;(8, 6);1;120
;(8, 6);1;121
MoveWest;(7, 6);1;122
;(7, 6);1;123
;(7, 6);1;124
;(7, 6);1;125
;(7, 6);1;126
;(7, 6);1;127
;(7, 6);1;128
;(7, 6);1;129
MoveWest;(6, 6);1;130
;(6, 6);1;131
;(6, 6);1;132
;(6, 6);1;133
;(6, 6);1;134
MoveWest;(5, 6);1;135
;(5, 6);1;136
;(5, 6);1;137
;(5, 6);1;138
;(5, 6);1;139
;(5, 6);1;140
;(5, 6);1;141
;(5, 6);1;142
;(5, 6);1;143
;(5, 6);1;144
;(5, 6);1;145
;(5, 6);1;146
;(5, 6);1;147
;(5, 6);1;148
;(5, 6);1;149
;(5, 6);1;150
;(5, 6);1;151
;(5, 6);1;152
;(5, 6);1;153
DropObject;(5, 6);1;154
;(5, 6);1;155
;(5, 6);1;156
;(5, 6);1;157
;(5, 6);1;158
;(5, 6);1;159
;(5, 6);1;160
;(5, 6);1;161
;(5, 6);1;162
;(5, 6);1;163
MoveEast;(6, 6);1;164
;(6, 6);1;165
;(6, 6);1;166
;(6, 6);1;167
;(6, 6);1;168
MoveEast;(7, 6);1;169
;(7, 6);1;170
;(7, 6);1;171
MoveEast;(8, 6);1;172
;(8, 6);1;173
;(8, 6);1;174
;(8, 6);1;175
MoveEast;(9, 6);1;176
;(9, 6);1;177
;(9, 6);1;178
;(9, 6);1;179
;(9, 6);1;180
;(9, 6);1;181
;(9, 6);1;182
;(9, 6);1;183
;(9, 6);1;184
;(9, 6);1;185
;(9, 6);1;186
;(9, 6);1;187
;(9, 6);1;188
;(9, 6);1;189
;(9, 6);1;190
;(9, 6);1;191
;(9, 6);1;192
;(9, 6);1;193
;(9, 6);1;194
GrabObject;(9, 6);1;195
;(9, 6);1;196
;(9, 6);1;197
;(9, 6);1;198
;(9, 6);1;199
;(9, 6);1;200
;(9, 6);1;201
;(9, 6);1;202
;(9, 6);1;203
MoveEast;(10, 6);1;204
;(10, 6);1;205
;(10, 6);1;206
;(10, 6);1;207
;(10, 6);1;208
MoveWest;(9, 6);1;209
;(9, 6);1;210
;(9, 6);1;211
;(9, 6);1;212
;(9, 6);1;213
;(9, 6);1;214
;(9, 6);1;215
;(9, 6);1;216
;(9, 6);1;217
MoveWest;(8, 6);1;218
;(8, 6);1;219
;(8, 6);1;220
;(8, 6);1;221
MoveWest;(7, 6);1;222
;(7, 6);1;223
;(7, 6);1;224
MoveWest;(6, 6);1;225
;(6, 6);1;226
;(6, 6);1;227
;(6, 6);1;228
MoveWest;(5, 6);1;229
;(5, 6);1;230
;(5, 6);1;231
;(5, 6);1;232
MoveWest;(4, 6);1;233
;(4, 6);1;234
;(4, 6);1;235
;(4, 6);1;236
;(4, 6);1;237
GrabObject;(4, 6);1;238
;(4, 6);1;239
;(4, 6);1;240
;(4, 6);1;241
;(4, 6);1;242
;(4, 6);1;243
;(4, 6);1;244
;(4, 6);1;245
;(4, 6);1;246
;(4, 6);1;247
;(4, 6);1;248
MoveEast;(5, 6);1;249
;(5, 6);1;250
;(5, 6);1;251
;(5, 6);1;252
;(5, 6);1;253
;(5, 6);1;254
;(5, 6);1;255
;(5, 6);1;256
;(5, 6);1;257
;(5, 6);1;258
;(5, 6);1;259
;(5, 6);1;260
;(5, 6);1;261
;(5, 6);1;262
MoveWest;(4, 6);1;263
;(4, 6);1;264
;(4, 6);1;265
;(4, 6);1;266
;(4, 6);1;267
;(4, 6);1;268
;(4, 6);1;269
DropObject;(4, 6);1;270
;(4, 6);1;271
;(4, 6);1;272
;(4, 6);1;273
;(4, 6);1;274
;(4, 6);1;275
;(4, 6);1;276
;(4, 6);1;277
;(4, 6);1;278
;(4, 6);1;279
;(4, 6);1;280
;(4, 6);1;281
;(4, 6);1;282
MoveEast;(5, 6);1;283
;(5, 6);1;284
;(5, 6);1;285
;(5, 6);1;286
MoveEast;(6, 6);1;287
;(6, 6);1;288
;(6, 6);1;289
MoveEast;(7, 6);1;290
;(7, 6);1;291
;(7, 6);1;292
;(7, 6);1;293
MoveEast;(8, 6);1;294
;(8, 6);1;295
;(8, 6);1;296
MoveEast;(9, 6);1;297
;(9, 6);1;298
;(9, 6);1;299
;(9, 6);1;300
MoveEast;(10, 6);1;301
;(10, 6);1;302
;(10, 6);1;303
;(10, 6);1;304
;(10, 6);1;305
;(10, 6);1;306
;(10, 6);1;307
;(10, 6);1;308
;(10, 6);1;309
MoveWest;(9, 6);1;310
;(9, 6);1;311
;(9, 6);1;312
;(9, 6);1;313
;(9, 6);1;314
;(9, 6);1;315
;(9, 6);1;316
;(9, 6);1;317
;(9, 6);1;318
;(9, 6);1;319
GrabObject;(9, 6);1;320
;(9, 6);1;321
;(9, 6);1;322
;(9, 6);1;323
;(9, 6);1;324
;(9, 6);1;325
;(9, 6);1;326
;(9, 6);1;327
;(9, 6);1;328
;(9, 6);1;329
;(9, 6);1;330
;(9, 6);1;331
MoveWest;(8, 6);1;332
;(8, 6);1;333
;(8, 6);1;334
;(8, 6);1;335
MoveWest;(7, 6);1;336
;(7, 6);1;337
;(7, 6);1;338
;(7, 6);1;339
MoveWest;(6, 6);1;340
;(6, 6);1;341
;(6, 6);1;342
;(6, 6);1;343
;(6, 6);1;344
MoveWest;(5, 6);1;345
;(5, 6);1;346
;(5, 6);1;347
;(5, 6);1;348
;(5, 6);1;349
;(5, 6);1;350
;(5, 6);1;351
;(5, 6);1;352
;(5, 6);1;353
;(5, 6);1;354
;(5, 6);1;355
;(5, 6);1;356
;(5, 6);1;357
DropObject;(5, 6);1;358
;(5, 6);1;359
;(5, 6);1;360
;(5, 6);1;361
;(5, 6);1;362
;(5, 6);1;363
;(5, 6);1;364
;(5, 6);1;365
MoveEast;(6, 6);1;366
;(6, 6);1;367
;(6, 6);1;368
;(6, 6);1;369
MoveEast;(7, 6);1;370
;(7, 6);1;371
;(7, 6);1;372
;(7, 6);1;373
;(7, 6);1;374
MoveEast;(8, 6);1;375
;(8, 6);1;376
;(8, 6);1;377
MoveEast;(9, 6);1;378
;(9, 6);1;379
;(9, 6);1;380
;(9, 6);1;381
MoveEast;(10, 6);1;382
;(10, 6);1;383
;(10, 6);1;384
