human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
MoveEast;(4, 4);1;33
;(4, 4);1;34
;(4, 4);1;35
;(4, 4);1;36
;(4, 4);1;37
;(4, 4);1;38
;(4, 4);1;39
;(4, 4);1;40
;(4, 4);1;41
;(4, 4);1;42
;(4, 4);1;43
MoveEast;(5, 4);1;44
;(5, 4);1;45
;(5, 4);1;46
;(5, 4);1;47
;(5, 4);1;48
;(5, 4);1;49
;(5, 4);1;50
;(5, 4);1;51
;(5, 4);1;52
;(5, 4);1;53
MoveEast;(6, 4);1;54
;(6, 4);1;55
;(6, 4);1;56
;(6, 4);1;57
;(6, 4);1;58
;(6, 4);1;59
;(6, 4);1;60
;(6, 4);1;61
;(6, 4);1;62
MoveEast;(7, 4);1;63
;(7, 4);1;64
;(7, 4);1;65
;(7, 4);1;66
;(7, 4);1;67
;(7, 4);1;68
;(7, 4);1;69
MoveEast;(8, 4);1;70
;(8, 4);1;71
;(8, 4);1;72
;(8, 4);1;73
;(8, 4);1;74
;(8, 4);1;75
;(8, 4);1;76
;(8, 4);1;77
MoveEast;(9, 4);1;78
;(9, 4);1;79
;(9, 4);1;80
;(9, 4);1;81
;(9, 4);1;82
;(9, 4);1;83
;(9, 4);1;84
;(9, 4);1;85
;(9, 4);1;86
;(9, 4);1;87
;(9, 4);1;88
;(9, 4);1;89
;(9, 4);1;90
;(9, 4);1;91
MoveNorth;(9, 3);1;92
;(9, 3);1;93
;(9, 3);1;94
;(9, 3);1;95
;(9, 3);1;96
;(9, 3);1;97
;(9, 3);1;98
;(9, 3);1;99
;(9, 3);1;100
;(9, 3);1;101
;(9, 3);1;102
;(9, 3);1;103
;(9, 3);1;104
;(9, 3);1;105
;(9, 3);1;106
;(9, 3);1;107
;(9, 3);1;108
;(9, 3);1;109
;(9, 3);1;110
;(9, 3);1;111
;(9, 3);1;112
;(9, 3);1;113
;(9, 3);1;114
;(9, 3);1;115
;(9, 3);1;116
GrabObject;(9, 3);1;117
;(9, 3);1;118
;(9, 3);1;119
;(9, 3);1;120
;(9, 3);1;121
;(9, 3);1;122
;(9, 3);1;123
;(9, 3);1;124
;(9, 3);1;125
;(9, 3);1;126
;(9, 3);1;127
;(9, 3);1;128
;(9, 3);1;129
;(9, 3);1;130
;(9, 3);1;131
;(9, 3);1;132
;(9, 3);1;133
;(9, 3);1;134
;(9, 3);1;135
;(9, 3);1;136
;(9, 3);1;137
;(9, 3);1;138
MoveWest;(8, 3);1;139
;(8, 3);1;140
;(8, 3);1;141
;(8, 3);1;142
;(8, 3);1;143
;(8, 3);1;144
;(8, 3);1;145
;(8, 3);1;146
;(8, 3);1;147
;(8, 3);1;148
MoveEast;(9, 3);1;149
;(9, 3);1;150
;(9, 3);1;151
;(9, 3);1;152
;(9, 3);1;153
;(9, 3);1;154
;(9, 3);1;155
MoveSouth;(9, 4);1;156
;(9, 4);1;157
;(9, 4);1;158
;(9, 4);1;159
;(9, 4);1;160
;(9, 4);1;161
;(9, 4);1;162
;(9, 4);1;163
GrabObject;(9, 4);1;164
;(9, 4);1;165
;(9, 4);1;166
;(9, 4);1;167
;(9, 4);1;168
MoveWest;(8, 4);1;169
;(8, 4);1;170
;(8, 4);1;171
;(8, 4);1;172
;(8, 4);1;173
;(8, 4);1;174
;(8, 4);1;175
;(8, 4);1;176
;(8, 4);1;177
;(8, 4);1;178
;(8, 4);1;179
;(8, 4);1;180
;(8, 4);1;181
;(8, 4);1;182
;(8, 4);1;183
;(8, 4);1;184
;(8, 4);1;185
MoveEast;(9, 4);1;186
;(9, 4);1;187
;(9, 4);1;188
;(9, 4);1;189
;(9, 4);1;190
;(9, 4);1;191
;(9, 4);1;192
;(9, 4);1;193
;(9, 4);1;194
;(9, 4);1;195
;(9, 4);1;196
MoveSouth;(9, 5);1;197
;(9, 5);1;198
;(9, 5);1;199
;(9, 5);1;200
;(9, 5);1;201
;(9, 5);1;202
;(9, 5);1;203
;(9, 5);1;204
;(9, 5);1;205
;(9, 5);1;206
;(9, 5);1;207
GrabObject;(9, 5);1;208
;(9, 5);1;209
;(9, 5);1;210
;(9, 5);1;211
;(9, 5);1;212
;(9, 5);1;213
;(9, 5);1;214
;(9, 5);1;215
;(9, 5);1;216
;(9, 5);1;217
MoveWest;(8, 5);1;218
;(8, 5);1;219
;(8, 5);1;220
;(8, 5);1;221
;(8, 5);1;222
;(8, 5);1;223
;(8, 5);1;224
;(8, 5);1;225
;(8, 5);1;226
;(8, 5);1;227
;(8, 5);1;228
MoveWest;(7, 5);1;229
;(7, 5);1;230
;(7, 5);1;231
;(7, 5);1;232
;(7, 5);1;233
;(7, 5);1;234
;(7, 5);1;235
;(7, 5);1;236
MoveEast;(8, 5);1;237
;(8, 5);1;238
;(8, 5);1;239
;(8, 5);1;240
;(8, 5);1;241
;(8, 5);1;242
;(8, 5);1;243
;(8, 5);1;244
;(8, 5);1;245
;(8, 5);1;246
;(8, 5);1;247
DropObject;(8, 5);1;248
;(8, 5);1;249
;(8, 5);1;250
;(8, 5);1;251
;(8, 5);1;252
;(8, 5);1;253
;(8, 5);1;254
;(8, 5);1;255
MoveWest;(7, 5);1;256
;(7, 5);1;257
;(7, 5);1;258
;(7, 5);1;259
;(7, 5);1;260
;(7, 5);1;261
;(7, 5);1;262
;(7, 5);1;263
;(7, 5);1;264
;(7, 5);1;265
;(7, 5);1;266
MoveEast;(8, 5);1;267
;(8, 5);1;268
;(8, 5);1;269
;(8, 5);1;270
;(8, 5);1;271
;(8, 5);1;272
;(8, 5);1;273
;(8, 5);1;274
;(8, 5);1;275
;(8, 5);1;276
;(8, 5);1;277
;(8, 5);1;278
;(8, 5);1;279
;(8, 5);1;280
;(8, 5);1;281
;(8, 5);1;282
;(8, 5);1;283
;(8, 5);1;284
;(8, 5);1;285
GrabObject;(8, 5);1;286
;(8, 5);1;287
;(8, 5);1;288
;(8, 5);1;289
;(8, 5);1;290
;(8, 5);1;291
;(8, 5);1;292
;(8, 5);1;293
;(8, 5);1;294
MoveWest;(7, 5);1;295
;(7, 5);1;296
;(7, 5);1;297
;(7, 5);1;298
;(7, 5);1;299
MoveWest;(6, 5);1;300
;(6, 5);1;301
;(6, 5);1;302
;(6, 5);1;303
MoveWest;(5, 5);1;304
;(5, 5);1;305
;(5, 5);1;306
;(5, 5);1;307
;(5, 5);1;308
;(5, 5);1;309
;(5, 5);1;310
;(5, 5);1;311
MoveSouth;(5, 6);1;312
;(5, 6);1;313
;(5, 6);1;314
;(5, 6);1;315
;(5, 6);1;316
;(5, 6);1;317
;(5, 6);1;318
;(5, 6);1;319
;(5, 6);1;320
DropObject;(5, 6);1;321
;(5, 6);1;322
;(5, 6);1;323
;(5, 6);1;324
;(5, 6);1;325
;(5, 6);1;326
;(5, 6);1;327
;(5, 6);1;328
;(5, 6);1;329
;(5, 6);1;330
;(5, 6);1;331
;(5, 6);1;332
;(5, 6);1;333
;(5, 6);1;334
MoveEast;(6, 6);1;335
;(6, 6);1;336
;(6, 6);1;337
;(6, 6);1;338
;(6, 6);1;339
MoveEast;(7, 6);1;340
;(7, 6);1;341
;(7, 6);1;342
;(7, 6);1;343
MoveEast;(8, 6);1;344
;(8, 6);1;345
;(8, 6);1;346
;(8, 6);1;347
MoveEast;(9, 6);1;348
;(9, 6);1;349
;(9, 6);1;350
MoveEast;(10, 6);1;351
;(10, 6);1;352
;(10, 6);1;353
;(10, 6);1;354
MoveEast;(11, 6);1;355
;(11, 6);1;356
;(11, 6);1;357
;(11, 6);1;358
;(11, 6);1;359
MoveNorth;(11, 5);1;360
;(11, 5);1;361
;(11, 5);1;362
;(11, 5);1;363
;(11, 5);1;364
;(11, 5);1;365
;(11, 5);1;366
;(11, 5);1;367
;(11, 5);1;368
MoveWest;(10, 5);1;369
;(10, 5);1;370
;(10, 5);1;371
;(10, 5);1;372
;(10, 5);1;373
;(10, 5);1;374
;(10, 5);1;375
;(10, 5);1;376
GrabObject;(10, 5);1;377
;(10, 5);1;378
;(10, 5);1;379
;(10, 5);1;380
;(10, 5);1;381
;(10, 5);1;382
;(10, 5);1;383
;(10, 5);1;384
;(10, 5);1;385
;(10, 5);1;386
;(10, 5);1;387
MoveWest;(9, 5);1;388
