human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
;(4, 4);1;6
;(4, 4);1;7
;(4, 4);1;8
;(4, 4);1;9
;(4, 4);1;10
;(4, 4);1;11
;(4, 4);1;12
;(4, 4);1;13
;(4, 4);1;14
;(4, 4);1;15
;(4, 4);1;16
;(4, 4);1;17
;(4, 4);1;18
;(4, 4);1;19
;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
MoveNorth;(4, 3);1;24
;(4, 3);1;25
MoveEast;(5, 3);1;26
;(5, 3);1;27
MoveWest;(4, 3);1;28
;(4, 3);1;29
;(4, 3);1;30
;(4, 3);1;31
;(4, 3);1;32
;(4, 3);1;33
;(4, 3);1;34
;(4, 3);1;35
;(4, 3);1;36
;(4, 3);1;37
;(4, 3);1;38
MoveSouth;(4, 4);1;39
;(4, 4);1;40
MoveWest;(3, 4);1;41
MoveEast;(4, 4);1;42
;(4, 4);1;43
;(4, 4);1;44
;(4, 4);1;45
MoveNorth;(4, 3);1;46
;(4, 3);1;47
;(4, 3);1;48
MoveWest;(3, 3);1;49
;(3, 3);1;50
MoveEast;(4, 3);1;51
;(4, 3);1;52
;(4, 3);1;53
;(4, 3);1;54
MoveEast;(5, 3);1;55
;(5, 3);1;56
;(5, 3);1;57
MoveEast;(6, 3);1;58
;(6, 3);1;59
;(6, 3);1;60
MoveEast;(7, 3);1;61
;(7, 3);1;62
;(7, 3);1;63
;(7, 3);1;64
MoveSouth;(7, 4);1;65
;(7, 4);1;66
;(7, 4);1;67
;(7, 4);1;68
;(7, 4);1;69
MoveEast;(8, 4);1;70
;(8, 4);1;71
;(8, 4);1;72
;(8, 4);1;73
;(8, 4);1;74
;(8, 4);1;75
MoveEast;(9, 4);1;76
;(9, 4);1;77
;(9, 4);1;78
;(9, 4);1;79
;(9, 4);1;80
;(9, 4);1;81
;(9, 4);1;82
DropObject;(9, 4);1;83
;(9, 4);1;84
;(9, 4);1;85
;(9, 4);1;86
;(9, 4);1;87
;(9, 4);1;88
;(9, 4);1;89
;(9, 4);1;90
;(9, 4);1;91
;(9, 4);1;92
;(9, 4);1;93
;(9, 4);1;94
;(9, 4);1;95
MoveSouth;(9, 5);1;96
;(9, 5);1;97
;(9, 5);1;98
;(9, 5);1;99
;(9, 5);1;100
;(9, 5);1;101
;(9, 5);1;102
;(9, 5);1;103
;(9, 5);1;104
;(9, 5);1;105
MoveWest;(8, 5);1;106
;(8, 5);1;107
;(8, 5);1;108
;(8, 5);1;109
;(8, 5);1;110
;(8, 5);1;111
MoveSouth;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
GrabObject;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
;(8, 6);1;120
;(8, 6);1;121
MoveWest;(7, 6);1;122
;(7, 6);1;123
;(7, 6);1;124
;(7, 6);1;125
;(7, 6);1;126
;(7, 6);1;127
;(7, 6);1;128
;(7, 6);1;129
MoveNorth;(7, 5);1;130
;(7, 5);1;131
;(7, 5);1;132
;(7, 5);1;133
;(7, 5);1;134
;(7, 5);1;135
;(7, 5);1;136
;(7, 5);1;137
;(7, 5);1;138
;(7, 5);1;139
;(7, 5);1;140
;(7, 5);1;141
;(7, 5);1;142
DropObject;(7, 5);1;143
;(7, 5);1;144
;(7, 5);1;145
;(7, 5);1;146
;(7, 5);1;147
;(7, 5);1;148
;(7, 5);1;149
;(7, 5);1;150
;(7, 5);1;151
;(7, 5);1;152
;(7, 5);1;153
;(7, 5);1;154
;(7, 5);1;155
;(7, 5);1;156
;(7, 5);1;157
;(7, 5);1;158
;(7, 5);1;159
MoveSouth;(7, 6);1;160
;(7, 6);1;161
;(7, 6);1;162
;(7, 6);1;163
;(7, 6);1;164
;(7, 6);1;165
;(7, 6);1;166
;(7, 6);1;167
;(7, 6);1;168
;(7, 6);1;169
;(7, 6);1;170
GrabObject;(7, 6);1;171
;(7, 6);1;172
;(7, 6);1;173
;(7, 6);1;174
;(7, 6);1;175
;(7, 6);1;176
;(7, 6);1;177
;(7, 6);1;178
;(7, 6);1;179
MoveWest;(6, 6);1;180
;(6, 6);1;181
;(6, 6);1;182
;(6, 6);1;183
;(6, 6);1;184
;(6, 6);1;185
;(6, 6);1;186
;(6, 6);1;187
MoveWest;(5, 6);1;188
;(5, 6);1;189
;(5, 6);1;190
MoveWest;(4, 6);1;191
;(4, 6);1;192
;(4, 6);1;193
;(4, 6);1;194
MoveWest;(3, 6);1;195
;(3, 6);1;196
;(3, 6);1;197
;(3, 6);1;198
MoveNorth;(3, 5);1;199
;(3, 5);1;200
;(3, 5);1;201
;(3, 5);1;202
;(3, 5);1;203
;(3, 5);1;204
;(3, 5);1;205
MoveNorth;(3, 4);1;206
;(3, 4);1;207
;(3, 4);1;208
;(3, 4);1;209
;(3, 4);1;210
MoveNorth;(3, 3);1;211
;(3, 3);1;212
;(3, 3);1;213
;(3, 3);1;214
;(3, 3);1;215
;(3, 3);1;216
DropObject;(3, 3);1;217
;(3, 3);1;218
;(3, 3);1;219
;(3, 3);1;220
;(3, 3);1;221
;(3, 3);1;222
;(3, 3);1;223
;(3, 3);1;224
;(3, 3);1;225
;(3, 3);1;226
;(3, 3);1;227
;(3, 3);1;228
;(3, 3);1;229
;(3, 3);1;230
;(3, 3);1;231
;(3, 3);1;232
;(3, 3);1;233
;(3, 3);1;234
;(3, 3);1;235
;(3, 3);1;236
;(3, 3);1;237
;(3, 3);1;238
;(3, 3);1;239
MoveEast;(4, 3);1;240
;(4, 3);1;241
;(4, 3);1;242
;(4, 3);1;243
MoveEast;(5, 3);1;244
;(5, 3);1;245
;(5, 3);1;246
;(5, 3);1;247
MoveEast;(6, 3);1;248
;(6, 3);1;249
;(6, 3);1;250
MoveEast;(7, 3);1;251
;(7, 3);1;252
;(7, 3);1;253
;(7, 3);1;254
MoveEast;(8, 3);1;255
;(8, 3);1;256
;(8, 3);1;257
MoveEast;(9, 3);1;258
;(9, 3);1;259
;(9, 3);1;260
;(9, 3);1;261
MoveEast;(10, 3);1;262
;(10, 3);1;263
;(10, 3);1;264
DropObject;(10, 3);1;265
;(10, 3);1;266
;(10, 3);1;267
;(10, 3);1;268
;(10, 3);1;269
;(10, 3);1;270
;(10, 3);1;271
;(10, 3);1;272
MoveSouth;(10, 4);1;273
;(10, 4);1;274
;(10, 4);1;275
;(10, 4);1;276
;(10, 4);1;277
MoveSouth;(10, 5);1;278
;(10, 5);1;279
;(10, 5);1;280
;(10, 5);1;281
;(10, 5);1;282
DropObject;(10, 5);1;283
;(10, 5);1;284
;(10, 5);1;285
;(10, 5);1;286
MoveEast;(11, 5);1;287
;(11, 5);1;288
;(11, 5);1;289
;(11, 5);1;290
;(11, 5);1;291
;(11, 5);1;292
MoveSouth;(11, 6);1;293
;(11, 6);1;294
;(11, 6);1;295
MoveWest;(10, 6);1;296
;(10, 6);1;297
;(10, 6);1;298
;(10, 6);1;299
;(10, 6);1;300
DropObject;(10, 6);1;301
;(10, 6);1;302
;(10, 6);1;303
;(10, 6);1;304
GrabObject;(10, 6);1;305
;(10, 6);1;306
;(10, 6);1;307
;(10, 6);1;308
;(10, 6);1;309
GrabObject;(10, 6);1;310
;(10, 6);1;311
;(10, 6);1;312
;(10, 6);1;313
;(10, 6);1;314
;(10, 6);1;315
;(10, 6);1;316
;(10, 6);1;317
;(10, 6);1;318
;(10, 6);1;319
;(10, 6);1;320
MoveEast;(11, 6);1;321
;(11, 6);1;322
MoveNorth;(11, 5);1;323
;(11, 5);1;324
;(11, 5);1;325
;(11, 5);1;326
;(11, 5);1;327
;(11, 5);1;328
;(11, 5);1;329
;(11, 5);1;330
MoveEast;(12, 5);1;331
;(12, 5);1;332
;(12, 5);1;333
;(12, 5);1;334
MoveEast;(13, 5);1;335
;(13, 5);1;336
;(13, 5);1;337
MoveEast;(14, 5);1;338
;(14, 5);1;339
;(14, 5);1;340
;(14, 5);1;341
DropObject;(14, 5);1;342
;(14, 5);1;343
;(14, 5);1;344
;(14, 5);1;345
;(14, 5);1;346
;(14, 5);1;347
;(14, 5);1;348
MoveWest;(13, 5);1;349
;(13, 5);1;350
;(13, 5);1;351
;(13, 5);1;352
;(13, 5);1;353
MoveWest;(12, 5);1;354
;(12, 5);1;355
;(12, 5);1;356
;(12, 5);1;357
MoveWest;(11, 5);1;358
;(11, 5);1;359
;(11, 5);1;360
