human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveNorth;(3, 3);1;1
;(3, 3);1;2
;(3, 3);1;3
;(3, 3);1;4
;(3, 3);1;5
;(3, 3);1;6
;(3, 3);1;7
;(3, 3);1;8
;(3, 3);1;9
;(3, 3);1;10
;(3, 3);1;11
;(3, 3);1;12
;(3, 3);1;13
;(3, 3);1;14
;(3, 3);1;15
;(3, 3);1;16
;(3, 3);1;17
;(3, 3);1;18
;(3, 3);1;19
;(3, 3);1;20
;(3, 3);1;21
;(3, 3);1;22
;(3, 3);1;23
;(3, 3);1;24
;(3, 3);1;25
;(3, 3);1;26
;(3, 3);1;27
;(3, 3);1;28
;(3, 3);1;29
;(3, 3);1;30
;(3, 3);1;31
;(3, 3);1;32
;(3, 3);1;33
;(3, 3);1;34
;(3, 3);1;35
;(3, 3);1;36
;(3, 3);1;37
;(3, 3);1;38
;(3, 3);1;39
;(3, 3);1;40
;(3, 3);1;41
MoveEast;(4, 3);1;42
;(4, 3);1;43
;(4, 3);1;44
;(4, 3);1;45
;(4, 3);1;46
;(4, 3);1;47
;(4, 3);1;48
;(4, 3);1;49
;(4, 3);1;50
;(4, 3);1;51
;(4, 3);1;52
;(4, 3);1;53
;(4, 3);1;54
MoveEast;(5, 3);1;55
;(5, 3);1;56
;(5, 3);1;57
;(5, 3);1;58
;(5, 3);1;59
;(5, 3);1;60
;(5, 3);1;61
;(5, 3);1;62
;(5, 3);1;63
;(5, 3);1;64
;(5, 3);1;65
MoveEast;(6, 3);1;66
;(6, 3);1;67
;(6, 3);1;68
;(6, 3);1;69
;(6, 3);1;70
;(6, 3);1;71
;(6, 3);1;72
;(6, 3);1;73
;(6, 3);1;74
MoveEast;(7, 3);1;75
;(7, 3);1;76
;(7, 3);1;77
;(7, 3);1;78
;(7, 3);1;79
;(7, 3);1;80
;(7, 3);1;81
;(7, 3);1;82
;(7, 3);1;83
;(7, 3);1;84
;(7, 3);1;85
;(7, 3);1;86
MoveSouth;(7, 4);1;87
;(7, 4);1;88
;(7, 4);1;89
;(7, 4);1;90
;(7, 4);1;91
;(7, 4);1;92
;(7, 4);1;93
;(7, 4);1;94
MoveSouth;(7, 5);1;95
;(7, 5);1;96
;(7, 5);1;97
;(7, 5);1;98
;(7, 5);1;99
;(7, 5);1;100
;(7, 5);1;101
;(7, 5);1;102
;(7, 5);1;103
MoveSouth;(7, 6);1;104
;(7, 6);1;105
;(7, 6);1;106
;(7, 6);1;107
;(7, 6);1;108
;(7, 6);1;109
;(7, 6);1;110
;(7, 6);1;111
;(7, 6);1;112
;(7, 6);1;113
;(7, 6);1;114
MoveEast;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
;(8, 6);1;120
;(8, 6);1;121
;(8, 6);1;122
;(8, 6);1;123
;(8, 6);1;124
;(8, 6);1;125
;(8, 6);1;126
;(8, 6);1;127
;(8, 6);1;128
;(8, 6);1;129
;(8, 6);1;130
;(8, 6);1;131
;(8, 6);1;132
;(8, 6);1;133
;(8, 6);1;134
;(8, 6);1;135
;(8, 6);1;136
;(8, 6);1;137
;(8, 6);1;138
GrabObject;(8, 6);1;139
;(8, 6);1;140
;(8, 6);1;141
;(8, 6);1;142
;(8, 6);1;143
;(8, 6);1;144
;(8, 6);1;145
;(8, 6);1;146
;(8, 6);1;147
MoveWest;(7, 6);1;148
;(7, 6);1;149
;(7, 6);1;150
;(7, 6);1;151
;(7, 6);1;152
;(7, 6);1;153
;(7, 6);1;154
;(7, 6);1;155
;(7, 6);1;156
;(7, 6);1;157
;(7, 6);1;158
;(7, 6);1;159
MoveWest;(6, 6);1;160
;(6, 6);1;161
;(6, 6);1;162
;(6, 6);1;163
MoveWest;(5, 6);1;164
;(5, 6);1;165
;(5, 6);1;166
;(5, 6);1;167
;(5, 6);1;168
;(5, 6);1;169
;(5, 6);1;170
MoveWest;(4, 6);1;171
;(4, 6);1;172
;(4, 6);1;173
;(4, 6);1;174
;(4, 6);1;175
MoveWest;(3, 6);1;176
;(3, 6);1;177
;(3, 6);1;178
;(3, 6);1;179
;(3, 6);1;180
;(3, 6);1;181
;(3, 6);1;182
;(3, 6);1;183
;(3, 6);1;184
;(3, 6);1;185
;(3, 6);1;186
;(3, 6);1;187
;(3, 6);1;188
;(3, 6);1;189
;(3, 6);1;190
;(3, 6);1;191
;(3, 6);1;192
;(3, 6);1;193
DropObject;(3, 6);1;194
;(3, 6);1;195
;(3, 6);1;196
;(3, 6);1;197
;(3, 6);1;198
;(3, 6);1;199
;(3, 6);1;200
;(3, 6);1;201
;(3, 6);1;202
;(3, 6);1;203
;(3, 6);1;204
;(3, 6);1;205
;(3, 6);1;206
;(3, 6);1;207
;(3, 6);1;208
;(3, 6);1;209
;(3, 6);1;210
;(3, 6);1;211
;(3, 6);1;212
MoveEast;(4, 6);1;213
;(4, 6);1;214
;(4, 6);1;215
;(4, 6);1;216
;(4, 6);1;217
MoveEast;(5, 6);1;218
;(5, 6);1;219
;(5, 6);1;220
;(5, 6);1;221
;(5, 6);1;222
MoveEast;(6, 6);1;223
;(6, 6);1;224
;(6, 6);1;225
;(6, 6);1;226
MoveEast;(7, 6);1;227
;(7, 6);1;228
;(7, 6);1;229
MoveEast;(8, 6);1;230
;(8, 6);1;231
;(8, 6);1;232
;(8, 6);1;233
MoveEast;(9, 6);1;234
;(9, 6);1;235
;(9, 6);1;236
;(9, 6);1;237
;(9, 6);1;238
;(9, 6);1;239
;(9, 6);1;240
MoveEast;(10, 6);1;241
;(10, 6);1;242
;(10, 6);1;243
;(10, 6);1;244
