human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);MoveEast;(4, 4);False;1;2
;(3, 4);MoveEast;(4, 4);False;1;3
;(3, 4);MoveEast;(4, 4);False;1;4
;(3, 4);MoveEast;(4, 4);False;1;5
;(3, 4);MoveEast;(4, 4);False;1;6
;(3, 4);MoveEast;(4, 4);False;1;7
;(3, 4);MoveEast;(4, 4);False;1;8
;(3, 4);MoveEast;(4, 4);False;1;9
;(3, 4);MoveEast;(4, 4);False;1;10
MoveSouth;(3, 5);MoveEast;(4, 4);False;1;11
;(3, 5);MoveEast;(5, 4);False;1;12
;(3, 5);MoveEast;(5, 4);False;1;13
;(3, 5);MoveEast;(5, 4);False;1;14
;(3, 5);MoveEast;(5, 4);False;1;15
MoveEast;(4, 5);MoveEast;(5, 4);False;1;16
;(4, 5);MoveEast;(5, 4);False;1;17
;(4, 5);MoveEast;(5, 4);False;1;18
;(4, 5);MoveEast;(5, 4);False;1;19
MoveEast;(5, 5);MoveEast;(5, 4);False;1;20
;(5, 5);MoveEast;(5, 4);False;1;21
;(5, 5);MoveEast;(5, 4);False;1;22
;(5, 5);MoveEast;(6, 4);False;1;23
MoveSouth;(5, 6);MoveWest;(6, 4);False;1;24
;(5, 6);MoveWest;(6, 4);False;1;25
;(5, 6);MoveWest;(6, 4);False;1;26
;(5, 6);MoveWest;(6, 4);False;1;27
MoveSouth;(5, 7);MoveWest;(6, 4);False;1;28
;(5, 7);MoveWest;(6, 4);False;1;29
;(5, 7);MoveWest;(6, 4);False;1;30
;(5, 7);MoveWest;(6, 4);False;1;31
;(5, 7);MoveWest;(6, 4);False;1;32
MoveEast;(6, 7);MoveWest;(6, 4);False;1;33
;(6, 7);MoveWest;(5, 4);False;1;34
;(6, 7);MoveWest;(5, 4);False;1;35
;(6, 7);MoveWest;(5, 4);False;1;36
MoveEast;(7, 7);MoveWest;(5, 4);False;1;37
;(7, 7);MoveWest;(5, 4);False;1;38
;(7, 7);MoveWest;(5, 4);False;1;39
MoveEast;(8, 7);MoveWest;(5, 4);False;1;40
;(8, 7);MoveWest;(5, 4);False;1;41
;(8, 7);MoveWest;(5, 4);False;1;42
MoveEast;(9, 7);MoveWest;(5, 4);False;1;43
;(9, 7);MoveWest;(5, 4);False;1;44
;(9, 7);MoveWest;(4, 4);False;1;45
;(9, 7);MoveEast;(4, 4);False;1;46
;(9, 7);MoveEast;(4, 4);False;1;47
;(9, 7);MoveEast;(4, 4);False;1;48
;(9, 7);MoveEast;(4, 4);False;1;49
;(9, 7);MoveEast;(4, 4);False;1;50
;(9, 7);MoveEast;(4, 4);False;1;51
;(9, 7);MoveEast;(4, 4);False;1;52
;(9, 7);MoveEast;(4, 4);False;1;53
;(9, 7);MoveEast;(4, 4);False;1;54
;(9, 7);MoveEast;(4, 4);False;1;55
;(9, 7);MoveEast;(5, 4);False;1;56
