human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
;(4, 4);1;6
;(4, 4);1;7
;(4, 4);1;8
;(4, 4);1;9
;(4, 4);1;10
;(4, 4);1;11
;(4, 4);1;12
;(4, 4);1;13
;(4, 4);1;14
;(4, 4);1;15
;(4, 4);1;16
;(4, 4);1;17
;(4, 4);1;18
;(4, 4);1;19
;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
;(4, 4);1;24
;(4, 4);1;25
;(4, 4);1;26
;(4, 4);1;27
;(4, 4);1;28
;(4, 4);1;29
;(4, 4);1;30
;(4, 4);1;31
;(4, 4);1;32
;(4, 4);1;33
;(4, 4);1;34
;(4, 4);1;35
;(4, 4);1;36
;(4, 4);1;37
;(4, 4);1;38
;(4, 4);1;39
;(4, 4);1;40
;(4, 4);1;41
;(4, 4);1;42
;(4, 4);1;43
;(4, 4);1;44
;(4, 4);1;45
;(4, 4);1;46
;(4, 4);1;47
;(4, 4);1;48
;(4, 4);1;49
;(4, 4);1;50
;(4, 4);1;51
MoveEast;(5, 4);1;52
;(5, 4);1;53
;(5, 4);1;54
;(5, 4);1;55
;(5, 4);1;56
;(5, 4);1;57
;(5, 4);1;58
;(5, 4);1;59
;(5, 4);1;60
;(5, 4);1;61
;(5, 4);1;62
;(5, 4);1;63
MoveEast;(6, 4);1;64
;(6, 4);1;65
;(6, 4);1;66
MoveEast;(7, 4);1;67
;(7, 4);1;68
;(7, 4);1;69
;(7, 4);1;70
MoveEast;(8, 4);1;71
;(8, 4);1;72
;(8, 4);1;73
;(8, 4);1;74
;(8, 4);1;75
MoveEast;(9, 4);1;76
;(9, 4);1;77
;(9, 4);1;78
;(9, 4);1;79
;(9, 4);1;80
;(9, 4);1;81
;(9, 4);1;82
;(9, 4);1;83
;(9, 4);1;84
;(9, 4);1;85
;(9, 4);1;86
;(9, 4);1;87
;(9, 4);1;88
;(9, 4);1;89
;(9, 4);1;90
;(9, 4);1;91
;(9, 4);1;92
;(9, 4);1;93
;(9, 4);1;94
;(9, 4);1;95
;(9, 4);1;96
;(9, 4);1;97
;(9, 4);1;98
;(9, 4);1;99
;(9, 4);1;100
;(9, 4);1;101
;(9, 4);1;102
;(9, 4);1;103
;(9, 4);1;104
;(9, 4);1;105
;(9, 4);1;106
;(9, 4);1;107
;(9, 4);1;108
;(9, 4);1;109
;(9, 4);1;110
;(9, 4);1;111
;(9, 4);1;112
;(9, 4);1;113
;(9, 4);1;114
;(9, 4);1;115
;(9, 4);1;116
;(9, 4);1;117
;(9, 4);1;118
;(9, 4);1;119
;(9, 4);1;120
;(9, 4);1;121
;(9, 4);1;122
;(9, 4);1;123
;(9, 4);1;124
;(9, 4);1;125
;(9, 4);1;126
;(9, 4);1;127
;(9, 4);1;128
;(9, 4);1;129
;(9, 4);1;130
MoveWest;(8, 4);1;131
;(8, 4);1;132
;(8, 4);1;133
;(8, 4);1;134
;(8, 4);1;135
;(8, 4);1;136
;(8, 4);1;137
;(8, 4);1;138
;(8, 4);1;139
;(8, 4);1;140
;(8, 4);1;141
;(8, 4);1;142
MoveSouth;(8, 5);1;143
;(8, 5);1;144
;(8, 5);1;145
;(8, 5);1;146
;(8, 5);1;147
;(8, 5);1;148
;(8, 5);1;149
;(8, 5);1;150
;(8, 5);1;151
;(8, 5);1;152
;(8, 5);1;153
MoveSouth;(8, 6);1;154
;(8, 6);1;155
;(8, 6);1;156
;(8, 6);1;157
;(8, 6);1;158
;(8, 6);1;159
;(8, 6);1;160
;(8, 6);1;161
;(8, 6);1;162
;(8, 6);1;163
;(8, 6);1;164
;(8, 6);1;165
;(8, 6);1;166
;(8, 6);1;167
;(8, 6);1;168
;(8, 6);1;169
;(8, 6);1;170
;(8, 6);1;171
;(8, 6);1;172
;(8, 6);1;173
;(8, 6);1;174
;(8, 6);1;175
;(8, 6);1;176
;(8, 6);1;177
;(8, 6);1;178
;(8, 6);1;179
;(8, 6);1;180
;(8, 6);1;181
;(8, 6);1;182
;(8, 6);1;183
GrabObject;(8, 6);1;184
;(8, 6);1;185
;(8, 6);1;186
;(8, 6);1;187
;(8, 6);1;188
;(8, 6);1;189
;(8, 6);1;190
;(8, 6);1;191
;(8, 6);1;192
;(8, 6);1;193
;(8, 6);1;194
;(8, 6);1;195
;(8, 6);1;196
;(8, 6);1;197
;(8, 6);1;198
;(8, 6);1;199
;(8, 6);1;200
;(8, 6);1;201
;(8, 6);1;202
;(8, 6);1;203
;(8, 6);1;204
;(8, 6);1;205
;(8, 6);1;206
;(8, 6);1;207
;(8, 6);1;208
;(8, 6);1;209
;(8, 6);1;210
;(8, 6);1;211
;(8, 6);1;212
;(8, 6);1;213
;(8, 6);1;214
;(8, 6);1;215
;(8, 6);1;216
;(8, 6);1;217
;(8, 6);1;218
;(8, 6);1;219
;(8, 6);1;220
;(8, 6);1;221
;(8, 6);1;222
;(8, 6);1;223
;(8, 6);1;224
;(8, 6);1;225
;(8, 6);1;226
;(8, 6);1;227
;(8, 6);1;228
;(8, 6);1;229
;(8, 6);1;230
;(8, 6);1;231
;(8, 6);1;232
;(8, 6);1;233
;(8, 6);1;234
MoveWest;(7, 6);1;235
;(7, 6);1;236
;(7, 6);1;237
;(7, 6);1;238
;(7, 6);1;239
MoveWest;(6, 6);1;240
;(6, 6);1;241
;(6, 6);1;242
;(6, 6);1;243
;(6, 6);1;244
MoveWest;(5, 6);1;245
;(5, 6);1;246
;(5, 6);1;247
;(5, 6);1;248
;(5, 6);1;249
;(5, 6);1;250
;(5, 6);1;251
;(5, 6);1;252
;(5, 6);1;253
;(5, 6);1;254
;(5, 6);1;255
MoveWest;(4, 6);1;256
;(4, 6);1;257
;(4, 6);1;258
MoveWest;(3, 6);1;259
;(3, 6);1;260
;(3, 6);1;261
;(3, 6);1;262
MoveWest;(2, 6);1;263
;(2, 6);1;264
;(2, 6);1;265
;(2, 6);1;266
;(2, 6);1;267
MoveWest;(1, 6);1;268
;(1, 6);1;269
;(1, 6);1;270
;(1, 6);1;271
;(1, 6);1;272
;(1, 6);1;273
;(1, 6);1;274
;(1, 6);1;275
;(1, 6);1;276
;(1, 6);1;277
;(1, 6);1;278
;(1, 6);1;279
;(1, 6);1;280
;(1, 6);1;281
;(1, 6);1;282
;(1, 6);1;283
;(1, 6);1;284
;(1, 6);1;285
;(1, 6);1;286
;(1, 6);1;287
;(1, 6);1;288
;(1, 6);1;289
;(1, 6);1;290
;(1, 6);1;291
;(1, 6);1;292
;(1, 6);1;293
;(1, 6);1;294
;(1, 6);1;295
;(1, 6);1;296
;(1, 6);1;297
;(1, 6);1;298
;(1, 6);1;299
;(1, 6);1;300
;(1, 6);1;301
DropObject;(1, 6);1;302
;(1, 6);1;303
;(1, 6);1;304
;(1, 6);1;305
;(1, 6);1;306
;(1, 6);1;307
;(1, 6);1;308
;(1, 6);1;309
;(1, 6);1;310
;(1, 6);1;311
;(1, 6);1;312
;(1, 6);1;313
;(1, 6);1;314
;(1, 6);1;315
;(1, 6);1;316
;(1, 6);1;317
;(1, 6);1;318
;(1, 6);1;319
;(1, 6);1;320
;(1, 6);1;321
;(1, 6);1;322
;(1, 6);1;323
;(1, 6);1;324
;(1, 6);1;325
;(1, 6);1;326
;(1, 6);1;327
;(1, 6);1;328
;(1, 6);1;329
;(1, 6);1;330
;(1, 6);1;331
;(1, 6);1;332
;(1, 6);1;333
;(1, 6);1;334
;(1, 6);1;335
;(1, 6);1;336
;(1, 6);1;337
;(1, 6);1;338
;(1, 6);1;339
;(1, 6);1;340
;(1, 6);1;341
MoveEast;(2, 6);1;342
;(2, 6);1;343
;(2, 6);1;344
;(2, 6);1;345
;(2, 6);1;346
;(2, 6);1;347
;(2, 6);1;348
;(2, 6);1;349
;(2, 6);1;350
;(2, 6);1;351
;(2, 6);1;352
;(2, 6);1;353
;(2, 6);1;354
;(2, 6);1;355
;(2, 6);1;356
;(2, 6);1;357
;(2, 6);1;358
;(2, 6);1;359
;(2, 6);1;360
;(2, 6);1;361
;(2, 6);1;362
;(2, 6);1;363
;(2, 6);1;364
;(2, 6);1;365
;(2, 6);1;366
;(2, 6);1;367
;(2, 6);1;368
;(2, 6);1;369
;(2, 6);1;370
;(2, 6);1;371
;(2, 6);1;372
;(2, 6);1;373
;(2, 6);1;374
;(2, 6);1;375
;(2, 6);1;376
;(2, 6);1;377
;(2, 6);1;378
;(2, 6);1;379
