human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);Idle;(4, 4);False;1;2
;(4, 4);Idle;(4, 4);False;1;3
;(4, 4);Idle;(4, 4);False;1;4
;(4, 4);Idle;(4, 4);False;1;5
;(4, 4);Idle;(4, 4);False;1;6
;(4, 4);Idle;(4, 4);False;1;7
;(4, 4);Idle;(4, 4);False;1;8
;(4, 4);Idle;(4, 4);False;1;9
;(4, 4);Idle;(4, 4);False;1;10
;(4, 4);Idle;(4, 4);False;1;11
;(4, 4);Idle;(4, 4);False;1;12
MoveEast;(5, 4);Idle;(4, 4);False;1;13
;(5, 4);Idle;(4, 4);False;1;14
;(5, 4);Idle;(4, 4);False;1;15
;(5, 4);Idle;(4, 4);False;1;16
MoveEast;(6, 4);Idle;(4, 4);False;1;17
;(6, 4);Idle;(4, 4);False;1;18
;(6, 4);Idle;(4, 4);False;1;19
MoveEast;(7, 4);Idle;(4, 4);False;1;20
;(7, 4);Idle;(4, 4);False;1;21
;(7, 4);Idle;(4, 4);False;1;22
MoveEast;(8, 4);Idle;(4, 4);False;1;23
;(8, 4);Idle;(4, 4);False;1;24
;(8, 4);Idle;(4, 4);False;1;25
;(8, 4);Idle;(4, 4);False;1;26
;(8, 4);Idle;(4, 4);False;1;27
MoveSouth;(8, 5);Idle;(4, 4);False;1;28
;(8, 5);Idle;(4, 4);False;1;29
;(8, 5);Idle;(4, 4);False;1;30
;(8, 5);Idle;(4, 4);False;1;31
;(8, 5);Idle;(4, 4);False;1;32
;(8, 5);Idle;(4, 4);False;1;33
;(8, 5);Idle;(4, 4);False;1;34
;(8, 5);Idle;(4, 4);False;1;35
;(8, 5);Idle;(4, 4);False;1;36
;(8, 5);Idle;(4, 4);False;1;37
;(8, 5);Idle;(4, 4);False;1;38
;(8, 5);Idle;(4, 4);False;1;39
;(8, 5);Idle;(4, 4);False;1;40
;(8, 5);Idle;(4, 4);False;1;41
MoveNorth;(8, 4);Idle;(4, 4);False;1;42
;(8, 4);Idle;(4, 4);False;1;43
;(8, 4);Idle;(4, 4);False;1;44
;(8, 4);Idle;(4, 4);False;1;45
;(8, 4);Idle;(4, 4);False;1;46
;(8, 4);Idle;(4, 4);False;1;47
;(8, 4);Idle;(4, 4);False;1;48
;(8, 4);Idle;(4, 4);False;1;49
;(8, 4);Idle;(4, 4);False;1;50
;(8, 4);Idle;(4, 4);False;1;51
;(8, 4);Idle;(4, 4);False;1;52
;(8, 4);Idle;(4, 4);False;1;53
;(8, 4);Idle;(4, 4);False;1;54
;(8, 4);Idle;(4, 4);False;1;55
;(8, 4);Idle;(4, 4);False;1;56
;(8, 4);;(4, 4);False;1;57
;(8, 4);Idle;(4, 4);False;1;58
MoveSouth;(8, 5);Idle;(4, 4);False;1;59
;(8, 5);Idle;(4, 4);False;1;60
;(8, 5);Idle;(4, 4);False;1;61
;(8, 5);Idle;(4, 4);False;1;62
;(8, 5);Idle;(4, 4);False;1;63
;(8, 5);Idle;(4, 4);False;1;64
;(8, 5);Idle;(4, 4);False;1;65
;(8, 5);Idle;(4, 4);False;1;66
;(8, 5);Idle;(4, 4);False;1;67
MoveSouth;(8, 6);Idle;(4, 4);False;1;68
;(8, 6);Idle;(4, 4);False;1;69
;(8, 6);Idle;(4, 4);False;1;70
MoveSouth;(8, 7);Idle;(4, 4);False;1;71
;(8, 7);Idle;(4, 4);False;1;72
;(8, 7);Idle;(4, 4);False;1;73
;(8, 7);Idle;(4, 4);False;1;74
;(8, 7);Idle;(4, 4);False;1;75
;(8, 7);Idle;(4, 4);False;1;76
;(8, 7);Idle;(4, 4);False;1;77
;(8, 7);Idle;(4, 4);False;1;78
;(8, 7);Idle;(4, 4);False;1;79
;(8, 7);Idle;(4, 4);False;1;80
;(8, 7);Idle;(4, 4);False;1;81
;(8, 7);Idle;(4, 4);False;1;82
;(8, 7);Idle;(4, 4);False;1;83
MoveSouth;(8, 8);Idle;(4, 4);False;1;84
;(8, 8);Idle;(4, 4);False;1;85
;(8, 8);Idle;(4, 4);False;1;86
;(8, 8);Idle;(4, 4);False;1;87
;(8, 8);Idle;(4, 4);False;1;88
;(8, 8);Idle;(4, 4);False;1;89
MoveSouth;(8, 9);Idle;(4, 4);False;1;90
;(8, 9);Idle;(4, 4);False;1;91
;(8, 9);Idle;(4, 4);False;1;92
;(8, 9);Idle;(4, 4);False;1;93
;(8, 9);Idle;(4, 4);False;1;94
;(8, 9);Idle;(4, 4);False;1;95
;(8, 9);Idle;(4, 4);False;1;96
MoveNorth;(8, 8);Idle;(4, 4);False;1;97
;(8, 8);Idle;(4, 4);False;1;98
;(8, 8);Idle;(4, 4);False;1;99
;(8, 8);Idle;(4, 4);False;1;100
MoveNorth;(8, 7);Idle;(4, 4);False;1;101
;(8, 7);Idle;(4, 4);False;1;102
;(8, 7);Idle;(4, 4);False;1;103
;(8, 7);Idle;(4, 4);False;1;104
MoveNorth;(8, 6);Idle;(4, 4);False;1;105
;(8, 6);Idle;(4, 4);False;1;106
;(8, 6);Idle;(4, 4);False;1;107
MoveNorth;(8, 5);Idle;(4, 4);False;1;108
;(8, 5);Idle;(4, 4);False;1;109
;(8, 5);Idle;(4, 4);False;1;110
;(8, 5);Idle;(4, 4);False;1;111
MoveNorth;(8, 4);Idle;(4, 4);False;1;112
;(8, 4);;(4, 4);False;1;113
;(8, 4);Idle;(4, 4);False;1;114
;(8, 4);Idle;(4, 4);False;1;115
;(8, 4);Idle;(4, 4);False;1;116
;(8, 4);Idle;(4, 4);False;1;117
;(8, 4);Idle;(4, 4);False;1;118
MoveNorth;(8, 3);Idle;(4, 4);False;1;119
;(8, 3);Idle;(4, 4);False;1;120
;(8, 3);Idle;(4, 4);False;1;121
;(8, 3);Idle;(4, 4);False;1;122
;(8, 3);Idle;(4, 4);False;1;123
;(8, 3);Idle;(4, 4);False;1;124
;(8, 3);Idle;(4, 4);False;1;125
;(8, 3);Idle;(4, 4);False;1;126
;(8, 3);Idle;(4, 4);False;1;127
;(8, 3);Idle;(4, 4);False;1;128
;(8, 3);Idle;(4, 4);False;1;129
;(8, 3);Idle;(4, 4);False;1;130
;(8, 3);Idle;(4, 4);False;1;131
;(8, 3);Idle;(4, 4);False;1;132
;(8, 3);Idle;(4, 4);False;1;133
;(8, 3);Idle;(4, 4);False;1;134
;(8, 3);Idle;(4, 4);False;1;135
;(8, 3);Idle;(4, 4);False;1;136
;(8, 3);Idle;(4, 4);False;1;137
;(8, 3);Idle;(4, 4);False;1;138
;(8, 3);Idle;(4, 4);False;1;139
;(8, 3);Idle;(4, 4);False;1;140
;(8, 3);Idle;(4, 4);False;1;141
;(8, 3);Idle;(4, 4);False;1;142
;(8, 3);Idle;(4, 4);False;1;143
;(8, 3);Idle;(4, 4);False;1;144
;(8, 3);Idle;(4, 4);False;1;145
;(8, 3);Idle;(4, 4);False;1;146
;(8, 3);Idle;(4, 4);False;1;147
;(8, 3);Idle;(4, 4);False;1;148
;(8, 3);Idle;(4, 4);False;1;149
;(8, 3);Idle;(4, 4);False;1;150
;(8, 3);Idle;(4, 4);False;1;151
;(8, 3);Idle;(4, 4);False;1;152
;(8, 3);Idle;(4, 4);False;1;153
;(8, 3);Idle;(4, 4);False;1;154
;(8, 3);Idle;(4, 4);False;1;155
;(8, 3);Idle;(4, 4);False;1;156
;(8, 3);Idle;(4, 4);False;1;157
;(8, 3);Idle;(4, 4);False;1;158
;(8, 3);Idle;(4, 4);False;1;159
;(8, 3);Idle;(4, 4);False;1;160
;(8, 3);Idle;(4, 4);False;1;161
;(8, 3);Idle;(4, 4);False;1;162
;(8, 3);Idle;(4, 4);False;1;163
;(8, 3);Idle;(4, 4);False;1;164
;(8, 3);Idle;(4, 4);False;1;165
;(8, 3);Idle;(4, 4);False;1;166
;(8, 3);Idle;(4, 4);False;1;167
;(8, 3);Idle;(4, 4);False;1;168
;(8, 3);;(4, 4);False;1;169
;(8, 3);MoveSouthEast;(4, 4);False;1;170
;(8, 3);MoveSouthEast;(4, 4);False;1;171
;(8, 3);MoveSouthEast;(4, 4);False;1;172
;(8, 3);MoveSouthEast;(4, 4);False;1;173
;(8, 3);MoveSouthEast;(4, 4);False;1;174
;(8, 3);MoveSouthEast;(4, 4);False;1;175
;(8, 3);MoveSouthEast;(4, 4);False;1;176
;(8, 3);MoveSouthEast;(4, 4);False;1;177
;(8, 3);MoveSouthEast;(4, 4);False;1;178
;(8, 3);MoveSouthEast;(4, 4);False;1;179
;(8, 3);MoveSouthEast;(5, 5);False;1;180
;(8, 3);MoveEast;(5, 5);False;1;181
;(8, 3);MoveEast;(5, 5);False;1;182
;(8, 3);MoveEast;(5, 5);False;1;183
;(8, 3);MoveEast;(5, 5);False;1;184
;(8, 3);MoveEast;(5, 5);False;1;185
;(8, 3);MoveEast;(5, 5);False;1;186
;(8, 3);MoveEast;(5, 5);False;1;187
;(8, 3);MoveEast;(5, 5);False;1;188
;(8, 3);MoveEast;(5, 5);False;1;189
;(8, 3);MoveEast;(5, 5);False;1;190
;(8, 3);MoveEast;(6, 5);False;1;191
;(8, 3);MoveSouthEast;(6, 5);False;1;192
;(8, 3);MoveSouthEast;(6, 5);False;1;193
;(8, 3);MoveSouthEast;(6, 5);False;1;194
;(8, 3);MoveSouthEast;(6, 5);False;1;195
;(8, 3);MoveSouthEast;(6, 5);False;1;196
;(8, 3);MoveSouthEast;(6, 5);False;1;197
;(8, 3);MoveSouthEast;(6, 5);False;1;198
;(8, 3);MoveSouthEast;(6, 5);False;1;199
;(8, 3);MoveSouthEast;(6, 5);False;1;200
;(8, 3);MoveSouthEast;(6, 5);False;1;201
;(8, 3);MoveSouthEast;(7, 6);False;1;202
;(8, 3);BreakObject;(7, 6);False;1;203
;(8, 3);BreakObject;(7, 6);False;1;204
;(8, 3);BreakObject;(7, 6);False;1;205
;(8, 3);BreakObject;(7, 6);False;1;206
;(8, 3);BreakObject;(7, 6);False;1;207
;(8, 3);BreakObject;(7, 6);False;1;208
;(8, 3);BreakObject;(7, 6);False;1;209
;(8, 3);BreakObject;(7, 6);False;1;210
;(8, 3);BreakObject;(7, 6);False;1;211
;(8, 3);BreakObject;(7, 6);False;1;212
;(8, 3);BreakObject;(7, 6);False;1;213
;(8, 3);;(7, 6);False;1;214
;(8, 3);MoveEast;(7, 6);False;1;215
;(8, 3);MoveEast;(7, 6);False;1;216
;(8, 3);MoveEast;(7, 6);False;1;217
;(8, 3);MoveEast;(7, 6);False;1;218
;(8, 3);MoveEast;(7, 6);False;1;219
;(8, 3);MoveEast;(7, 6);False;1;220
;(8, 3);MoveEast;(7, 6);False;1;221
;(8, 3);MoveEast;(7, 6);False;1;222
;(8, 3);MoveEast;(7, 6);False;1;223
;(8, 3);MoveEast;(7, 6);False;1;224
;(8, 3);MoveEast;(8, 6);False;1;225
;(8, 3);MoveEast;(8, 6);False;1;226
;(8, 3);MoveEast;(8, 6);False;1;227
;(8, 3);MoveEast;(8, 6);False;1;228
;(8, 3);MoveEast;(8, 6);False;1;229
;(8, 3);MoveEast;(8, 6);False;1;230
;(8, 3);MoveEast;(8, 6);False;1;231
;(8, 3);MoveEast;(8, 6);False;1;232
;(8, 3);MoveEast;(8, 6);False;1;233
;(8, 3);MoveEast;(8, 6);False;1;234
;(8, 3);MoveEast;(8, 6);False;1;235
;(8, 3);MoveEast;(9, 6);False;1;236
;(8, 3);MoveEast;(9, 6);False;1;237
;(8, 3);MoveEast;(9, 6);False;1;238
;(8, 3);MoveEast;(9, 6);False;1;239
;(8, 3);MoveEast;(9, 6);False;1;240
;(8, 3);MoveEast;(9, 6);False;1;241
;(8, 3);MoveEast;(9, 6);False;1;242
