human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);MoveEast;(4, 4);False;1;2
;(4, 4);MoveEast;(4, 4);False;1;3
;(4, 4);MoveEast;(4, 4);False;1;4
;(4, 4);MoveEast;(4, 4);False;1;5
;(4, 4);MoveEast;(4, 4);False;1;6
;(4, 4);MoveEast;(4, 4);False;1;7
;(4, 4);MoveEast;(4, 4);False;1;8
;(4, 4);MoveEast;(4, 4);False;1;9
;(4, 4);MoveEast;(4, 4);False;1;10
;(4, 4);MoveEast;(4, 4);False;1;11
;(4, 4);MoveEast;(5, 4);False;1;12
;(4, 4);MoveEast;(5, 4);False;1;13
;(4, 4);MoveEast;(5, 4);False;1;14
;(4, 4);MoveEast;(5, 4);False;1;15
;(4, 4);MoveEast;(5, 4);False;1;16
;(4, 4);MoveEast;(5, 4);False;1;17
;(4, 4);MoveEast;(5, 4);False;1;18
;(4, 4);MoveEast;(5, 4);False;1;19
;(4, 4);MoveEast;(5, 4);False;1;20
;(4, 4);MoveEast;(5, 4);False;1;21
;(4, 4);MoveEast;(5, 4);False;1;22
MoveEast;(5, 4);MoveEast;(6, 4);False;1;23
;(5, 4);MoveNorthEast;(6, 4);False;1;24
;(5, 4);MoveNorthEast;(6, 4);False;1;25
;(5, 4);MoveNorthEast;(6, 4);False;1;26
;(5, 4);MoveNorthEast;(6, 4);False;1;27
;(5, 4);MoveNorthEast;(6, 4);False;1;28
;(5, 4);MoveNorthEast;(6, 4);False;1;29
;(5, 4);MoveNorthEast;(6, 4);False;1;30
;(5, 4);MoveNorthEast;(6, 4);False;1;31
MoveSouth;(5, 5);MoveNorthEast;(6, 4);False;1;32
;(5, 5);MoveNorthEast;(6, 4);False;1;33
;(5, 5);MoveNorthEast;(7, 3);False;1;34
;(5, 5);MoveEast;(7, 3);False;1;35
;(5, 5);MoveEast;(7, 3);False;1;36
;(5, 5);MoveEast;(7, 3);False;1;37
;(5, 5);MoveEast;(7, 3);False;1;38
;(5, 5);MoveEast;(7, 3);False;1;39
;(5, 5);MoveEast;(7, 3);False;1;40
;(5, 5);MoveEast;(7, 3);False;1;41
;(5, 5);MoveEast;(7, 3);False;1;42
;(5, 5);MoveEast;(7, 3);False;1;43
;(5, 5);MoveEast;(7, 3);False;1;44
;(5, 5);MoveEast;(8, 3);False;1;45
;(5, 5);GrabObject;(8, 3);False;1;46
;(5, 5);GrabObject;(8, 3);False;1;47
;(5, 5);GrabObject;(8, 3);False;1;48
;(5, 5);GrabObject;(8, 3);False;1;49
;(5, 5);GrabObject;(8, 3);False;1;50
;(5, 5);GrabObject;(8, 3);False;1;51
;(5, 5);GrabObject;(8, 3);False;1;52
;(5, 5);GrabObject;(8, 3);False;1;53
;(5, 5);GrabObject;(8, 3);False;1;54
;(5, 5);GrabObject;(8, 3);False;1;55
;(5, 5);GrabObject;(8, 3);False;1;56
;(5, 5);;(8, 3);False;1;57
;(5, 5);MoveWest;(8, 3);False;1;58
;(5, 5);MoveWest;(8, 3);False;1;59
;(5, 5);MoveWest;(8, 3);False;1;60
;(5, 5);MoveWest;(8, 3);False;1;61
;(5, 5);MoveWest;(8, 3);False;1;62
;(5, 5);MoveWest;(8, 3);False;1;63
;(5, 5);MoveWest;(8, 3);False;1;64
;(5, 5);MoveWest;(8, 3);False;1;65
;(5, 5);MoveWest;(8, 3);False;1;66
;(5, 5);MoveWest;(8, 3);False;1;67
;(5, 5);MoveWest;(7, 3);False;1;68
;(5, 5);MoveWest;(7, 3);False;1;69
;(5, 5);MoveWest;(7, 3);False;1;70
;(5, 5);MoveWest;(7, 3);False;1;71
;(5, 5);MoveWest;(7, 3);False;1;72
;(5, 5);MoveWest;(7, 3);False;1;73
;(5, 5);MoveWest;(7, 3);False;1;74
;(5, 5);MoveWest;(7, 3);False;1;75
GrabObject;(5, 5);MoveWest;(7, 3);False;1;76
;(5, 5);MoveWest;(7, 3);False;1;77
;(5, 5);MoveWest;(7, 3);False;1;78
;(5, 5);MoveWest;(6, 3);False;1;79
;(5, 5);MoveWest;(6, 3);False;1;80
MoveWest;(4, 5);MoveWest;(6, 3);False;1;81
;(4, 5);MoveWest;(6, 3);False;1;82
;(4, 5);MoveWest;(6, 3);False;1;83
;(4, 5);MoveWest;(6, 3);False;1;84
;(4, 5);MoveWest;(6, 3);False;1;85
MoveWest;(3, 5);MoveWest;(6, 3);False;1;86
MoveWest;(2, 5);MoveWest;(6, 3);False;1;87
MoveWest;(1, 5);MoveWest;(6, 3);False;1;88
MoveWest;(0, 5);MoveWest;(6, 3);False;1;89
MoveWest;(0, 5);MoveWest;(5, 3);False;1;90
MoveWest;(0, 5);MoveWest;(5, 3);False;1;91
MoveWest;(0, 5);MoveWest;(5, 3);False;1;92
MoveWest;(0, 5);MoveWest;(5, 3);False;1;93
MoveWest;(0, 5);MoveWest;(5, 3);False;1;94
;(0, 5);MoveWest;(5, 3);False;1;95
;(0, 5);MoveWest;(5, 3);False;1;96
;(0, 5);MoveWest;(5, 3);False;1;97
;(0, 5);MoveWest;(5, 3);False;1;98
;(0, 5);MoveWest;(5, 3);False;1;99
;(0, 5);MoveWest;(5, 3);False;1;100
;(0, 5);MoveWest;(4, 3);False;1;101
;(0, 5);MoveNorthWest;(4, 3);False;1;102
;(0, 5);MoveNorthWest;(4, 3);False;1;103
;(0, 5);MoveNorthWest;(4, 3);False;1;104
GrabObject;(0, 5);MoveNorthWest;(4, 3);False;1;105
;(0, 5);MoveNorthWest;(4, 3);False;1;106
;(0, 5);MoveNorthWest;(4, 3);False;1;107
;(0, 5);MoveNorthWest;(4, 3);False;1;108
;(0, 5);MoveNorthWest;(4, 3);False;1;109
;(0, 5);MoveNorthWest;(4, 3);False;1;110
;(0, 5);MoveNorthWest;(4, 3);False;1;111
;(0, 5);MoveNorthWest;(3, 2);False;1;112
;(0, 5);MoveWest;(3, 2);False;1;113
;(0, 5);MoveWest;(3, 2);False;1;114
;(0, 5);MoveWest;(3, 2);False;1;115
;(0, 5);MoveWest;(3, 2);False;1;116
;(0, 5);MoveWest;(3, 2);False;1;117
;(0, 5);MoveWest;(3, 2);False;1;118
;(0, 5);MoveWest;(3, 2);False;1;119
;(0, 5);MoveWest;(3, 2);False;1;120
;(0, 5);MoveWest;(3, 2);False;1;121
;(0, 5);MoveWest;(3, 2);False;1;122
;(0, 5);MoveWest;(2, 2);False;1;123
;(0, 5);MoveNorthWest;(2, 2);False;1;124
DropObject;(0, 5);MoveNorthWest;(2, 2);False;1;125
;(0, 5);MoveNorthWest;(2, 2);False;1;126
;(0, 5);MoveNorthWest;(2, 2);False;1;127
;(0, 5);MoveNorthWest;(2, 2);False;1;128
;(0, 5);MoveNorthWest;(2, 2);False;1;129
;(0, 5);MoveNorthWest;(2, 2);False;1;130
;(0, 5);MoveNorthWest;(2, 2);False;1;131
;(0, 5);MoveNorthWest;(2, 2);False;1;132
MoveEast;(1, 5);MoveNorthWest;(2, 2);False;1;133
;(1, 5);MoveNorthWest;(1, 1);False;1;134
;(1, 5);MoveWest;(1, 1);False;1;135
;(1, 5);MoveWest;(1, 1);False;1;136
;(1, 5);MoveWest;(1, 1);False;1;137
MoveEast;(2, 5);MoveWest;(1, 1);False;1;138
MoveEast;(3, 5);MoveWest;(1, 1);False;1;139
MoveEast;(4, 5);MoveWest;(1, 1);False;1;140
MoveEast;(5, 5);MoveWest;(1, 1);False;1;141
;(5, 5);MoveWest;(1, 1);False;1;142
;(5, 5);MoveWest;(1, 1);False;1;143
;(5, 5);MoveWest;(1, 1);False;1;144
;(5, 5);MoveWest;(0, 1);False;1;145
;(5, 5);DropObject;(0, 1);False;1;146
;(5, 5);DropObject;(0, 1);False;1;147
MoveEast;(6, 5);DropObject;(0, 1);False;1;148
;(6, 5);DropObject;(0, 1);False;1;149
;(6, 5);DropObject;(0, 1);False;1;150
;(6, 5);DropObject;(0, 1);False;1;151
DropObject;(6, 5);DropObject;(0, 1);False;1;152
;(6, 5);DropObject;(0, 1);False;1;153
;(6, 5);DropObject;(0, 1);False;1;154
MoveWest;(5, 5);DropObject;(0, 1);False;1;155
;(5, 5);DropObject;(0, 1);False;1;156
;(5, 5);;(0, 1);False;1;157
;(5, 5);Idle;(0, 1);False;1;158
;(5, 5);Idle;(0, 1);False;1;159
MoveWest;(4, 5);Idle;(0, 1);False;1;160
MoveWest;(3, 5);Idle;(0, 1);False;1;161
MoveWest;(2, 5);Idle;(0, 1);False;1;162
MoveWest;(1, 5);Idle;(0, 1);False;1;163
MoveWest;(0, 5);Idle;(0, 1);False;1;164
MoveWest;(0, 5);Idle;(0, 1);False;1;165
MoveWest;(0, 5);Idle;(0, 1);False;1;166
MoveWest;(0, 5);Idle;(0, 1);False;1;167
MoveWest;(0, 5);Idle;(0, 1);False;1;168
MoveWest;(0, 5);Idle;(0, 1);False;1;169
MoveWest;(0, 5);Idle;(0, 1);False;1;170
MoveWest;(0, 5);Idle;(0, 1);False;1;171
MoveWest;(0, 5);Idle;(0, 1);False;1;172
;(0, 5);Idle;(0, 1);False;1;173
;(0, 5);Idle;(0, 1);False;1;174
;(0, 5);Idle;(0, 1);False;1;175
;(0, 5);Idle;(0, 1);False;1;176
;(0, 5);Idle;(0, 1);False;1;177
;(0, 5);Idle;(0, 1);False;1;178
;(0, 5);Idle;(0, 1);False;1;179
;(0, 5);Idle;(0, 1);False;1;180
;(0, 5);Idle;(0, 1);False;1;181
MoveEast;(1, 5);Idle;(0, 1);False;1;182
;(1, 5);Idle;(0, 1);False;1;183
;(1, 5);Idle;(0, 1);False;1;184
;(1, 5);Idle;(0, 1);False;1;185
;(1, 5);Idle;(0, 1);False;1;186
MoveEast;(2, 5);Idle;(0, 1);False;1;187
MoveEast;(3, 5);Idle;(0, 1);False;1;188
MoveEast;(4, 5);Idle;(0, 1);False;1;189
MoveEast;(5, 5);Idle;(0, 1);False;1;190
MoveEast;(6, 5);Idle;(0, 1);False;1;191
MoveEast;(7, 5);Idle;(0, 1);False;1;192
;(7, 5);Idle;(0, 1);False;1;193
;(7, 5);Idle;(0, 1);False;1;194
;(7, 5);Idle;(0, 1);False;1;195
;(7, 5);Idle;(0, 1);False;1;196
;(7, 5);Idle;(0, 1);False;1;197
;(7, 5);Idle;(0, 1);False;1;198
;(7, 5);Idle;(0, 1);False;1;199
;(7, 5);Idle;(0, 1);False;1;200
;(7, 5);Idle;(0, 1);False;1;201
MoveWest;(6, 5);Idle;(0, 1);False;1;202
;(6, 5);Idle;(0, 1);False;1;203
;(6, 5);Idle;(0, 1);False;1;204
;(6, 5);Idle;(0, 1);False;1;205
;(6, 5);Idle;(0, 1);False;1;206
;(6, 5);Idle;(0, 1);False;1;207
;(6, 5);Idle;(0, 1);False;1;208
;(6, 5);Idle;(0, 1);False;1;209
;(6, 5);Idle;(0, 1);False;1;210
;(6, 5);Idle;(0, 1);False;1;211
;(6, 5);Idle;(0, 1);False;1;212
GrabObject;(6, 5);;(0, 1);False;1;213
;(6, 5);Idle;(0, 1);False;1;214
;(6, 5);Idle;(0, 1);False;1;215
;(6, 5);Idle;(0, 1);False;1;216
;(6, 5);Idle;(0, 1);False;1;217
;(6, 5);Idle;(0, 1);False;1;218
;(6, 5);Idle;(0, 1);False;1;219
MoveWest;(5, 5);Idle;(0, 1);False;1;220
;(5, 5);Idle;(0, 1);False;1;221
;(5, 5);Idle;(0, 1);False;1;222
;(5, 5);Idle;(0, 1);False;1;223
;(5, 5);Idle;(0, 1);False;1;224
MoveWest;(4, 5);Idle;(0, 1);False;1;225
MoveWest;(3, 5);Idle;(0, 1);False;1;226
MoveWest;(2, 5);Idle;(0, 1);False;1;227
