human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveWest;(2, 4);1;1
;(2, 4);1;2
;(2, 4);1;3
;(2, 4);1;4
;(2, 4);1;5
;(2, 4);1;6
;(2, 4);1;7
;(2, 4);1;8
;(2, 4);1;9
;(2, 4);1;10
;(2, 4);1;11
;(2, 4);1;12
;(2, 4);1;13
;(2, 4);1;14
;(2, 4);1;15
;(2, 4);1;16
;(2, 4);1;17
;(2, 4);1;18
;(2, 4);1;19
;(2, 4);1;20
;(2, 4);1;21
;(2, 4);1;22
;(2, 4);1;23
;(2, 4);1;24
;(2, 4);1;25
;(2, 4);1;26
;(2, 4);1;27
;(2, 4);1;28
;(2, 4);1;29
;(2, 4);1;30
;(2, 4);1;31
;(2, 4);1;32
;(2, 4);1;33
;(2, 4);1;34
;(2, 4);1;35
;(2, 4);1;36
;(2, 4);1;37
;(2, 4);1;38
;(2, 4);1;39
;(2, 4);1;40
;(2, 4);1;41
;(2, 4);1;42
;(2, 4);1;43
;(2, 4);1;44
;(2, 4);1;45
MoveEast;(3, 4);1;46
;(3, 4);1;47
;(3, 4);1;48
;(3, 4);1;49
;(3, 4);1;50
MoveEast;(4, 4);1;51
;(4, 4);1;52
;(4, 4);1;53
;(4, 4);1;54
;(4, 4);1;55
MoveSouth;(4, 5);1;56
;(4, 5);1;57
;(4, 5);1;58
;(4, 5);1;59
MoveSouth;(4, 6);1;60
;(4, 6);1;61
;(4, 6);1;62
;(4, 6);1;63
;(4, 6);1;64
MoveEast;(5, 6);1;65
;(5, 6);1;66
;(5, 6);1;67
;(5, 6);1;68
MoveEast;(6, 6);1;69
;(6, 6);1;70
;(6, 6);1;71
;(6, 6);1;72
;(6, 6);1;73
;(6, 6);1;74
;(6, 6);1;75
MoveEast;(7, 6);1;76
;(7, 6);1;77
;(7, 6);1;78
;(7, 6);1;79
;(7, 6);1;80
;(7, 6);1;81
;(7, 6);1;82
MoveEast;(8, 6);1;83
;(8, 6);1;84
;(8, 6);1;85
;(8, 6);1;86
;(8, 6);1;87
;(8, 6);1;88
;(8, 6);1;89
;(8, 6);1;90
;(8, 6);1;91
;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
