human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);MoveWest;(4, 4);False;1;2
;(4, 4);MoveWest;(4, 4);False;1;3
;(4, 4);MoveWest;(4, 4);False;1;4
;(4, 4);MoveWest;(4, 4);False;1;5
;(4, 4);MoveWest;(4, 4);False;1;6
;(4, 4);MoveWest;(4, 4);False;1;7
;(4, 4);MoveWest;(4, 4);False;1;8
;(4, 4);MoveWest;(4, 4);False;1;9
;(4, 4);MoveWest;(4, 4);False;1;10
;(4, 4);MoveWest;(4, 4);False;1;11
;(4, 4);MoveWest;(3, 4);False;1;12
;(4, 4);Idle;(3, 4);False;1;13
;(4, 4);Idle;(3, 4);False;1;14
;(4, 4);Idle;(3, 4);False;1;15
;(4, 4);Idle;(3, 4);False;1;16
;(4, 4);Idle;(3, 4);False;1;17
;(4, 4);Idle;(3, 4);False;1;18
;(4, 4);Idle;(3, 4);False;1;19
;(4, 4);Idle;(3, 4);False;1;20
;(4, 4);Idle;(3, 4);False;1;21
;(4, 4);Idle;(3, 4);False;1;22
;(4, 4);Idle;(3, 4);False;1;23
;(4, 4);Idle;(3, 4);False;1;24
;(4, 4);Idle;(3, 4);False;1;25
;(4, 4);Idle;(3, 4);False;1;26
;(4, 4);Idle;(3, 4);False;1;27
;(4, 4);Idle;(3, 4);False;1;28
;(4, 4);Idle;(3, 4);False;1;29
;(4, 4);Idle;(3, 4);False;1;30
;(4, 4);Idle;(3, 4);False;1;31
;(4, 4);Idle;(3, 4);False;1;32
;(4, 4);Idle;(3, 4);False;1;33
;(4, 4);Idle;(3, 4);False;1;34
;(4, 4);Idle;(3, 4);False;1;35
MoveEast;(5, 4);Idle;(3, 4);False;1;36
;(5, 4);Idle;(3, 4);False;1;37
;(5, 4);Idle;(3, 4);False;1;38
;(5, 4);Idle;(3, 4);False;1;39
;(5, 4);Idle;(3, 4);False;1;40
;(5, 4);Idle;(3, 4);False;1;41
;(5, 4);Idle;(3, 4);False;1;42
;(5, 4);Idle;(3, 4);False;1;43
;(5, 4);Idle;(3, 4);False;1;44
;(5, 4);Idle;(3, 4);False;1;45
;(5, 4);Idle;(3, 4);False;1;46
;(5, 4);Idle;(3, 4);False;1;47
;(5, 4);Idle;(3, 4);False;1;48
;(5, 4);Idle;(3, 4);False;1;49
;(5, 4);Idle;(3, 4);False;1;50
;(5, 4);Idle;(3, 4);False;1;51
;(5, 4);Idle;(3, 4);False;1;52
MoveEast;(6, 4);Idle;(3, 4);False;1;53
;(6, 4);Idle;(3, 4);False;1;54
;(6, 4);Idle;(3, 4);False;1;55
;(6, 4);Idle;(3, 4);False;1;56
;(6, 4);Idle;(3, 4);False;1;57
;(6, 4);Idle;(3, 4);False;1;58
MoveEast;(7, 4);Idle;(3, 4);False;1;59
;(7, 4);Idle;(3, 4);False;1;60
;(7, 4);Idle;(3, 4);False;1;61
;(7, 4);Idle;(3, 4);False;1;62
;(7, 4);Idle;(3, 4);False;1;63
;(7, 4);Idle;(3, 4);False;1;64
;(7, 4);Idle;(3, 4);False;1;65
;(7, 4);Idle;(3, 4);False;1;66
;(7, 4);Idle;(3, 4);False;1;67
MoveSouth;(7, 5);;(3, 4);False;1;68
;(7, 5);Idle;(3, 4);False;1;69
;(7, 5);Idle;(3, 4);False;1;70
;(7, 5);Idle;(3, 4);False;1;71
GrabObject;(7, 5);Idle;(3, 4);False;1;72
;(7, 5);Idle;(3, 4);False;1;73
;(7, 5);Idle;(3, 4);False;1;74
;(7, 5);Idle;(3, 4);False;1;75
;(7, 5);Idle;(3, 4);False;1;76
;(7, 5);Idle;(3, 4);False;1;77
;(7, 5);Idle;(3, 4);False;1;78
;(7, 5);Idle;(3, 4);False;1;79
;(7, 5);Idle;(3, 4);False;1;80
;(7, 5);Idle;(3, 4);False;1;81
MoveWest;(6, 5);Idle;(3, 4);False;1;82
;(6, 5);Idle;(3, 4);False;1;83
;(6, 5);Idle;(3, 4);False;1;84
;(6, 5);Idle;(3, 4);False;1;85
;(6, 5);Idle;(3, 4);False;1;86
;(6, 5);Idle;(3, 4);False;1;87
MoveWest;(5, 5);Idle;(3, 4);False;1;88
;(5, 5);Idle;(3, 4);False;1;89
;(5, 5);Idle;(3, 4);False;1;90
;(5, 5);Idle;(3, 4);False;1;91
;(5, 5);Idle;(3, 4);False;1;92
;(5, 5);Idle;(3, 4);False;1;93
MoveWest;(4, 5);Idle;(3, 4);False;1;94
;(4, 5);Idle;(3, 4);False;1;95
;(4, 5);Idle;(3, 4);False;1;96
;(4, 5);Idle;(3, 4);False;1;97
;(4, 5);Idle;(3, 4);False;1;98
MoveWest;(3, 5);Idle;(3, 4);False;1;99
;(3, 5);Idle;(3, 4);False;1;100
;(3, 5);Idle;(3, 4);False;1;101
;(3, 5);Idle;(3, 4);False;1;102
MoveWest;(2, 5);Idle;(3, 4);False;1;103
;(2, 5);Idle;(3, 4);False;1;104
;(2, 5);Idle;(3, 4);False;1;105
;(2, 5);Idle;(3, 4);False;1;106
;(2, 5);Idle;(3, 4);False;1;107
MoveWest;(1, 5);Idle;(3, 4);False;1;108
;(1, 5);Idle;(3, 4);False;1;109
;(1, 5);Idle;(3, 4);False;1;110
;(1, 5);Idle;(3, 4);False;1;111
;(1, 5);Idle;(3, 4);False;1;112
;(1, 5);Idle;(3, 4);False;1;113
;(1, 5);Idle;(3, 4);False;1;114
DropObject;(1, 5);Idle;(3, 4);False;1;115
;(1, 5);Idle;(3, 4);False;1;116
;(1, 5);Idle;(3, 4);False;1;117
MoveNorth;(1, 4);Idle;(3, 4);False;1;118
;(1, 4);Idle;(3, 4);False;1;119
;(1, 4);Idle;(3, 4);False;1;120
;(1, 4);Idle;(3, 4);False;1;121
;(1, 4);Idle;(3, 4);False;1;122
MoveNorth;(1, 3);Idle;(3, 4);False;1;123
;(1, 3);;(3, 4);False;1;124
;(1, 3);Idle;(3, 4);False;1;125
;(1, 3);Idle;(3, 4);False;1;126
;(1, 3);Idle;(3, 4);False;1;127
MoveNorth;(1, 2);Idle;(3, 4);False;1;128
;(1, 2);Idle;(3, 4);False;1;129
;(1, 2);Idle;(3, 4);False;1;130
;(1, 2);Idle;(3, 4);False;1;131
MoveEast;(2, 2);Idle;(3, 4);False;1;132
;(2, 2);Idle;(3, 4);False;1;133
;(2, 2);Idle;(3, 4);False;1;134
;(2, 2);Idle;(3, 4);False;1;135
MoveEast;(3, 2);Idle;(3, 4);False;1;136
;(3, 2);Idle;(3, 4);False;1;137
;(3, 2);Idle;(3, 4);False;1;138
;(3, 2);Idle;(3, 4);False;1;139
MoveEast;(4, 2);Idle;(3, 4);False;1;140
;(4, 2);Idle;(3, 4);False;1;141
;(4, 2);Idle;(3, 4);False;1;142
MoveEast;(5, 2);Idle;(3, 4);False;1;143
;(5, 2);Idle;(3, 4);False;1;144
;(5, 2);Idle;(3, 4);False;1;145
;(5, 2);Idle;(3, 4);False;1;146
MoveEast;(6, 2);Idle;(3, 4);False;1;147
;(6, 2);Idle;(3, 4);False;1;148
;(6, 2);Idle;(3, 4);False;1;149
;(6, 2);Idle;(3, 4);False;1;150
MoveEast;(7, 2);Idle;(3, 4);False;1;151
;(7, 2);Idle;(3, 4);False;1;152
;(7, 2);Idle;(3, 4);False;1;153
;(7, 2);Idle;(3, 4);False;1;154
MoveEast;(8, 2);Idle;(3, 4);False;1;155
;(8, 2);Idle;(3, 4);False;1;156
;(8, 2);Idle;(3, 4);False;1;157
;(8, 2);Idle;(3, 4);False;1;158
;(8, 2);Idle;(3, 4);False;1;159
MoveEast;(9, 2);Idle;(3, 4);False;1;160
;(9, 2);Idle;(3, 4);False;1;161
;(9, 2);Idle;(3, 4);False;1;162
;(9, 2);Idle;(3, 4);False;1;163
;(9, 2);Idle;(3, 4);False;1;164
;(9, 2);Idle;(3, 4);False;1;165
;(9, 2);Idle;(3, 4);False;1;166
;(9, 2);Idle;(3, 4);False;1;167
MoveSouth;(9, 3);Idle;(3, 4);False;1;168
;(9, 3);Idle;(3, 4);False;1;169
;(9, 3);Idle;(3, 4);False;1;170
;(9, 3);Idle;(3, 4);False;1;171
;(9, 3);Idle;(3, 4);False;1;172
;(9, 3);Idle;(3, 4);False;1;173
;(9, 3);Idle;(3, 4);False;1;174
;(9, 3);Idle;(3, 4);False;1;175
MoveEast;(10, 3);Idle;(3, 4);False;1;176
;(10, 3);Idle;(3, 4);False;1;177
;(10, 3);Idle;(3, 4);False;1;178
;(10, 3);Idle;(3, 4);False;1;179
;(10, 3);;(3, 4);False;1;180
;(10, 3);MoveEast;(3, 4);False;1;181
GrabObject;(10, 3);MoveEast;(3, 4);False;1;182
;(10, 3);MoveEast;(3, 4);False;1;183
;(10, 3);MoveEast;(3, 4);False;1;184
;(10, 3);MoveEast;(3, 4);False;1;185
;(10, 3);MoveEast;(3, 4);False;1;186
;(10, 3);MoveEast;(3, 4);False;1;187
MoveEast;(11, 3);MoveEast;(3, 4);False;1;188
;(11, 3);MoveEast;(3, 4);False;1;189
;(11, 3);MoveEast;(3, 4);False;1;190
;(11, 3);MoveEast;(4, 4);False;1;191
MoveEast;(12, 3);MoveEast;(4, 4);False;1;192
;(12, 3);MoveEast;(4, 4);False;1;193
;(12, 3);MoveEast;(4, 4);False;1;194
;(12, 3);MoveEast;(4, 4);False;1;195
MoveEast;(13, 3);MoveEast;(4, 4);False;1;196
;(13, 3);MoveEast;(4, 4);False;1;197
;(13, 3);MoveEast;(4, 4);False;1;198
;(13, 3);MoveEast;(4, 4);False;1;199
MoveEast;(14, 3);MoveEast;(4, 4);False;1;200
;(14, 3);MoveEast;(4, 4);False;1;201
;(14, 3);MoveEast;(5, 4);False;1;202
MoveEast;(15, 3);MoveWest;(5, 4);False;1;203
;(15, 3);MoveWest;(5, 4);False;1;204
;(15, 3);MoveWest;(5, 4);False;1;205
;(15, 3);MoveWest;(5, 4);False;1;206
MoveEast;(16, 3);MoveWest;(5, 4);False;1;207
;(16, 3);MoveWest;(5, 4);False;1;208
;(16, 3);MoveWest;(5, 4);False;1;209
MoveEast;(17, 3);MoveWest;(5, 4);False;1;210
;(17, 3);MoveWest;(5, 4);False;1;211
;(17, 3);MoveWest;(5, 4);False;1;212
;(17, 3);MoveWest;(4, 4);False;1;213
DropObject;(17, 3);MoveWest;(4, 4);False;1;214
;(17, 3);MoveWest;(4, 4);False;1;215
;(17, 3);MoveWest;(4, 4);False;1;216
MoveWest;(16, 3);MoveWest;(4, 4);False;1;217
;(16, 3);MoveWest;(4, 4);False;1;218
;(16, 3);MoveWest;(4, 4);False;1;219
;(16, 3);MoveWest;(4, 4);False;1;220
MoveWest;(15, 3);MoveWest;(4, 4);False;1;221
;(15, 3);MoveWest;(4, 4);False;1;222
;(15, 3);MoveWest;(4, 4);False;1;223
MoveWest;(14, 3);MoveWest;(3, 4);False;1;224
;(14, 3);MoveEast;(3, 4);False;1;225
;(14, 3);MoveEast;(3, 4);False;1;226
;(14, 3);MoveEast;(3, 4);False;1;227
;(14, 3);MoveEast;(3, 4);False;1;228
MoveWest;(13, 3);MoveEast;(3, 4);False;1;229
;(13, 3);MoveEast;(3, 4);False;1;230
;(13, 3);MoveEast;(3, 4);False;1;231
MoveWest;(12, 3);MoveEast;(3, 4);False;1;232
;(12, 3);MoveEast;(3, 4);False;1;233
;(12, 3);MoveEast;(3, 4);False;1;234
;(12, 3);MoveEast;(4, 4);False;1;235
;(12, 3);MoveEast;(4, 4);False;1;236
MoveWest;(11, 3);MoveEast;(4, 4);False;1;237
;(11, 3);MoveEast;(4, 4);False;1;238
;(11, 3);MoveEast;(4, 4);False;1;239
;(11, 3);MoveEast;(4, 4);False;1;240
