human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
;(4, 4);1;6
;(4, 4);1;7
;(4, 4);1;8
;(4, 4);1;9
;(4, 4);1;10
;(4, 4);1;11
;(4, 4);1;12
;(4, 4);1;13
;(4, 4);1;14
;(4, 4);1;15
;(4, 4);1;16
;(4, 4);1;17
;(4, 4);1;18
;(4, 4);1;19
;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
;(4, 4);1;24
;(4, 4);1;25
;(4, 4);1;26
MoveEast;(5, 4);1;27
;(5, 4);1;28
;(5, 4);1;29
;(5, 4);1;30
;(5, 4);1;31
;(5, 4);1;32
;(5, 4);1;33
;(5, 4);1;34
;(5, 4);1;35
;(5, 4);1;36
;(5, 4);1;37
MoveEast;(6, 4);1;38
;(6, 4);1;39
;(6, 4);1;40
;(6, 4);1;41
MoveEast;(7, 4);1;42
;(7, 4);1;43
;(7, 4);1;44
;(7, 4);1;45
;(7, 4);1;46
;(7, 4);1;47
MoveEast;(8, 4);1;48
;(8, 4);1;49
;(8, 4);1;50
;(8, 4);1;51
;(8, 4);1;52
;(8, 4);1;53
MoveSouth;(8, 5);1;54
;(8, 5);1;55
;(8, 5);1;56
;(8, 5);1;57
;(8, 5);1;58
MoveSouth;(8, 6);1;59
;(8, 6);1;60
;(8, 6);1;61
;(8, 6);1;62
;(8, 6);1;63
;(8, 6);1;64
;(8, 6);1;65
;(8, 6);1;66
;(8, 6);1;67
;(8, 6);1;68
;(8, 6);1;69
;(8, 6);1;70
;(8, 6);1;71
;(8, 6);1;72
;(8, 6);1;73
;(8, 6);1;74
;(8, 6);1;75
;(8, 6);1;76
;(8, 6);1;77
;(8, 6);1;78
;(8, 6);1;79
;(8, 6);1;80
;(8, 6);1;81
;(8, 6);1;82
;(8, 6);1;83
;(8, 6);1;84
;(8, 6);1;85
;(8, 6);1;86
;(8, 6);1;87
;(8, 6);1;88
GrabObject;(8, 6);1;89
;(8, 6);1;90
;(8, 6);1;91
;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
MoveNorth;(8, 5);1;109
;(8, 5);1;110
;(8, 5);1;111
;(8, 5);1;112
;(8, 5);1;113
;(8, 5);1;114
;(8, 5);1;115
;(8, 5);1;116
;(8, 5);1;117
;(8, 5);1;118
;(8, 5);1;119
;(8, 5);1;120
MoveWest;(7, 5);1;121
;(7, 5);1;122
;(7, 5);1;123
;(7, 5);1;124
;(7, 5);1;125
;(7, 5);1;126
;(7, 5);1;127
;(7, 5);1;128
;(7, 5);1;129
;(7, 5);1;130
;(7, 5);1;131
;(7, 5);1;132
;(7, 5);1;133
;(7, 5);1;134
;(7, 5);1;135
;(7, 5);1;136
;(7, 5);1;137
;(7, 5);1;138
;(7, 5);1;139
;(7, 5);1;140
;(7, 5);1;141
;(7, 5);1;142
;(7, 5);1;143
DropObject;(7, 5);1;144
;(7, 5);1;145
;(7, 5);1;146
;(7, 5);1;147
;(7, 5);1;148
;(7, 5);1;149
;(7, 5);1;150
;(7, 5);1;151
;(7, 5);1;152
;(7, 5);1;153
;(7, 5);1;154
;(7, 5);1;155
;(7, 5);1;156
;(7, 5);1;157
;(7, 5);1;158
;(7, 5);1;159
;(7, 5);1;160
MoveSouth;(7, 6);1;161
;(7, 6);1;162
;(7, 6);1;163
;(7, 6);1;164
;(7, 6);1;165
;(7, 6);1;166
;(7, 6);1;167
;(7, 6);1;168
;(7, 6);1;169
;(7, 6);1;170
GrabObject;(7, 6);1;171
;(7, 6);1;172
;(7, 6);1;173
;(7, 6);1;174
;(7, 6);1;175
;(7, 6);1;176
;(7, 6);1;177
;(7, 6);1;178
;(7, 6);1;179
MoveWest;(6, 6);1;180
;(6, 6);1;181
;(6, 6);1;182
;(6, 6);1;183
;(6, 6);1;184
;(6, 6);1;185
;(6, 6);1;186
;(6, 6);1;187
;(6, 6);1;188
;(6, 6);1;189
;(6, 6);1;190
MoveWest;(5, 6);1;191
;(5, 6);1;192
;(5, 6);1;193
;(5, 6);1;194
MoveWest;(4, 6);1;195
;(4, 6);1;196
;(4, 6);1;197
;(4, 6);1;198
;(4, 6);1;199
MoveWest;(3, 6);1;200
;(3, 6);1;201
;(3, 6);1;202
;(3, 6);1;203
;(3, 6);1;204
;(3, 6);1;205
;(3, 6);1;206
DropObject;(3, 6);1;207
;(3, 6);1;208
;(3, 6);1;209
;(3, 6);1;210
;(3, 6);1;211
;(3, 6);1;212
;(3, 6);1;213
;(3, 6);1;214
;(3, 6);1;215
;(3, 6);1;216
;(3, 6);1;217
;(3, 6);1;218
;(3, 6);1;219
;(3, 6);1;220
;(3, 6);1;221
MoveEast;(4, 6);1;222
;(4, 6);1;223
;(4, 6);1;224
;(4, 6);1;225
;(4, 6);1;226
;(4, 6);1;227
;(4, 6);1;228
;(4, 6);1;229
MoveEast;(5, 6);1;230
;(5, 6);1;231
;(5, 6);1;232
;(5, 6);1;233
MoveEast;(6, 6);1;234
;(6, 6);1;235
;(6, 6);1;236
;(6, 6);1;237
;(6, 6);1;238
MoveEast;(7, 6);1;239
;(7, 6);1;240
;(7, 6);1;241
;(7, 6);1;242
MoveEast;(8, 6);1;243
;(8, 6);1;244
;(8, 6);1;245
;(8, 6);1;246
;(8, 6);1;247
;(8, 6);1;248
MoveEast;(9, 6);1;249
;(9, 6);1;250
;(9, 6);1;251
;(9, 6);1;252
;(9, 6);1;253
MoveNorth;(9, 5);1;254
;(9, 5);1;255
;(9, 5);1;256
;(9, 5);1;257
MoveNorth;(9, 4);1;258
;(9, 4);1;259
;(9, 4);1;260
;(9, 4);1;261
;(9, 4);1;262
;(9, 4);1;263
;(9, 4);1;264
;(9, 4);1;265
GrabObject;(9, 4);1;266
;(9, 4);1;267
;(9, 4);1;268
;(9, 4);1;269
;(9, 4);1;270
;(9, 4);1;271
;(9, 4);1;272
;(9, 4);1;273
;(9, 4);1;274
;(9, 4);1;275
;(9, 4);1;276
;(9, 4);1;277
;(9, 4);1;278
;(9, 4);1;279
;(9, 4);1;280
;(9, 4);1;281
;(9, 4);1;282
MoveWest;(8, 4);1;283
;(8, 4);1;284
;(8, 4);1;285
;(8, 4);1;286
MoveSouth;(8, 5);1;287
;(8, 5);1;288
;(8, 5);1;289
;(8, 5);1;290
;(8, 5);1;291
;(8, 5);1;292
;(8, 5);1;293
;(8, 5);1;294
;(8, 5);1;295
;(8, 5);1;296
MoveWest;(7, 5);1;297
;(7, 5);1;298
;(7, 5);1;299
;(7, 5);1;300
;(7, 5);1;301
MoveWest;(6, 5);1;302
;(6, 5);1;303
;(6, 5);1;304
MoveWest;(5, 5);1;305
;(5, 5);1;306
;(5, 5);1;307
;(5, 5);1;308
DropObject;(5, 5);1;309
;(5, 5);1;310
;(5, 5);1;311
;(5, 5);1;312
;(5, 5);1;313
;(5, 5);1;314
;(5, 5);1;315
;(5, 5);1;316
;(5, 5);1;317
;(5, 5);1;318
;(5, 5);1;319
;(5, 5);1;320
;(5, 5);1;321
MoveEast;(6, 5);1;322
;(6, 5);1;323
;(6, 5);1;324
;(6, 5);1;325
;(6, 5);1;326
MoveEast;(7, 5);1;327
;(7, 5);1;328
;(7, 5);1;329
;(7, 5);1;330
MoveSouth;(7, 6);1;331
;(7, 6);1;332
;(7, 6);1;333
;(7, 6);1;334
;(7, 6);1;335
MoveSouth;(7, 7);1;336
;(7, 7);1;337
;(7, 7);1;338
MoveSouth;(7, 8);1;339
;(7, 8);1;340
;(7, 8);1;341
;(7, 8);1;342
;(7, 8);1;343
MoveEast;(8, 8);1;344
;(8, 8);1;345
;(8, 8);1;346
;(8, 8);1;347
;(8, 8);1;348
;(8, 8);1;349
;(8, 8);1;350
;(8, 8);1;351
;(8, 8);1;352
;(8, 8);1;353
;(8, 8);1;354
;(8, 8);1;355
;(8, 8);1;356
;(8, 8);1;357
;(8, 8);1;358
;(8, 8);1;359
;(8, 8);1;360
;(8, 8);1;361
;(8, 8);1;362
;(8, 8);1;363
;(8, 8);1;364
;(8, 8);1;365
;(8, 8);1;366
;(8, 8);1;367
;(8, 8);1;368
;(8, 8);1;369
