human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
MoveEast;(5, 4);MoveWest;(4, 4);False;1;2
;(5, 4);MoveWest;(4, 4);False;1;3
;(5, 4);MoveWest;(4, 4);False;1;4
MoveEast;(6, 4);MoveWest;(4, 4);False;1;5
;(6, 4);MoveWest;(4, 4);False;1;6
;(6, 4);MoveWest;(4, 4);False;1;7
;(6, 4);MoveWest;(4, 4);False;1;8
MoveEast;(7, 4);MoveWest;(4, 4);False;1;9
;(7, 4);MoveWest;(4, 4);False;1;10
;(7, 4);MoveWest;(4, 4);False;1;11
;(7, 4);MoveWest;(3, 4);False;1;12
;(7, 4);Idle;(3, 4);False;1;13
MoveSouth;(7, 5);Idle;(3, 4);False;1;14
;(7, 5);Idle;(3, 4);False;1;15
;(7, 5);Idle;(3, 4);False;1;16
MoveWest;(6, 5);Idle;(3, 4);False;1;17
;(6, 5);Idle;(3, 4);False;1;18
;(6, 5);Idle;(3, 4);False;1;19
;(6, 5);Idle;(3, 4);False;1;20
;(6, 5);Idle;(3, 4);False;1;21
;(6, 5);Idle;(3, 4);False;1;22
;(6, 5);Idle;(3, 4);False;1;23
;(6, 5);Idle;(3, 4);False;1;24
;(6, 5);Idle;(3, 4);False;1;25
;(6, 5);Idle;(3, 4);False;1;26
;(6, 5);Idle;(3, 4);False;1;27
;(6, 5);Idle;(3, 4);False;1;28
;(6, 5);Idle;(3, 4);False;1;29
;(6, 5);Idle;(3, 4);False;1;30
;(6, 5);Idle;(3, 4);False;1;31
;(6, 5);Idle;(3, 4);False;1;32
;(6, 5);Idle;(3, 4);False;1;33
;(6, 5);Idle;(3, 4);False;1;34
;(6, 5);Idle;(3, 4);False;1;35
;(6, 5);Idle;(3, 4);False;1;36
;(6, 5);Idle;(3, 4);False;1;37
;(6, 5);Idle;(3, 4);False;1;38
;(6, 5);Idle;(3, 4);False;1;39
DropObject;(6, 5);Idle;(3, 4);False;1;40
;(6, 5);Idle;(3, 4);False;1;41
;(6, 5);Idle;(3, 4);False;1;42
;(6, 5);Idle;(3, 4);False;1;43
;(6, 5);Idle;(3, 4);False;1;44
;(6, 5);Idle;(3, 4);False;1;45
;(6, 5);Idle;(3, 4);False;1;46
;(6, 5);Idle;(3, 4);False;1;47
;(6, 5);Idle;(3, 4);False;1;48
;(6, 5);Idle;(3, 4);False;1;49
;(6, 5);Idle;(3, 4);False;1;50
;(6, 5);Idle;(3, 4);False;1;51
;(6, 5);Idle;(3, 4);False;1;52
;(6, 5);Idle;(3, 4);False;1;53
;(6, 5);Idle;(3, 4);False;1;54
;(6, 5);Idle;(3, 4);False;1;55
;(6, 5);Idle;(3, 4);False;1;56
;(6, 5);Idle;(3, 4);False;1;57
;(6, 5);Idle;(3, 4);False;1;58
;(6, 5);Idle;(3, 4);False;1;59
;(6, 5);Idle;(3, 4);False;1;60
;(6, 5);Idle;(3, 4);False;1;61
;(6, 5);Idle;(3, 4);False;1;62
;(6, 5);Idle;(3, 4);False;1;63
;(6, 5);Idle;(3, 4);False;1;64
;(6, 5);Idle;(3, 4);False;1;65
;(6, 5);Idle;(3, 4);False;1;66
GrabObject;(6, 5);Idle;(3, 4);False;1;67
;(6, 5);;(3, 4);False;1;68
;(6, 5);;(3, 4);False;1;69
;(6, 5);MoveEast;(3, 4);False;1;70
MoveWest;(5, 5);MoveEast;(3, 4);False;1;71
;(5, 5);MoveEast;(3, 4);False;1;72
;(5, 5);MoveEast;(3, 4);False;1;73
;(5, 5);MoveEast;(3, 4);False;1;74
MoveWest;(4, 5);MoveEast;(3, 4);False;1;75
;(4, 5);MoveEast;(3, 4);False;1;76
MoveWest;(3, 5);MoveEast;(3, 4);False;1;77
;(3, 5);MoveEast;(3, 4);False;1;78
;(3, 5);MoveEast;(3, 4);False;1;79
;(3, 5);MoveEast;(4, 4);False;1;80
MoveWest;(2, 5);MoveEast;(4, 4);False;1;81
;(2, 5);MoveEast;(4, 4);False;1;82
;(2, 5);MoveEast;(4, 4);False;1;83
MoveWest;(1, 5);MoveEast;(4, 4);False;1;84
;(1, 5);MoveEast;(4, 4);False;1;85
;(1, 5);MoveEast;(4, 4);False;1;86
;(1, 5);MoveEast;(4, 4);False;1;87
;(1, 5);MoveEast;(4, 4);False;1;88
MoveWest;(0, 5);MoveEast;(4, 4);False;1;89
;(0, 5);MoveEast;(4, 4);False;1;90
;(0, 5);MoveEast;(5, 4);False;1;91
;(0, 5);MoveWest;(5, 4);False;1;92
;(0, 5);MoveWest;(5, 4);False;1;93
;(0, 5);MoveWest;(5, 4);False;1;94
DropObject;(0, 5);MoveWest;(5, 4);False;1;95
;(0, 5);MoveWest;(5, 4);False;1;96
;(0, 5);MoveWest;(5, 4);False;1;97
MoveEast;(1, 5);MoveWest;(5, 4);False;1;98
;(1, 5);MoveWest;(5, 4);False;1;99
;(1, 5);MoveWest;(5, 4);False;1;100
;(1, 5);MoveWest;(5, 4);False;1;101
MoveEast;(2, 5);MoveWest;(4, 4);False;1;102
;(2, 5);MoveWest;(4, 4);False;1;103
;(2, 5);MoveWest;(4, 4);False;1;104
MoveEast;(3, 5);MoveWest;(4, 4);False;1;105
;(3, 5);MoveWest;(4, 4);False;1;106
;(3, 5);MoveWest;(4, 4);False;1;107
MoveEast;(4, 5);MoveWest;(4, 4);False;1;108
;(4, 5);MoveWest;(4, 4);False;1;109
;(4, 5);MoveWest;(4, 4);False;1;110
MoveEast;(5, 5);MoveWest;(4, 4);False;1;111
;(5, 5);MoveWest;(4, 4);False;1;112
;(5, 5);MoveWest;(3, 4);False;1;113
;(5, 5);MoveEast;(3, 4);False;1;114
MoveEast;(6, 5);MoveEast;(3, 4);False;1;115
;(6, 5);MoveEast;(3, 4);False;1;116
;(6, 5);MoveEast;(3, 4);False;1;117
;(6, 5);MoveEast;(3, 4);False;1;118
;(6, 5);MoveEast;(3, 4);False;1;119
MoveWest;(5, 5);MoveEast;(3, 4);False;1;120
;(5, 5);MoveEast;(3, 4);False;1;121
;(5, 5);MoveEast;(3, 4);False;1;122
;(5, 5);MoveEast;(3, 4);False;1;123
;(5, 5);MoveEast;(4, 4);False;1;124
;(5, 5);MoveEast;(4, 4);False;1;125
GrabObject;(5, 5);MoveEast;(4, 4);False;1;126
;(5, 5);MoveEast;(4, 4);False;1;127
;(5, 5);MoveEast;(4, 4);False;1;128
MoveWest;(4, 5);MoveEast;(4, 4);False;1;129
;(4, 5);MoveEast;(4, 4);False;1;130
;(4, 5);MoveEast;(4, 4);False;1;131
;(4, 5);MoveEast;(4, 4);False;1;132
MoveWest;(3, 5);MoveEast;(4, 4);False;1;133
;(3, 5);MoveEast;(4, 4);False;1;134
;(3, 5);MoveEast;(5, 4);False;1;135
;(3, 5);MoveWest;(5, 4);False;1;136
MoveWest;(2, 5);MoveWest;(5, 4);False;1;137
;(2, 5);MoveWest;(5, 4);False;1;138
;(2, 5);MoveWest;(5, 4);False;1;139
MoveWest;(1, 5);MoveWest;(5, 4);False;1;140
;(1, 5);MoveWest;(5, 4);False;1;141
;(1, 5);MoveWest;(5, 4);False;1;142
;(1, 5);MoveWest;(5, 4);False;1;143
MoveWest;(0, 5);MoveWest;(5, 4);False;1;144
;(0, 5);MoveWest;(5, 4);False;1;145
MoveWest;(0, 5);MoveWest;(4, 4);False;1;146
;(0, 5);MoveWest;(4, 4);False;1;147
;(0, 5);MoveWest;(4, 4);False;1;148
;(0, 5);MoveWest;(4, 4);False;1;149
;(0, 5);MoveWest;(4, 4);False;1;150
;(0, 5);MoveWest;(4, 4);False;1;151
DropObject;(0, 5);MoveWest;(4, 4);False;1;152
;(0, 5);MoveWest;(4, 4);False;1;153
;(0, 5);MoveWest;(4, 4);False;1;154
;(0, 5);MoveWest;(4, 4);False;1;155
MoveEast;(1, 5);MoveWest;(4, 4);False;1;156
;(1, 5);MoveWest;(3, 4);False;1;157
;(1, 5);MoveEast;(3, 4);False;1;158
;(1, 5);MoveEast;(3, 4);False;1;159
MoveEast;(2, 5);MoveEast;(3, 4);False;1;160
;(2, 5);MoveEast;(3, 4);False;1;161
MoveEast;(3, 5);MoveEast;(3, 4);False;1;162
;(3, 5);MoveEast;(3, 4);False;1;163
;(3, 5);MoveEast;(3, 4);False;1;164
;(3, 5);MoveEast;(3, 4);False;1;165
MoveEast;(4, 5);MoveEast;(3, 4);False;1;166
;(4, 5);MoveEast;(3, 4);False;1;167
MoveEast;(5, 5);MoveEast;(4, 4);False;1;168
;(5, 5);MoveEast;(4, 4);False;1;169
;(5, 5);MoveEast;(4, 4);False;1;170
;(5, 5);MoveEast;(4, 4);False;1;171
MoveEast;(6, 5);MoveEast;(4, 4);False;1;172
;(6, 5);MoveEast;(4, 4);False;1;173
MoveEast;(7, 5);MoveEast;(4, 4);False;1;174
;(7, 5);MoveEast;(4, 4);False;1;175
;(7, 5);MoveEast;(4, 4);False;1;176
;(7, 5);MoveEast;(4, 4);False;1;177
MoveEast;(8, 5);MoveEast;(4, 4);False;1;178
;(8, 5);MoveEast;(5, 4);False;1;179
;(8, 5);MoveWest;(5, 4);False;1;180
;(8, 5);MoveWest;(5, 4);False;1;181
;(8, 5);MoveWest;(5, 4);False;1;182
;(8, 5);MoveWest;(5, 4);False;1;183
MoveNorth;(8, 4);MoveWest;(5, 4);False;1;184
;(8, 4);MoveWest;(5, 4);False;1;185
;(8, 4);MoveWest;(5, 4);False;1;186
;(8, 4);MoveWest;(5, 4);False;1;187
;(8, 4);MoveWest;(5, 4);False;1;188
;(8, 4);MoveWest;(5, 4);False;1;189
MoveNorth;(8, 3);MoveWest;(4, 4);False;1;190
;(8, 3);MoveWest;(4, 4);False;1;191
;(8, 3);MoveWest;(4, 4);False;1;192
;(8, 3);MoveWest;(4, 4);False;1;193
;(8, 3);MoveWest;(4, 4);False;1;194
;(8, 3);MoveWest;(4, 4);False;1;195
;(8, 3);MoveWest;(4, 4);False;1;196
;(8, 3);MoveWest;(4, 4);False;1;197
GrabObject;(8, 3);MoveWest;(4, 4);False;1;198
;(8, 3);MoveWest;(4, 4);False;1;199
;(8, 3);MoveWest;(4, 4);False;1;200
;(8, 3);MoveWest;(3, 4);False;1;201
;(8, 3);;(3, 4);False;1;202
;(8, 3);Idle;(3, 4);False;1;203
MoveWest;(7, 3);Idle;(3, 4);False;1;204
;(7, 3);Idle;(3, 4);False;1;205
;(7, 3);Idle;(3, 4);False;1;206
;(7, 3);Idle;(3, 4);False;1;207
MoveWest;(6, 3);Idle;(3, 4);False;1;208
;(6, 3);Idle;(3, 4);False;1;209
MoveWest;(5, 3);Idle;(3, 4);False;1;210
;(5, 3);Idle;(3, 4);False;1;211
;(5, 3);Idle;(3, 4);False;1;212
;(5, 3);Idle;(3, 4);False;1;213
MoveWest;(4, 3);Idle;(3, 4);False;1;214
;(4, 3);Idle;(3, 4);False;1;215
;(4, 3);Idle;(3, 4);False;1;216
;(4, 3);Idle;(3, 4);False;1;217
MoveWest;(3, 3);Idle;(3, 4);False;1;218
;(3, 3);Idle;(3, 4);False;1;219
;(3, 3);Idle;(3, 4);False;1;220
MoveWest;(2, 3);Idle;(3, 4);False;1;221
;(2, 3);Idle;(3, 4);False;1;222
;(2, 3);Idle;(3, 4);False;1;223
;(2, 3);Idle;(3, 4);False;1;224
;(2, 3);Idle;(3, 4);False;1;225
MoveWest;(1, 3);Idle;(3, 4);False;1;226
;(1, 3);Idle;(3, 4);False;1;227
;(1, 3);Idle;(3, 4);False;1;228
;(1, 3);Idle;(3, 4);False;1;229
;(1, 3);Idle;(3, 4);False;1;230
;(1, 3);Idle;(3, 4);False;1;231
;(1, 3);Idle;(3, 4);False;1;232
