human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);MoveWest;(4, 4);False;1;2
MoveEast;(4, 4);MoveWest;(4, 4);False;1;3
;(4, 4);MoveWest;(4, 4);False;1;4
;(4, 4);MoveWest;(4, 4);False;1;5
;(4, 4);MoveWest;(4, 4);False;1;6
;(4, 4);MoveWest;(4, 4);False;1;7
;(4, 4);MoveWest;(4, 4);False;1;8
MoveEast;(5, 4);MoveWest;(4, 4);False;1;9
;(5, 4);MoveWest;(4, 4);False;1;10
;(5, 4);MoveWest;(4, 4);False;1;11
;(5, 4);MoveWest;(3, 4);False;1;12
;(5, 4);Idle;(3, 4);False;1;13
;(5, 4);Idle;(3, 4);False;1;14
;(5, 4);Idle;(3, 4);False;1;15
;(5, 4);Idle;(3, 4);False;1;16
;(5, 4);Idle;(3, 4);False;1;17
;(5, 4);Idle;(3, 4);False;1;18
;(5, 4);Idle;(3, 4);False;1;19
;(5, 4);Idle;(3, 4);False;1;20
MoveEast;(6, 4);Idle;(3, 4);False;1;21
;(6, 4);Idle;(3, 4);False;1;22
;(6, 4);Idle;(3, 4);False;1;23
;(6, 4);Idle;(3, 4);False;1;24
MoveEast;(7, 4);Idle;(3, 4);False;1;25
;(7, 4);Idle;(3, 4);False;1;26
;(7, 4);Idle;(3, 4);False;1;27
;(7, 4);Idle;(3, 4);False;1;28
;(7, 4);Idle;(3, 4);False;1;29
;(7, 4);Idle;(3, 4);False;1;30
MoveEast;(8, 4);Idle;(3, 4);False;1;31
;(8, 4);Idle;(3, 4);False;1;32
;(8, 4);Idle;(3, 4);False;1;33
;(8, 4);Idle;(3, 4);False;1;34
;(8, 4);Idle;(3, 4);False;1;35
;(8, 4);Idle;(3, 4);False;1;36
;(8, 4);Idle;(3, 4);False;1;37
;(8, 4);Idle;(3, 4);False;1;38
;(8, 4);Idle;(3, 4);False;1;39
;(8, 4);Idle;(3, 4);False;1;40
;(8, 4);Idle;(3, 4);False;1;41
;(8, 4);Idle;(3, 4);False;1;42
MoveWest;(7, 4);Idle;(3, 4);False;1;43
;(7, 4);Idle;(3, 4);False;1;44
;(7, 4);Idle;(3, 4);False;1;45
;(7, 4);Idle;(3, 4);False;1;46
;(7, 4);Idle;(3, 4);False;1;47
;(7, 4);Idle;(3, 4);False;1;48
;(7, 4);Idle;(3, 4);False;1;49
;(7, 4);Idle;(3, 4);False;1;50
;(7, 4);Idle;(3, 4);False;1;51
;(7, 4);Idle;(3, 4);False;1;52
;(7, 4);Idle;(3, 4);False;1;53
;(7, 4);Idle;(3, 4);False;1;54
;(7, 4);Idle;(3, 4);False;1;55
;(7, 4);Idle;(3, 4);False;1;56
;(7, 4);Idle;(3, 4);False;1;57
;(7, 4);Idle;(3, 4);False;1;58
;(7, 4);Idle;(3, 4);False;1;59
;(7, 4);Idle;(3, 4);False;1;60
;(7, 4);Idle;(3, 4);False;1;61
