human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
MoveEast;(5, 4);1;6
;(5, 4);1;7
;(5, 4);1;8
;(5, 4);1;9
;(5, 4);1;10
;(5, 4);1;11
;(5, 4);1;12
;(5, 4);1;13
;(5, 4);1;14
;(5, 4);1;15
;(5, 4);1;16
;(5, 4);1;17
MoveEast;(6, 4);1;18
;(6, 4);1;19
;(6, 4);1;20
;(6, 4);1;21
;(6, 4);1;22
;(6, 4);1;23
MoveEast;(7, 4);1;24
;(7, 4);1;25
MoveEast;(8, 4);1;26
;(8, 4);1;27
;(8, 4);1;28
;(8, 4);1;29
MoveEast;(9, 4);1;30
;(9, 4);1;31
;(9, 4);1;32
;(9, 4);1;33
;(9, 4);1;34
;(9, 4);1;35
;(9, 4);1;36
;(9, 4);1;37
;(9, 4);1;38
;(9, 4);1;39
;(9, 4);1;40
;(9, 4);1;41
;(9, 4);1;42
;(9, 4);1;43
;(9, 4);1;44
MoveWest;(8, 4);1;45
;(8, 4);1;46
;(8, 4);1;47
;(8, 4);1;48
MoveWest;(7, 4);1;49
;(7, 4);1;50
;(7, 4);1;51
;(7, 4);1;52
;(7, 4);1;53
;(7, 4);1;54
;(7, 4);1;55
;(7, 4);1;56
;(7, 4);1;57
;(7, 4);1;58
;(7, 4);1;59
;(7, 4);1;60
;(7, 4);1;61
;(7, 4);1;62
;(7, 4);1;63
;(7, 4);1;64
;(7, 4);1;65
;(7, 4);1;66
;(7, 4);1;67
;(7, 4);1;68
;(7, 4);1;69
;(7, 4);1;70
;(7, 4);1;71
MoveEast;(8, 4);1;72
;(8, 4);1;73
;(8, 4);1;74
;(8, 4);1;75
;(8, 4);1;76
;(8, 4);1;77
;(8, 4);1;78
;(8, 4);1;79
;(8, 4);1;80
;(8, 4);1;81
;(8, 4);1;82
;(8, 4);1;83
MoveSouth;(8, 5);1;84
;(8, 5);1;85
;(8, 5);1;86
;(8, 5);1;87
;(8, 5);1;88
;(8, 5);1;89
;(8, 5);1;90
;(8, 5);1;91
MoveSouth;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
;(8, 6);1;120
;(8, 6);1;121
GrabObject;(8, 6);1;122
;(8, 6);1;123
;(8, 6);1;124
;(8, 6);1;125
;(8, 6);1;126
;(8, 6);1;127
;(8, 6);1;128
;(8, 6);1;129
;(8, 6);1;130
;(8, 6);1;131
;(8, 6);1;132
;(8, 6);1;133
;(8, 6);1;134
MoveWest;(7, 6);1;135
;(7, 6);1;136
;(7, 6);1;137
MoveWest;(6, 6);1;138
;(6, 6);1;139
;(6, 6);1;140
MoveWest;(5, 6);1;141
;(5, 6);1;142
;(5, 6);1;143
;(5, 6);1;144
MoveWest;(4, 6);1;145
;(4, 6);1;146
;(4, 6);1;147
;(4, 6);1;148
MoveWest;(3, 6);1;149
;(3, 6);1;150
;(3, 6);1;151
MoveWest;(2, 6);1;152
;(2, 6);1;153
;(2, 6);1;154
;(2, 6);1;155
MoveWest;(1, 6);1;156
;(1, 6);1;157
;(1, 6);1;158
MoveWest;(0, 6);1;159
;(0, 6);1;160
;(0, 6);1;161
;(0, 6);1;162
MoveWest;(0, 6);1;163
;(0, 6);1;164
;(0, 6);1;165
;(0, 6);1;166
;(0, 6);1;167
;(0, 6);1;168
;(0, 6);1;169
;(0, 6);1;170
;(0, 6);1;171
;(0, 6);1;172
;(0, 6);1;173
DropObject;(0, 6);1;174
;(0, 6);1;175
;(0, 6);1;176
;(0, 6);1;177
;(0, 6);1;178
;(0, 6);1;179
;(0, 6);1;180
;(0, 6);1;181
;(0, 6);1;182
;(0, 6);1;183
;(0, 6);1;184
;(0, 6);1;185
MoveEast;(1, 6);1;186
;(1, 6);1;187
;(1, 6);1;188
;(1, 6);1;189
MoveEast;(2, 6);1;190
;(2, 6);1;191
;(2, 6);1;192
;(2, 6);1;193
MoveEast;(3, 6);1;194
;(3, 6);1;195
;(3, 6);1;196
MoveEast;(4, 6);1;197
;(4, 6);1;198
;(4, 6);1;199
;(4, 6);1;200
MoveEast;(5, 6);1;201
;(5, 6);1;202
;(5, 6);1;203
MoveEast;(6, 6);1;204
;(6, 6);1;205
;(6, 6);1;206
;(6, 6);1;207
MoveEast;(7, 6);1;208
;(7, 6);1;209
;(7, 6);1;210
MoveEast;(8, 6);1;211
;(8, 6);1;212
;(8, 6);1;213
;(8, 6);1;214
MoveEast;(9, 6);1;215
;(9, 6);1;216
;(9, 6);1;217
MoveEast;(10, 6);1;218
;(10, 6);1;219
;(10, 6);1;220
;(10, 6);1;221
;(10, 6);1;222
;(10, 6);1;223
;(10, 6);1;224
;(10, 6);1;225
;(10, 6);1;226
;(10, 6);1;227
;(10, 6);1;228
;(10, 6);1;229
;(10, 6);1;230
;(10, 6);1;231
;(10, 6);1;232
;(10, 6);1;233
;(10, 6);1;234
;(10, 6);1;235
;(10, 6);1;236
;(10, 6);1;237
;(10, 6);1;238
;(10, 6);1;239
;(10, 6);1;240
;(10, 6);1;241
;(10, 6);1;242
;(10, 6);1;243
;(10, 6);1;244
;(10, 6);1;245
;(10, 6);1;246
;(10, 6);1;247
;(10, 6);1;248
;(10, 6);1;249
;(10, 6);1;250
;(10, 6);1;251
;(10, 6);1;252
GrabObject;(10, 6);1;253
;(10, 6);1;254
;(10, 6);1;255
MoveWest;(9, 6);1;256
;(9, 6);1;257
;(9, 6);1;258
;(9, 6);1;259
;(9, 6);1;260
MoveWest;(8, 6);1;261
;(8, 6);1;262
;(8, 6);1;263
;(8, 6);1;264
;(8, 6);1;265
MoveWest;(7, 6);1;266
;(7, 6);1;267
;(7, 6);1;268
;(7, 6);1;269
MoveWest;(6, 6);1;270
;(6, 6);1;271
MoveWest;(5, 6);1;272
;(5, 6);1;273
;(5, 6);1;274
;(5, 6);1;275
;(5, 6);1;276
MoveWest;(4, 6);1;277
;(4, 6);1;278
;(4, 6);1;279
;(4, 6);1;280
MoveWest;(3, 6);1;281
;(3, 6);1;282
;(3, 6);1;283
;(3, 6);1;284
;(3, 6);1;285
;(3, 6);1;286
;(3, 6);1;287
;(3, 6);1;288
;(3, 6);1;289
MoveWest;(2, 6);1;290
MoveWest;(1, 6);1;291
;(1, 6);1;292
;(1, 6);1;293
;(1, 6);1;294
;(1, 6);1;295
;(1, 6);1;296
MoveWest;(0, 6);1;297
;(0, 6);1;298
;(0, 6);1;299
;(0, 6);1;300
;(0, 6);1;301
;(0, 6);1;302
MoveWest;(0, 6);1;303
;(0, 6);1;304
;(0, 6);1;305
;(0, 6);1;306
GrabObject;(0, 6);1;307
;(0, 6);1;308
;(0, 6);1;309
;(0, 6);1;310
;(0, 6);1;311
;(0, 6);1;312
;(0, 6);1;313
;(0, 6);1;314
;(0, 6);1;315
;(0, 6);1;316
;(0, 6);1;317
;(0, 6);1;318
;(0, 6);1;319
;(0, 6);1;320
;(0, 6);1;321
;(0, 6);1;322
;(0, 6);1;323
;(0, 6);1;324
;(0, 6);1;325
;(0, 6);1;326
;(0, 6);1;327
;(0, 6);1;328
;(0, 6);1;329
;(0, 6);1;330
;(0, 6);1;331
;(0, 6);1;332
;(0, 6);1;333
;(0, 6);1;334
DropObject;(0, 6);1;335
;(0, 6);1;336
;(0, 6);1;337
;(0, 6);1;338
;(0, 6);1;339
;(0, 6);1;340
;(0, 6);1;341
;(0, 6);1;342
;(0, 6);1;343
;(0, 6);1;344
;(0, 6);1;345
;(0, 6);1;346
MoveEast;(1, 6);1;347
;(1, 6);1;348
;(1, 6);1;349
;(1, 6);1;350
;(1, 6);1;351
;(1, 6);1;352
MoveEast;(2, 6);1;353
;(2, 6);1;354
;(2, 6);1;355
MoveEast;(3, 6);1;356
;(3, 6);1;357
;(3, 6);1;358
;(3, 6);1;359
MoveEast;(4, 6);1;360
;(4, 6);1;361
;(4, 6);1;362
MoveEast;(5, 6);1;363
;(5, 6);1;364
