human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveSouth;(3, 5);;(4, 4);False;1;1
;(3, 5);MoveEast;(4, 4);False;1;2
;(3, 5);MoveEast;(4, 4);False;1;3
;(3, 5);MoveEast;(4, 4);False;1;4
;(3, 5);MoveEast;(4, 4);False;1;5
;(3, 5);MoveEast;(4, 4);False;1;6
;(3, 5);MoveEast;(4, 4);False;1;7
;(3, 5);MoveEast;(4, 4);False;1;8
MoveEast;(4, 5);MoveEast;(4, 4);False;1;9
;(4, 5);MoveEast;(4, 4);False;1;10
;(4, 5);MoveEast;(4, 4);False;1;11
;(4, 5);MoveEast;(5, 4);False;1;12
;(4, 5);MoveEast;(5, 4);False;1;13
;(4, 5);MoveEast;(5, 4);False;1;14
;(4, 5);MoveEast;(5, 4);False;1;15
;(4, 5);MoveEast;(5, 4);False;1;16
;(4, 5);MoveEast;(5, 4);False;1;17
MoveEast;(5, 5);MoveEast;(5, 4);False;1;18
;(5, 5);MoveEast;(5, 4);False;1;19
;(5, 5);MoveEast;(5, 4);False;1;20
;(5, 5);MoveEast;(5, 4);False;1;21
;(5, 5);MoveEast;(5, 4);False;1;22
;(5, 5);MoveEast;(6, 4);False;1;23
;(5, 5);MoveWest;(6, 4);False;1;24
;(5, 5);MoveWest;(6, 4);False;1;25
;(5, 5);MoveWest;(6, 4);False;1;26
MoveEast;(6, 5);MoveWest;(6, 4);False;1;27
;(6, 5);MoveWest;(6, 4);False;1;28
;(6, 5);MoveWest;(6, 4);False;1;29
MoveEast;(7, 5);MoveWest;(6, 4);False;1;30
;(7, 5);MoveWest;(6, 4);False;1;31
;(7, 5);MoveWest;(6, 4);False;1;32
MoveEast;(8, 5);MoveWest;(6, 4);False;1;33
;(8, 5);MoveWest;(5, 4);False;1;34
;(8, 5);MoveWest;(5, 4);False;1;35
;(8, 5);MoveWest;(5, 4);False;1;36
MoveEast;(9, 5);MoveWest;(5, 4);False;1;37
;(9, 5);MoveWest;(5, 4);False;1;38
;(9, 5);MoveWest;(5, 4);False;1;39
;(9, 5);MoveWest;(5, 4);False;1;40
;(9, 5);MoveWest;(5, 4);False;1;41
;(9, 5);MoveWest;(5, 4);False;1;42
;(9, 5);MoveWest;(5, 4);False;1;43
MoveNorth;(9, 4);MoveWest;(5, 4);False;1;44
;(9, 4);MoveWest;(4, 4);False;1;45
;(9, 4);MoveEast;(4, 4);False;1;46
