human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
;(3, 4);1;35
;(3, 4);1;36
;(3, 4);1;37
;(3, 4);1;38
;(3, 4);1;39
;(3, 4);1;40
;(3, 4);1;41
;(3, 4);1;42
;(3, 4);1;43
;(3, 4);1;44
;(3, 4);1;45
;(3, 4);1;46
;(3, 4);1;47
;(3, 4);1;48
;(3, 4);1;49
;(3, 4);1;50
;(3, 4);1;51
;(3, 4);1;52
;(3, 4);1;53
;(3, 4);1;54
;(3, 4);1;55
;(3, 4);1;56
;(3, 4);1;57
;(3, 4);1;58
;(3, 4);1;59
;(3, 4);1;60
;(3, 4);1;61
;(3, 4);1;62
;(3, 4);1;63
;(3, 4);1;64
;(3, 4);1;65
;(3, 4);1;66
;(3, 4);1;67
;(3, 4);1;68
;(3, 4);1;69
;(3, 4);1;70
;(3, 4);1;71
;(3, 4);1;72
;(3, 4);1;73
;(3, 4);1;74
;(3, 4);1;75
;(3, 4);1;76
;(3, 4);1;77
;(3, 4);1;78
;(3, 4);1;79
;(3, 4);1;80
;(3, 4);1;81
;(3, 4);1;82
;(3, 4);1;83
;(3, 4);1;84
;(3, 4);1;85
;(3, 4);1;86
;(3, 4);1;87
;(3, 4);1;88
;(3, 4);1;89
;(3, 4);1;90
;(3, 4);1;91
;(3, 4);1;92
;(3, 4);1;93
;(3, 4);1;94
;(3, 4);1;95
;(3, 4);1;96
;(3, 4);1;97
;(3, 4);1;98
;(3, 4);1;99
;(3, 4);1;100
;(3, 4);1;101
;(3, 4);1;102
;(3, 4);1;103
;(3, 4);1;104
;(3, 4);1;105
;(3, 4);1;106
;(3, 4);1;107
;(3, 4);1;108
;(3, 4);1;109
;(3, 4);1;110
;(3, 4);1;111
;(3, 4);1;112
;(3, 4);1;113
;(3, 4);1;114
;(3, 4);1;115
;(3, 4);1;116
;(3, 4);1;117
;(3, 4);1;118
;(3, 4);1;119
;(3, 4);1;120
;(3, 4);1;121
;(3, 4);1;122
;(3, 4);1;123
;(3, 4);1;124
;(3, 4);1;125
;(3, 4);1;126
;(3, 4);1;127
;(3, 4);1;128
;(3, 4);1;129
;(3, 4);1;130
;(3, 4);1;131
;(3, 4);1;132
;(3, 4);1;133
;(3, 4);1;134
;(3, 4);1;135
;(3, 4);1;136
;(3, 4);1;137
;(3, 4);1;138
;(3, 4);1;139
;(3, 4);1;140
;(3, 4);1;141
;(3, 4);1;142
;(3, 4);1;143
;(3, 4);1;144
;(3, 4);1;145
;(3, 4);1;146
;(3, 4);1;147
;(3, 4);1;148
;(3, 4);1;149
;(3, 4);1;150
;(3, 4);1;151
;(3, 4);1;152
;(3, 4);1;153
;(3, 4);1;154
;(3, 4);1;155
;(3, 4);1;156
;(3, 4);1;157
;(3, 4);1;158
;(3, 4);1;159
;(3, 4);1;160
;(3, 4);1;161
;(3, 4);1;162
;(3, 4);1;163
;(3, 4);1;164
;(3, 4);1;165
;(3, 4);1;166
;(3, 4);1;167
;(3, 4);1;168
;(3, 4);1;169
;(3, 4);1;170
;(3, 4);1;171
;(3, 4);1;172
;(3, 4);1;173
;(3, 4);1;174
;(3, 4);1;175
;(3, 4);1;176
;(3, 4);1;177
;(3, 4);1;178
;(3, 4);1;179
;(3, 4);1;180
;(3, 4);1;181
;(3, 4);1;182
;(3, 4);1;183
;(3, 4);1;184
;(3, 4);1;185
;(3, 4);1;186
;(3, 4);1;187
;(3, 4);1;188
;(3, 4);1;189
;(3, 4);1;190
;(3, 4);1;191
;(3, 4);1;192
;(3, 4);1;193
;(3, 4);1;194
;(3, 4);1;195
;(3, 4);1;196
;(3, 4);1;197
;(3, 4);1;198
;(3, 4);1;199
;(3, 4);1;200
;(3, 4);1;201
;(3, 4);1;202
;(3, 4);1;203
;(3, 4);1;204
;(3, 4);1;205
;(3, 4);1;206
;(3, 4);1;207
;(3, 4);1;208
;(3, 4);1;209
;(3, 4);1;210
;(3, 4);1;211
;(3, 4);1;212
;(3, 4);1;213
;(3, 4);1;214
;(3, 4);1;215
;(3, 4);1;216
;(3, 4);1;217
;(3, 4);1;218
;(3, 4);1;219
;(3, 4);1;220
;(3, 4);1;221
;(3, 4);1;222
;(3, 4);1;223
;(3, 4);1;224
;(3, 4);1;225
;(3, 4);1;226
;(3, 4);1;227
;(3, 4);1;228
;(3, 4);1;229
;(3, 4);1;230
;(3, 4);1;231
;(3, 4);1;232
;(3, 4);1;233
;(3, 4);1;234
;(3, 4);1;235
;(3, 4);1;236
;(3, 4);1;237
;(3, 4);1;238
;(3, 4);1;239
;(3, 4);1;240
;(3, 4);1;241
;(3, 4);1;242
MoveNorth;(3, 3);1;243
;(3, 3);1;244
;(3, 3);1;245
;(3, 3);1;246
;(3, 3);1;247
;(3, 3);1;248
;(3, 3);1;249
;(3, 3);1;250
MoveEast;(4, 3);1;251
;(4, 3);1;252
;(4, 3);1;253
MoveEast;(5, 3);1;254
;(5, 3);1;255
;(5, 3);1;256
;(5, 3);1;257
;(5, 3);1;258
MoveEast;(6, 3);1;259
;(6, 3);1;260
;(6, 3);1;261
MoveEast;(7, 3);1;262
;(7, 3);1;263
;(7, 3);1;264
MoveEast;(8, 3);1;265
;(8, 3);1;266
;(8, 3);1;267
;(8, 3);1;268
MoveEast;(9, 3);1;269
;(9, 3);1;270
;(9, 3);1;271
;(9, 3);1;272
;(9, 3);1;273
;(9, 3);1;274
;(9, 3);1;275
;(9, 3);1;276
;(9, 3);1;277
;(9, 3);1;278
;(9, 3);1;279
MoveSouth;(9, 4);1;280
;(9, 4);1;281
;(9, 4);1;282
;(9, 4);1;283
;(9, 4);1;284
MoveSouth;(9, 5);1;285
;(9, 5);1;286
;(9, 5);1;287
;(9, 5);1;288
MoveSouth;(9, 6);1;289
;(9, 6);1;290
;(9, 6);1;291
;(9, 6);1;292
;(9, 6);1;293
;(9, 6);1;294
;(9, 6);1;295
MoveWest;(8, 6);1;296
;(8, 6);1;297
;(8, 6);1;298
;(8, 6);1;299
;(8, 6);1;300
;(8, 6);1;301
;(8, 6);1;302
;(8, 6);1;303
;(8, 6);1;304
;(8, 6);1;305
;(8, 6);1;306
;(8, 6);1;307
;(8, 6);1;308
;(8, 6);1;309
;(8, 6);1;310
;(8, 6);1;311
;(8, 6);1;312
;(8, 6);1;313
;(8, 6);1;314
;(8, 6);1;315
;(8, 6);1;316
;(8, 6);1;317
;(8, 6);1;318
;(8, 6);1;319
;(8, 6);1;320
;(8, 6);1;321
;(8, 6);1;322
;(8, 6);1;323
;(8, 6);1;324
;(8, 6);1;325
;(8, 6);1;326
;(8, 6);1;327
;(8, 6);1;328
;(8, 6);1;329
;(8, 6);1;330
;(8, 6);1;331
;(8, 6);1;332
;(8, 6);1;333
;(8, 6);1;334
;(8, 6);1;335
;(8, 6);1;336
GrabObject;(8, 6);1;337
;(8, 6);1;338
;(8, 6);1;339
;(8, 6);1;340
;(8, 6);1;341
;(8, 6);1;342
MoveWest;(7, 6);1;343
;(7, 6);1;344
;(7, 6);1;345
;(7, 6);1;346
;(7, 6);1;347
;(7, 6);1;348
;(7, 6);1;349
MoveWest;(6, 6);1;350
;(6, 6);1;351
;(6, 6);1;352
MoveWest;(5, 6);1;353
;(5, 6);1;354
;(5, 6);1;355
;(5, 6);1;356
MoveWest;(4, 6);1;357
;(4, 6);1;358
;(4, 6);1;359
;(4, 6);1;360
MoveWest;(3, 6);1;361
;(3, 6);1;362
;(3, 6);1;363
;(3, 6);1;364
;(3, 6);1;365
;(3, 6);1;366
MoveWest;(2, 6);1;367
;(2, 6);1;368
;(2, 6);1;369
;(2, 6);1;370
DropObject;(2, 6);1;371
;(2, 6);1;372
;(2, 6);1;373
;(2, 6);1;374
;(2, 6);1;375
;(2, 6);1;376
;(2, 6);1;377
;(2, 6);1;378
;(2, 6);1;379
;(2, 6);1;380
;(2, 6);1;381
;(2, 6);1;382
;(2, 6);1;383
;(2, 6);1;384
MoveEast;(3, 6);1;385
;(3, 6);1;386
;(3, 6);1;387
;(3, 6);1;388
;(3, 6);1;389
;(3, 6);1;390
MoveEast;(4, 6);1;391
;(4, 6);1;392
;(4, 6);1;393
;(4, 6);1;394
;(4, 6);1;395
