human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
MoveEast;(5, 4);1;6
;(5, 4);1;7
;(5, 4);1;8
MoveEast;(6, 4);1;9
;(6, 4);1;10
;(6, 4);1;11
;(6, 4);1;12
MoveEast;(7, 4);1;13
;(7, 4);1;14
;(7, 4);1;15
;(7, 4);1;16
;(7, 4);1;17
;(7, 4);1;18
;(7, 4);1;19
;(7, 4);1;20
;(7, 4);1;21
;(7, 4);1;22
;(7, 4);1;23
;(7, 4);1;24
;(7, 4);1;25
MoveEast;(8, 4);1;26
;(8, 4);1;27
;(8, 4);1;28
;(8, 4);1;29
;(8, 4);1;30
;(8, 4);1;31
MoveEast;(9, 4);1;32
;(9, 4);1;33
;(9, 4);1;34
;(9, 4);1;35
;(9, 4);1;36
;(9, 4);1;37
MoveEast;(10, 4);1;38
;(10, 4);1;39
;(10, 4);1;40
;(10, 4);1;41
;(10, 4);1;42
GrabObject;(10, 4);1;43
;(10, 4);1;44
;(10, 4);1;45
;(10, 4);1;46
;(10, 4);1;47
;(10, 4);1;48
;(10, 4);1;49
;(10, 4);1;50
;(10, 4);1;51
;(10, 4);1;52
;(10, 4);1;53
;(10, 4);1;54
;(10, 4);1;55
;(10, 4);1;56
;(10, 4);1;57
;(10, 4);1;58
;(10, 4);1;59
;(10, 4);1;60
;(10, 4);1;61
;(10, 4);1;62
;(10, 4);1;63
MoveWest;(9, 4);1;64
;(9, 4);1;65
;(9, 4);1;66
;(9, 4);1;67
MoveWest;(8, 4);1;68
;(8, 4);1;69
MoveWest;(7, 4);1;70
;(7, 4);1;71
;(7, 4);1;72
MoveWest;(6, 4);1;73
;(6, 4);1;74
;(6, 4);1;75
;(6, 4);1;76
;(6, 4);1;77
MoveWest;(5, 4);1;78
;(5, 4);1;79
;(5, 4);1;80
;(5, 4);1;81
;(5, 4);1;82
;(5, 4);1;83
;(5, 4);1;84
;(5, 4);1;85
;(5, 4);1;86
;(5, 4);1;87
DropObject;(5, 4);1;88
;(5, 4);1;89
;(5, 4);1;90
;(5, 4);1;91
;(5, 4);1;92
;(5, 4);1;93
;(5, 4);1;94
;(5, 4);1;95
;(5, 4);1;96
;(5, 4);1;97
MoveEast;(6, 4);1;98
;(6, 4);1;99
;(6, 4);1;100
;(6, 4);1;101
MoveEast;(7, 4);1;102
;(7, 4);1;103
;(7, 4);1;104
;(7, 4);1;105
MoveEast;(8, 4);1;106
;(8, 4);1;107
;(8, 4);1;108
;(8, 4);1;109
;(8, 4);1;110
MoveSouth;(8, 5);1;111
;(8, 5);1;112
;(8, 5);1;113
;(8, 5);1;114
;(8, 5);1;115
;(8, 5);1;116
;(8, 5);1;117
;(8, 5);1;118
;(8, 5);1;119
MoveSouth;(8, 6);1;120
;(8, 6);1;121
;(8, 6);1;122
;(8, 6);1;123
;(8, 6);1;124
;(8, 6);1;125
;(8, 6);1;126
;(8, 6);1;127
;(8, 6);1;128
;(8, 6);1;129
;(8, 6);1;130
;(8, 6);1;131
;(8, 6);1;132
MoveEast;(9, 6);1;133
;(9, 6);1;134
;(9, 6);1;135
;(9, 6);1;136
;(9, 6);1;137
;(9, 6);1;138
;(9, 6);1;139
;(9, 6);1;140
;(9, 6);1;141
MoveNorth;(9, 5);1;142
;(9, 5);1;143
;(9, 5);1;144
;(9, 5);1;145
;(9, 5);1;146
;(9, 5);1;147
;(9, 5);1;148
;(9, 5);1;149
;(9, 5);1;150
GrabObject;(9, 5);1;151
;(9, 5);1;152
;(9, 5);1;153
;(9, 5);1;154
MoveWest;(8, 5);1;155
;(8, 5);1;156
;(8, 5);1;157
;(8, 5);1;158
;(8, 5);1;159
MoveWest;(7, 5);1;160
MoveWest;(6, 5);1;161
;(6, 5);1;162
;(6, 5);1;163
;(6, 5);1;164
;(6, 5);1;165
DropObject;(6, 5);1;166
;(6, 5);1;167
;(6, 5);1;168
;(6, 5);1;169
;(6, 5);1;170
;(6, 5);1;171
;(6, 5);1;172
;(6, 5);1;173
;(6, 5);1;174
;(6, 5);1;175
;(6, 5);1;176
;(6, 5);1;177
MoveEast;(7, 5);1;178
;(7, 5);1;179
;(7, 5);1;180
;(7, 5);1;181
MoveSouth;(7, 6);1;182
;(7, 6);1;183
;(7, 6);1;184
;(7, 6);1;185
;(7, 6);1;186
;(7, 6);1;187
;(7, 6);1;188
;(7, 6);1;189
;(7, 6);1;190
MoveEast;(8, 6);1;191
;(8, 6);1;192
;(8, 6);1;193
;(8, 6);1;194
;(8, 6);1;195
GrabObject;(8, 6);1;196
;(8, 6);1;197
MoveWest;(7, 6);1;198
;(7, 6);1;199
;(7, 6);1;200
MoveWest;(6, 6);1;201
;(6, 6);1;202
;(6, 6);1;203
;(6, 6);1;204
;(6, 6);1;205
;(6, 6);1;206
;(6, 6);1;207
;(6, 6);1;208
DropObject;(6, 6);1;209
;(6, 6);1;210
;(6, 6);1;211
;(6, 6);1;212
;(6, 6);1;213
;(6, 6);1;214
;(6, 6);1;215
MoveEast;(7, 6);1;216
;(7, 6);1;217
;(7, 6);1;218
MoveEast;(8, 6);1;219
;(8, 6);1;220
;(8, 6);1;221
MoveEast;(9, 6);1;222
;(9, 6);1;223
;(9, 6);1;224
;(9, 6);1;225
;(9, 6);1;226
;(9, 6);1;227
;(9, 6);1;228
;(9, 6);1;229
GrabObject;(9, 6);1;230
;(9, 6);1;231
MoveWest;(8, 6);1;232
;(8, 6);1;233
;(8, 6);1;234
MoveWest;(7, 6);1;235
;(7, 6);1;236
;(7, 6);1;237
MoveWest;(6, 6);1;238
;(6, 6);1;239
;(6, 6);1;240
MoveWest;(5, 6);1;241
;(5, 6);1;242
;(5, 6);1;243
DropObject;(5, 6);1;244
;(5, 6);1;245
MoveEast;(6, 6);1;246
;(6, 6);1;247
;(6, 6);1;248
MoveEast;(7, 6);1;249
;(7, 6);1;250
;(7, 6);1;251
MoveEast;(8, 6);1;252
;(8, 6);1;253
;(8, 6);1;254
MoveEast;(9, 6);1;255
;(9, 6);1;256
;(9, 6);1;257
MoveEast;(10, 6);1;258
;(10, 6);1;259
;(10, 6);1;260
;(10, 6);1;261
GrabObject;(10, 6);1;262
;(10, 6);1;263
;(10, 6);1;264
;(10, 6);1;265
;(10, 6);1;266
MoveWest;(9, 6);1;267
;(9, 6);1;268
;(9, 6);1;269
MoveWest;(8, 6);1;270
;(8, 6);1;271
;(8, 6);1;272
MoveWest;(7, 6);1;273
;(7, 6);1;274
;(7, 6);1;275
MoveWest;(6, 6);1;276
;(6, 6);1;277
MoveWest;(5, 6);1;278
;(5, 6);1;279
;(5, 6);1;280
;(5, 6);1;281
DropObject;(5, 6);1;282
;(5, 6);1;283
;(5, 6);1;284
;(5, 6);1;285
MoveEast;(6, 6);1;286
;(6, 6);1;287
;(6, 6);1;288
;(6, 6);1;289
MoveEast;(7, 6);1;290
;(7, 6);1;291
;(7, 6);1;292
;(7, 6);1;293
;(7, 6);1;294
;(7, 6);1;295
;(7, 6);1;296
;(7, 6);1;297
;(7, 6);1;298
;(7, 6);1;299
;(7, 6);1;300
;(7, 6);1;301
;(7, 6);1;302
;(7, 6);1;303
;(7, 6);1;304
;(7, 6);1;305
;(7, 6);1;306
;(7, 6);1;307
;(7, 6);1;308
;(7, 6);1;309
;(7, 6);1;310
;(7, 6);1;311
;(7, 6);1;312
;(7, 6);1;313
;(7, 6);1;314
;(7, 6);1;315
;(7, 6);1;316
;(7, 6);1;317
;(7, 6);1;318
;(7, 6);1;319
;(7, 6);1;320
;(7, 6);1;321
;(7, 6);1;322
;(7, 6);1;323
;(7, 6);1;324
;(7, 6);1;325
;(7, 6);1;326
;(7, 6);1;327
;(7, 6);1;328
;(7, 6);1;329
;(7, 6);1;330
;(7, 6);1;331
;(7, 6);1;332
;(7, 6);1;333
;(7, 6);1;334
;(7, 6);1;335
;(7, 6);1;336
;(7, 6);1;337
;(7, 6);1;338
;(7, 6);1;339
;(7, 6);1;340
;(7, 6);1;341
;(7, 6);1;342
;(7, 6);1;343
;(7, 6);1;344
;(7, 6);1;345
;(7, 6);1;346
;(7, 6);1;347
;(7, 6);1;348
;(7, 6);1;349
;(7, 6);1;350
;(7, 6);1;351
;(7, 6);1;352
;(7, 6);1;353
;(7, 6);1;354
;(7, 6);1;355
;(7, 6);1;356
;(7, 6);1;357
;(7, 6);1;358
;(7, 6);1;359
;(7, 6);1;360
;(7, 6);1;361
;(7, 6);1;362
