human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
;(3, 4);1;35
;(3, 4);1;36
;(3, 4);1;37
;(3, 4);1;38
;(3, 4);1;39
;(3, 4);1;40
;(3, 4);1;41
;(3, 4);1;42
;(3, 4);1;43
;(3, 4);1;44
;(3, 4);1;45
;(3, 4);1;46
;(3, 4);1;47
;(3, 4);1;48
;(3, 4);1;49
;(3, 4);1;50
;(3, 4);1;51
;(3, 4);1;52
;(3, 4);1;53
;(3, 4);1;54
MoveEast;(4, 4);1;55
;(4, 4);1;56
;(4, 4);1;57
MoveEast;(5, 4);1;58
;(5, 4);1;59
;(5, 4);1;60
MoveEast;(6, 4);1;61
;(6, 4);1;62
;(6, 4);1;63
;(6, 4);1;64
;(6, 4);1;65
;(6, 4);1;66
;(6, 4);1;67
;(6, 4);1;68
;(6, 4);1;69
;(6, 4);1;70
;(6, 4);1;71
;(6, 4);1;72
;(6, 4);1;73
;(6, 4);1;74
;(6, 4);1;75
;(6, 4);1;76
;(6, 4);1;77
;(6, 4);1;78
;(6, 4);1;79
MoveEast;(7, 4);1;80
;(7, 4);1;81
;(7, 4);1;82
;(7, 4);1;83
MoveEast;(8, 4);1;84
;(8, 4);1;85
;(8, 4);1;86
;(8, 4);1;87
;(8, 4);1;88
MoveSouth;(8, 5);1;89
;(8, 5);1;90
;(8, 5);1;91
;(8, 5);1;92
;(8, 5);1;93
;(8, 5);1;94
;(8, 5);1;95
MoveSouth;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
;(8, 6);1;120
GrabObject;(8, 6);1;121
;(8, 6);1;122
;(8, 6);1;123
;(8, 6);1;124
;(8, 6);1;125
MoveNorth;(8, 5);1;126
;(8, 5);1;127
;(8, 5);1;128
;(8, 5);1;129
;(8, 5);1;130
;(8, 5);1;131
MoveWest;(7, 5);1;132
;(7, 5);1;133
;(7, 5);1;134
;(7, 5);1;135
MoveWest;(6, 5);1;136
;(6, 5);1;137
;(6, 5);1;138
;(6, 5);1;139
;(6, 5);1;140
;(6, 5);1;141
;(6, 5);1;142
;(6, 5);1;143
;(6, 5);1;144
MoveWest;(5, 5);1;145
;(5, 5);1;146
;(5, 5);1;147
MoveWest;(4, 5);1;148
;(4, 5);1;149
;(4, 5);1;150
;(4, 5);1;151
;(4, 5);1;152
MoveSouth;(4, 6);1;153
;(4, 6);1;154
;(4, 6);1;155
;(4, 6);1;156
;(4, 6);1;157
;(4, 6);1;158
;(4, 6);1;159
MoveSouth;(4, 7);1;160
;(4, 7);1;161
;(4, 7);1;162
MoveWest;(3, 7);1;163
;(3, 7);1;164
;(3, 7);1;165
;(3, 7);1;166
MoveWest;(2, 7);1;167
;(2, 7);1;168
;(2, 7);1;169
;(2, 7);1;170
MoveWest;(1, 7);1;171
;(1, 7);1;172
;(1, 7);1;173
;(1, 7);1;174
;(1, 7);1;175
;(1, 7);1;176
;(1, 7);1;177
;(1, 7);1;178
;(1, 7);1;179
;(1, 7);1;180
;(1, 7);1;181
GrabObject;(1, 7);1;182
;(1, 7);1;183
;(1, 7);1;184
;(1, 7);1;185
;(1, 7);1;186
;(1, 7);1;187
;(1, 7);1;188
;(1, 7);1;189
;(1, 7);1;190
;(1, 7);1;191
;(1, 7);1;192
;(1, 7);1;193
;(1, 7);1;194
;(1, 7);1;195
;(1, 7);1;196
MoveSouth;(1, 8);1;197
;(1, 8);1;198
;(1, 8);1;199
;(1, 8);1;200
;(1, 8);1;201
MoveSouth;(1, 9);1;202
;(1, 9);1;203
;(1, 9);1;204
;(1, 9);1;205
;(1, 9);1;206
MoveWest;(0, 9);1;207
;(0, 9);1;208
;(0, 9);1;209
;(0, 9);1;210
;(0, 9);1;211
;(0, 9);1;212
;(0, 9);1;213
;(0, 9);1;214
;(0, 9);1;215
;(0, 9);1;216
;(0, 9);1;217
;(0, 9);1;218
;(0, 9);1;219
;(0, 9);1;220
;(0, 9);1;221
;(0, 9);1;222
;(0, 9);1;223
;(0, 9);1;224
;(0, 9);1;225
DropObject;(0, 9);1;226
;(0, 9);1;227
;(0, 9);1;228
;(0, 9);1;229
;(0, 9);1;230
;(0, 9);1;231
;(0, 9);1;232
;(0, 9);1;233
;(0, 9);1;234
;(0, 9);1;235
MoveNorth;(0, 8);1;236
;(0, 8);1;237
;(0, 8);1;238
;(0, 8);1;239
;(0, 8);1;240
;(0, 8);1;241
;(0, 8);1;242
;(0, 8);1;243
;(0, 8);1;244
;(0, 8);1;245
MoveNorth;(0, 7);1;246
;(0, 7);1;247
;(0, 7);1;248
;(0, 7);1;249
MoveEast;(1, 7);1;250
;(1, 7);1;251
;(1, 7);1;252
;(1, 7);1;253
;(1, 7);1;254
;(1, 7);1;255
;(1, 7);1;256
;(1, 7);1;257
;(1, 7);1;258
;(1, 7);1;259
;(1, 7);1;260
MoveEast;(2, 7);1;261
;(2, 7);1;262
;(2, 7);1;263
;(2, 7);1;264
;(2, 7);1;265
;(2, 7);1;266
;(2, 7);1;267
MoveNorth;(2, 6);1;268
;(2, 6);1;269
;(2, 6);1;270
;(2, 6);1;271
;(2, 6);1;272
;(2, 6);1;273
MoveEast;(3, 6);1;274
;(3, 6);1;275
;(3, 6);1;276
;(3, 6);1;277
;(3, 6);1;278
;(3, 6);1;279
;(3, 6);1;280
;(3, 6);1;281
;(3, 6);1;282
;(3, 6);1;283
;(3, 6);1;284
MoveEast;(4, 6);1;285
MoveEast;(5, 6);1;286
MoveEast;(6, 6);1;287
MoveEast;(7, 6);1;288
MoveEast;(8, 6);1;289
MoveEast;(9, 6);1;290
;(9, 6);1;291
;(9, 6);1;292
;(9, 6);1;293
MoveEast;(10, 6);1;294
;(10, 6);1;295
;(10, 6);1;296
;(10, 6);1;297
MoveEast;(11, 6);1;298
;(11, 6);1;299
;(11, 6);1;300
;(11, 6);1;301
;(11, 6);1;302
MoveWest;(10, 6);1;303
;(10, 6);1;304
;(10, 6);1;305
;(10, 6);1;306
;(10, 6);1;307
;(10, 6);1;308
MoveWest;(9, 6);1;309
;(9, 6);1;310
;(9, 6);1;311
;(9, 6);1;312
MoveNorth;(9, 5);1;313
;(9, 5);1;314
;(9, 5);1;315
;(9, 5);1;316
;(9, 5);1;317
MoveNorth;(9, 4);1;318
;(9, 4);1;319
;(9, 4);1;320
;(9, 4);1;321
;(9, 4);1;322
;(9, 4);1;323
;(9, 4);1;324
MoveNorth;(9, 3);1;325
;(9, 3);1;326
;(9, 3);1;327
;(9, 3);1;328
;(9, 3);1;329
;(9, 3);1;330
;(9, 3);1;331
;(9, 3);1;332
MoveEast;(10, 3);1;333
;(10, 3);1;334
;(10, 3);1;335
;(10, 3);1;336
;(10, 3);1;337
;(10, 3);1;338
;(10, 3);1;339
MoveSouth;(10, 4);1;340
;(10, 4);1;341
;(10, 4);1;342
;(10, 4);1;343
;(10, 4);1;344
;(10, 4);1;345
MoveWest;(9, 4);1;346
;(9, 4);1;347
;(9, 4);1;348
;(9, 4);1;349
;(9, 4);1;350
;(9, 4);1;351
;(9, 4);1;352
;(9, 4);1;353
;(9, 4);1;354
;(9, 4);1;355
;(9, 4);1;356
;(9, 4);1;357
;(9, 4);1;358
;(9, 4);1;359
;(9, 4);1;360
;(9, 4);1;361
;(9, 4);1;362
;(9, 4);1;363
;(9, 4);1;364
;(9, 4);1;365
;(9, 4);1;366
GrabObject;(9, 4);1;367
;(9, 4);1;368
;(9, 4);1;369
;(9, 4);1;370
;(9, 4);1;371
;(9, 4);1;372
;(9, 4);1;373
;(9, 4);1;374
MoveNorth;(9, 3);1;375
;(9, 3);1;376
;(9, 3);1;377
;(9, 3);1;378
;(9, 3);1;379
;(9, 3);1;380
;(9, 3);1;381
;(9, 3);1;382
;(9, 3);1;383
