human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);MoveEast;(4, 4);False;1;2
;(4, 4);MoveEast;(4, 4);False;1;3
;(4, 4);MoveEast;(4, 4);False;1;4
;(4, 4);MoveEast;(4, 4);False;1;5
;(4, 4);MoveEast;(4, 4);False;1;6
MoveEast;(5, 4);MoveEast;(4, 4);False;1;7
;(5, 4);MoveEast;(4, 4);False;1;8
;(5, 4);MoveEast;(4, 4);False;1;9
;(5, 4);MoveEast;(4, 4);False;1;10
;(5, 4);MoveEast;(4, 4);False;1;11
;(5, 4);MoveEast;(5, 4);False;1;12
;(5, 4);MoveEast;(5, 4);False;1;13
MoveEast;(6, 4);MoveEast;(5, 4);False;1;14
;(6, 4);MoveEast;(5, 4);False;1;15
;(6, 4);MoveEast;(5, 4);False;1;16
;(6, 4);MoveEast;(5, 4);False;1;17
;(6, 4);MoveEast;(5, 4);False;1;18
;(6, 4);MoveEast;(5, 4);False;1;19
;(6, 4);MoveEast;(5, 4);False;1;20
;(6, 4);MoveEast;(5, 4);False;1;21
;(6, 4);MoveEast;(5, 4);False;1;22
;(6, 4);MoveEast;(6, 4);False;1;23
;(6, 4);MoveNorthEast;(6, 4);False;1;24
MoveEast;(7, 4);MoveNorthEast;(6, 4);False;1;25
MoveEast;(8, 4);MoveNorthEast;(6, 4);False;1;26
MoveEast;(9, 4);MoveNorthEast;(6, 4);False;1;27
MoveEast;(10, 4);MoveNorthEast;(6, 4);False;1;28
;(10, 4);MoveNorthEast;(6, 4);False;1;29
;(10, 4);MoveNorthEast;(6, 4);False;1;30
;(10, 4);MoveNorthEast;(6, 4);False;1;31
;(10, 4);MoveNorthEast;(6, 4);False;1;32
;(10, 4);MoveNorthEast;(6, 4);False;1;33
;(10, 4);MoveNorthEast;(7, 3);False;1;34
MoveEast;(11, 4);MoveEast;(7, 3);False;1;35
;(11, 4);MoveEast;(7, 3);False;1;36
;(11, 4);MoveEast;(7, 3);False;1;37
;(11, 4);MoveEast;(7, 3);False;1;38
;(11, 4);MoveEast;(7, 3);False;1;39
;(11, 4);MoveEast;(7, 3);False;1;40
;(11, 4);MoveEast;(7, 3);False;1;41
;(11, 4);MoveEast;(7, 3);False;1;42
;(11, 4);MoveEast;(7, 3);False;1;43
;(11, 4);MoveEast;(7, 3);False;1;44
;(11, 4);MoveEast;(8, 3);False;1;45
;(11, 4);MoveNorthEast;(8, 3);False;1;46
;(11, 4);MoveNorthEast;(8, 3);False;1;47
MoveNorth;(11, 3);MoveNorthEast;(8, 3);False;1;48
;(11, 3);MoveNorthEast;(8, 3);False;1;49
;(11, 3);MoveNorthEast;(8, 3);False;1;50
;(11, 3);MoveNorthEast;(8, 3);False;1;51
;(11, 3);MoveNorthEast;(8, 3);False;1;52
;(11, 3);MoveNorthEast;(8, 3);False;1;53
;(11, 3);MoveNorthEast;(8, 3);False;1;54
;(11, 3);MoveNorthEast;(8, 3);False;1;55
;(11, 3);MoveNorthEast;(9, 2);False;1;56
;(11, 3);MoveEast;(9, 2);False;1;57
;(11, 3);MoveEast;(9, 2);False;1;58
MoveWest;(10, 3);MoveEast;(9, 2);False;1;59
;(10, 3);MoveEast;(9, 2);False;1;60
;(10, 3);MoveEast;(9, 2);False;1;61
;(10, 3);MoveEast;(9, 2);False;1;62
;(10, 3);MoveEast;(9, 2);False;1;63
;(10, 3);MoveEast;(9, 2);False;1;64
;(10, 3);MoveEast;(9, 2);False;1;65
;(10, 3);MoveEast;(9, 2);False;1;66
;(10, 3);MoveEast;(10, 2);False;1;67
;(10, 3);GrabObject;(10, 2);False;1;68
MoveWest;(9, 3);GrabObject;(10, 2);False;1;69
;(9, 3);GrabObject;(10, 2);False;1;70
;(9, 3);GrabObject;(10, 2);False;1;71
;(9, 3);GrabObject;(10, 2);False;1;72
;(9, 3);GrabObject;(10, 2);False;1;73
MoveNorth;(9, 2);GrabObject;(10, 2);False;1;74
;(9, 2);GrabObject;(10, 2);False;1;75
;(9, 2);GrabObject;(10, 2);False;1;76
;(9, 2);GrabObject;(10, 2);False;1;77
;(9, 2);GrabObject;(10, 2);False;1;78
MoveEast;(10, 2);;(10, 2);False;1;79
;(10, 2);MoveSouth;(10, 2);False;1;80
;(10, 2);MoveSouth;(10, 2);False;1;81
;(10, 2);MoveSouth;(10, 2);False;1;82
;(10, 2);MoveSouth;(10, 2);False;1;83
;(10, 2);MoveSouth;(10, 2);False;1;84
;(10, 2);MoveSouth;(10, 2);False;1;85
;(10, 2);MoveSouth;(10, 2);False;1;86
;(10, 2);MoveSouth;(10, 2);False;1;87
MoveEast;(11, 2);MoveSouth;(10, 2);False;1;88
;(11, 2);MoveSouth;(10, 2);False;1;89
;(11, 2);MoveSouth;(10, 3);False;1;90
MoveSouth;(11, 3);GrabObject;(10, 3);False;1;91
;(11, 3);GrabObject;(10, 3);False;1;92
;(11, 3);GrabObject;(10, 3);False;1;93
;(11, 3);GrabObject;(10, 3);False;1;94
;(11, 3);GrabObject;(10, 3);False;1;95
;(11, 3);GrabObject;(10, 3);False;1;96
;(11, 3);GrabObject;(10, 3);False;1;97
;(11, 3);GrabObject;(10, 3);False;1;98
MoveWest;(10, 3);GrabObject;(10, 3);False;1;99
;(10, 3);GrabObject;(10, 3);False;1;100
;(10, 3);GrabObject;(10, 3);False;1;101
;(10, 3);;(10, 3);False;1;102
;(10, 3);MoveSouth;(10, 3);False;1;103
;(10, 3);MoveSouth;(10, 3);False;1;104
;(10, 3);MoveSouth;(10, 3);False;1;105
;(10, 3);MoveSouth;(10, 3);False;1;106
;(10, 3);MoveSouth;(10, 3);False;1;107
;(10, 3);MoveSouth;(10, 3);False;1;108
;(10, 3);MoveSouth;(10, 3);False;1;109
;(10, 3);MoveSouth;(10, 3);False;1;110
;(10, 3);MoveSouth;(10, 3);False;1;111
;(10, 3);MoveSouth;(10, 3);False;1;112
;(10, 3);MoveSouth;(10, 4);False;1;113
;(10, 3);GrabObject;(10, 4);False;1;114
;(10, 3);GrabObject;(10, 4);False;1;115
;(10, 3);GrabObject;(10, 4);False;1;116
;(10, 3);GrabObject;(10, 4);False;1;117
;(10, 3);GrabObject;(10, 4);False;1;118
GrabObject;(10, 3);GrabObject;(10, 4);False;1;119
;(10, 3);GrabObject;(10, 4);False;1;120
;(10, 3);GrabObject;(10, 4);False;1;121
;(10, 3);GrabObject;(10, 4);False;1;122
;(10, 3);GrabObject;(10, 4);False;1;123
;(10, 3);GrabObject;(10, 4);False;1;124
MoveWest;(9, 3);;(10, 4);False;1;125
;(9, 3);MoveEast;(10, 4);False;1;126
;(9, 3);MoveEast;(10, 4);False;1;127
;(9, 3);MoveEast;(10, 4);False;1;128
;(9, 3);MoveEast;(10, 4);False;1;129
MoveWest;(8, 3);MoveEast;(10, 4);False;1;130
;(8, 3);MoveEast;(10, 4);False;1;131
;(8, 3);MoveEast;(10, 4);False;1;132
MoveWest;(7, 3);MoveEast;(10, 4);False;1;133
;(7, 3);MoveEast;(10, 4);False;1;134
;(7, 3);MoveEast;(10, 4);False;1;135
;(7, 3);MoveEast;(11, 4);False;1;136
MoveWest;(6, 3);GrabObject;(11, 4);False;1;137
;(6, 3);GrabObject;(11, 4);False;1;138
;(6, 3);GrabObject;(11, 4);False;1;139
;(6, 3);GrabObject;(11, 4);False;1;140
MoveWest;(5, 3);GrabObject;(11, 4);False;1;141
;(5, 3);GrabObject;(11, 4);False;1;142
;(5, 3);GrabObject;(11, 4);False;1;143
MoveWest;(4, 3);GrabObject;(11, 4);False;1;144
;(4, 3);GrabObject;(11, 4);False;1;145
;(4, 3);GrabObject;(11, 4);False;1;146
;(4, 3);GrabObject;(11, 4);False;1;147
;(4, 3);;(11, 4);False;1;148
MoveWest;(3, 3);Idle;(11, 4);False;1;149
;(3, 3);Idle;(11, 4);False;1;150
;(3, 3);Idle;(11, 4);False;1;151
;(3, 3);Idle;(11, 4);False;1;152
;(3, 3);Idle;(11, 4);False;1;153
;(3, 3);Idle;(11, 4);False;1;154
;(3, 3);Idle;(11, 4);False;1;155
;(3, 3);Idle;(11, 4);False;1;156
;(3, 3);Idle;(11, 4);False;1;157
;(3, 3);Idle;(11, 4);False;1;158
;(3, 3);Idle;(11, 4);False;1;159
;(3, 3);Idle;(11, 4);False;1;160
;(3, 3);Idle;(11, 4);False;1;161
;(3, 3);Idle;(11, 4);False;1;162
;(3, 3);Idle;(11, 4);False;1;163
DropObject;(3, 3);Idle;(11, 4);False;1;164
;(3, 3);Idle;(11, 4);False;1;165
;(3, 3);Idle;(11, 4);False;1;166
;(3, 3);Idle;(11, 4);False;1;167
;(3, 3);Idle;(11, 4);False;1;168
;(3, 3);Idle;(11, 4);False;1;169
MoveEast;(4, 3);Idle;(11, 4);False;1;170
;(4, 3);Idle;(11, 4);False;1;171
;(4, 3);Idle;(11, 4);False;1;172
;(4, 3);Idle;(11, 4);False;1;173
;(4, 3);Idle;(11, 4);False;1;174
MoveEast;(5, 3);Idle;(11, 4);False;1;175
;(5, 3);Idle;(11, 4);False;1;176
;(5, 3);Idle;(11, 4);False;1;177
;(5, 3);Idle;(11, 4);False;1;178
;(5, 3);Idle;(11, 4);False;1;179
MoveEast;(6, 3);Idle;(11, 4);False;1;180
;(6, 3);Idle;(11, 4);False;1;181
;(6, 3);Idle;(11, 4);False;1;182
;(6, 3);Idle;(11, 4);False;1;183
;(6, 3);Idle;(11, 4);False;1;184
MoveEast;(7, 3);Idle;(11, 4);False;1;185
;(7, 3);Idle;(11, 4);False;1;186
;(7, 3);Idle;(11, 4);False;1;187
;(7, 3);Idle;(11, 4);False;1;188
;(7, 3);Idle;(11, 4);False;1;189
;(7, 3);Idle;(11, 4);False;1;190
;(7, 3);Idle;(11, 4);False;1;191
MoveEast;(8, 3);Idle;(11, 4);False;1;192
;(8, 3);Idle;(11, 4);False;1;193
;(8, 3);Idle;(11, 4);False;1;194
;(8, 3);Idle;(11, 4);False;1;195
;(8, 3);Idle;(11, 4);False;1;196
;(8, 3);Idle;(11, 4);False;1;197
MoveSouth;(8, 4);Idle;(11, 4);False;1;198
;(8, 4);Idle;(11, 4);False;1;199
;(8, 4);Idle;(11, 4);False;1;200
;(8, 4);Idle;(11, 4);False;1;201
;(8, 4);Idle;(11, 4);False;1;202
;(8, 4);Idle;(11, 4);False;1;203
MoveEast;(9, 4);;(11, 4);False;1;204
;(9, 4);MoveWest;(11, 4);False;1;205
;(9, 4);MoveWest;(11, 4);False;1;206
;(9, 4);MoveWest;(11, 4);False;1;207
;(9, 4);MoveWest;(11, 4);False;1;208
;(9, 4);MoveWest;(11, 4);False;1;209
;(9, 4);MoveWest;(11, 4);False;1;210
;(9, 4);MoveWest;(11, 4);False;1;211
;(9, 4);MoveWest;(11, 4);False;1;212
MoveSouth;(9, 5);MoveWest;(11, 4);False;1;213
;(9, 5);MoveWest;(11, 4);False;1;214
;(9, 5);MoveWest;(10, 4);False;1;215
;(9, 5);MoveWest;(10, 4);False;1;216
;(9, 5);MoveWest;(10, 4);False;1;217
;(9, 5);MoveWest;(10, 4);False;1;218
;(9, 5);MoveWest;(10, 4);False;1;219
;(9, 5);MoveWest;(10, 4);False;1;220
;(9, 5);MoveWest;(10, 4);False;1;221
;(9, 5);MoveWest;(10, 4);False;1;222
;(9, 5);MoveWest;(10, 4);False;1;223
;(9, 5);MoveWest;(10, 4);False;1;224
;(9, 5);MoveWest;(10, 4);False;1;225
;(9, 5);MoveWest;(9, 4);False;1;226
;(9, 5);MoveSouthWest;(9, 4);False;1;227
;(9, 5);MoveSouthWest;(9, 4);False;1;228
;(9, 5);MoveSouthWest;(9, 4);False;1;229
