human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);;(4, 4);BrLrgRrTP;1;2
;(4, 4);;(4, 4);BrLrgRrTP;1;3
;(4, 4);;(4, 4);BrLrgRrTP;1;4
;(4, 4);;(4, 4);BrLrgRrTP;1;5
;(4, 4);;(4, 4);BrLrgRrTP;1;6
MoveEast;(5, 4);;(4, 4);BrLrgRrTP;1;7
MoveEast;(6, 4);;(4, 4);BrLrgRrTP;1;8
MoveEast;(7, 4);;(4, 4);BrLrgRrTP;1;9
MoveEast;(8, 4);;(4, 4);BrLrgRrTP;1;10
;(8, 4);;(4, 4);BrLrgRrTP;1;11
;(8, 4);;(4, 4);BrLrgRrTP;1;12
;(8, 4);;(4, 4);BrLrgRrTP;1;13
;(8, 4);;(4, 4);BrLrgRrTP;1;14
;(8, 4);;(4, 4);BrLrgRrTP;1;15
;(8, 4);;(4, 4);BrLrgRrTP;1;16
;(8, 4);;(4, 4);BrLrgRrTP;1;17
;(8, 4);;(4, 4);BrLrgRrTP;1;18
;(8, 4);;(4, 4);BrLrgRrTP;1;19
;(8, 4);;(4, 4);BrLrgRrTP;1;20
;(8, 4);;(4, 4);BrLrgRrTP;1;21
;(8, 4);;(4, 4);BrLrgRrTP;1;22
;(8, 4);;(4, 4);BrLrgRrTP;1;23
;(8, 4);;(4, 4);BrLrgRrTP;1;24
;(8, 4);;(4, 4);BrLrgRrTP;1;25
MoveSouth;(8, 5);;(4, 4);BrLrgRrTP;1;26
;(8, 5);;(4, 4);BrLrgRrTP;1;27
;(8, 5);;(4, 4);BrLrgRrTP;1;28
;(8, 5);;(4, 4);BrLrgRrTP;1;29
;(8, 5);;(4, 4);BrLrgRrTP;1;30
;(8, 5);;(4, 4);BrLrgRrTP;1;31
;(8, 5);;(4, 4);BrLrgRrTP;1;32
;(8, 5);;(4, 4);BrLrgRrTP;1;33
;(8, 5);;(4, 4);BrLrgRrTP;1;34
;(8, 5);;(4, 4);BrLrgRrTP;1;35
;(8, 5);;(4, 4);BrLrgRrTP;1;36
;(8, 5);;(4, 4);BrLrgRrTP;1;37
;(8, 5);;(4, 4);BrLrgRrTP;1;38
;(8, 5);;(4, 4);BrLrgRrTP;1;39
;(8, 5);;(4, 4);BrLrgRrTP;1;40
MoveWest;(7, 5);;(4, 4);BrLrgRrTP;1;41
;(7, 5);;(4, 4);BrLrgRrTP;1;42
;(7, 5);;(4, 4);BrLrgRrTP;1;43
;(7, 5);;(4, 4);BrLrgRrTP;1;44
;(7, 5);;(4, 4);BrLrgRrTP;1;45
;(7, 5);;(4, 4);BrLrgRrTP;1;46
;(7, 5);;(4, 4);BrLrgRrTP;1;47
;(7, 5);;(4, 4);BrLrgRrTP;1;48
;(7, 5);;(4, 4);BrLrgRrTP;1;49
;(7, 5);;(4, 4);BrLrgRrTP;1;50
;(7, 5);;(4, 4);BrLrgRrTP;1;51
;(7, 5);;(4, 4);BrLrgRrTP;1;52
;(7, 5);;(4, 4);BrLrgRrTP;1;53
;(7, 5);;(4, 4);BrLrgRrTP;1;54
;(7, 5);;(4, 4);BrLrgRrTP;1;55
;(7, 5);;(4, 4);BrLrgRrTP;1;56
;(7, 5);;(4, 4);BrLrgRrTP;1;57
;(7, 5);;(4, 4);BrLrgRrTP;1;58
;(7, 5);;(4, 4);BrLrgRrTP;1;59
;(7, 5);;(4, 4);BrLrgRrTP;1;60
;(7, 5);;(4, 4);BrLrgRrTP;1;61
;(7, 5);;(4, 4);BrLrgRrTP;1;62
;(7, 5);;(4, 4);BrLrgRrTP;1;63
;(7, 5);;(4, 4);BrLrgRrTP;1;64
;(7, 5);;(4, 4);BrLrgRrTP;1;65
;(7, 5);;(4, 4);BrLrgRrTP;1;66
;(7, 5);;(4, 4);BrLrgRrTP;1;67
;(7, 5);;(4, 4);BrLrgRrTP;1;68
;(7, 5);;(4, 4);BrLrgRrTP;1;69
;(7, 5);;(4, 4);BrLrgRrTP;1;70
;(7, 5);;(4, 4);BrLrgRrTP;1;71
;(7, 5);;(4, 4);BrLrgRrTP;1;72
;(7, 5);;(4, 4);BrLrgRrTP;1;73
GrabObject;(7, 5);;(4, 4);BrLrgRrTP;1;74
;(7, 5);;(4, 4);BrLrgRrTP;1;75
;(7, 5);;(4, 4);BrLrgRrTP;1;76
;(7, 5);;(4, 4);BrLrgRrTP;1;77
;(7, 5);;(4, 4);BrLrgRrTP;1;78
MoveWest;(6, 5);;(4, 4);BrLrgRrTP;1;79
;(6, 5);;(4, 4);BrLrgRrTP;1;80
;(6, 5);;(4, 4);BrLrgRrTP;1;81
;(6, 5);;(4, 4);BrLrgRrTP;1;82
;(6, 5);;(4, 4);BrLrgRrTP;1;83
;(6, 5);;(4, 4);BrLrgRrTP;1;84
;(6, 5);;(4, 4);BrLrgRrTP;1;85
;(6, 5);;(4, 4);BrLrgRrTP;1;86
;(6, 5);;(4, 4);BrLrgRrTP;1;87
;(6, 5);;(4, 4);BrLrgRrTP;1;88
MoveWest;(5, 5);;(4, 4);BrLrgRrTP;1;89
MoveWest;(4, 5);;(4, 4);BrLrgRrTP;1;90
MoveWest;(3, 5);;(4, 4);BrLrgRrTP;1;91
MoveWest;(2, 5);;(4, 4);BrLrgRrTP;1;92
MoveWest;(1, 5);;(4, 4);BrLrgRrTP;1;93
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;94
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;95
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;96
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;97
;(0, 5);;(4, 4);BrLrgRrTP;1;98
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;99
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;100
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;101
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;102
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;103
MoveWest;(0, 5);;(4, 4);BrLrgRrTP;1;104
DropObject;(0, 5);;(4, 4);BrLrgRrTP;1;105
;(0, 5);;(4, 4);BrLrgRrTP;1;106
;(0, 5);;(4, 4);BrLrgRrTP;1;107
;(0, 5);;(4, 4);BrLrgRrTP;1;108
;(0, 5);;(4, 4);BrLrgRrTP;1;109
;(0, 5);;(4, 4);BrLrgRrTP;1;110
;(0, 5);;(4, 4);BrLrgRrTP;1;111
;(0, 5);;(4, 4);BrLrgRrTP;1;112
;(0, 5);;(4, 4);BrLrgRrTP;1;113
MoveEast;(1, 5);;(4, 4);BrLrgRrTP;1;114
;(1, 5);;(4, 4);BrLrgRrTP;1;115
;(1, 5);;(4, 4);BrLrgRrTP;1;116
;(1, 5);;(4, 4);BrLrgRrTP;1;117
;(1, 5);;(4, 4);BrLrgRrTP;1;118
;(1, 5);;(4, 4);BrLrgRrTP;1;119
;(1, 5);;(4, 4);BrLrgRrTP;1;120
;(1, 5);;(4, 4);BrLrgRrTP;1;121
;(1, 5);;(4, 4);BrLrgRrTP;1;122
;(1, 5);;(4, 4);BrLrgRrTP;1;123
MoveEast;(2, 5);;(4, 4);BrLrgRrTP;1;124
MoveEast;(3, 5);;(4, 4);BrLrgRrTP;1;125
MoveEast;(4, 5);;(4, 4);BrLrgRrTP;1;126
MoveEast;(5, 5);;(4, 4);BrLrgRrTP;1;127
MoveEast;(6, 5);;(4, 4);BrLrgRrTP;1;128
MoveEast;(7, 5);;(4, 4);BrLrgRrTP;1;129
MoveEast;(8, 5);;(4, 4);BrLrgRrTP;1;130
MoveEast;(9, 5);;(4, 4);BrLrgRrTP;1;131
MoveEast;(10, 5);;(4, 4);BrLrgRrTP;1;132
MoveEast;(11, 5);;(4, 4);BrLrgRrTP;1;133
MoveEast;(12, 5);;(4, 4);BrLrgRrTP;1;134
MoveEast;(13, 5);;(4, 4);BrLrgRrTP;1;135
MoveEast;(14, 5);;(4, 4);BrLrgRrTP;1;136
MoveEast;(15, 5);;(4, 4);BrLrgRrTP;1;137
;(15, 5);;(4, 4);BrLrgRrTP;1;138
;(15, 5);;(4, 4);BrLrgRrTP;1;139
;(15, 5);;(4, 4);BrLrgRrTP;1;140
MoveNorth;(15, 4);;(4, 4);BrLrgRrTP;1;141
;(15, 4);;(4, 4);BrLrgRrTP;1;142
;(15, 4);;(4, 4);BrLrgRrTP;1;143
;(15, 4);;(4, 4);BrLrgRrTP;1;144
;(15, 4);;(4, 4);BrLrgRrTP;1;145
;(15, 4);;(4, 4);BrLrgRrTP;1;146
;(15, 4);;(4, 4);BrLrgRrTP;1;147
;(15, 4);;(4, 4);BrLrgRrTP;1;148
;(15, 4);;(4, 4);BrLrgRrTP;1;149
;(15, 4);;(4, 4);BrLrgRrTP;1;150
;(15, 4);;(4, 4);BrLrgRrTP;1;151
;(15, 4);;(4, 4);BrLrgRrTP;1;152
;(15, 4);;(4, 4);BrLrgRrTP;1;153
;(15, 4);;(4, 4);BrLrgRrTP;1;154
;(15, 4);;(4, 4);BrLrgRrTP;1;155
MoveNorth;(15, 3);;(4, 4);BrLrgRrTP;1;156
;(15, 3);;(4, 4);BrLrgRrTP;1;157
;(15, 3);;(4, 4);BrLrgRrTP;1;158
;(15, 3);;(4, 4);BrLrgRrTP;1;159
;(15, 3);;(4, 4);BrLrgRrTP;1;160
;(15, 3);;(4, 4);BrLrgRrTP;1;161
;(15, 3);;(4, 4);BrLrgRrTP;1;162
MoveWest;(14, 3);;(4, 4);BrLrgRrTP;1;163
;(14, 3);;(4, 4);BrLrgRrTP;1;164
;(14, 3);;(4, 4);BrLrgRrTP;1;165
;(14, 3);;(4, 4);BrLrgRrTP;1;166
;(14, 3);;(4, 4);BrLrgRrTP;1;167
;(14, 3);;(4, 4);BrLrgRrTP;1;168
;(14, 3);;(4, 4);BrLrgRrTP;1;169
;(14, 3);;(4, 4);BrLrgRrTP;1;170
;(14, 3);;(4, 4);BrLrgRrTP;1;171
;(14, 3);;(4, 4);BrLrgRrTP;1;172
MoveWest;(13, 3);;(4, 4);BrLrgRrTP;1;173
MoveWest;(12, 3);;(4, 4);BrLrgRrTP;1;174
;(12, 3);;(4, 4);BrLrgRrTP;1;175
;(12, 3);;(4, 4);BrLrgRrTP;1;176
;(12, 3);;(4, 4);BrLrgRrTP;1;177
;(12, 3);;(4, 4);BrLrgRrTP;1;178
;(12, 3);;(4, 4);BrLrgRrTP;1;179
MoveWest;(11, 3);;(4, 4);BrLrgRrTP;1;180
;(11, 3);;(4, 4);BrLrgRrTP;1;181
;(11, 3);;(4, 4);BrLrgRrTP;1;182
;(11, 3);;(4, 4);BrLrgRrTP;1;183
;(11, 3);;(4, 4);BrLrgRrTP;1;184
;(11, 3);;(4, 4);BrLrgRrTP;1;185
;(11, 3);;(4, 4);BrLrgRrTP;1;186
MoveWest;(10, 3);;(4, 4);BrLrgRrTP;1;187
;(10, 3);;(4, 4);BrLrgRrTP;1;188
;(10, 3);;(4, 4);BrLrgRrTP;1;189
;(10, 3);;(4, 4);BrLrgRrTP;1;190
;(10, 3);;(4, 4);BrLrgRrTP;1;191
;(10, 3);;(4, 4);BrLrgRrTP;1;192
;(10, 3);;(4, 4);BrLrgRrTP;1;193
;(10, 3);;(4, 4);BrLrgRrTP;1;194
;(10, 3);;(4, 4);BrLrgRrTP;1;195
;(10, 3);;(4, 4);BrLrgRrTP;1;196
;(10, 3);;(4, 4);BrLrgRrTP;1;197
;(10, 3);;(4, 4);BrLrgRrTP;1;198
;(10, 3);;(4, 4);BrLrgRrTP;1;199
;(10, 3);;(4, 4);BrLrgRrTP;1;200
;(10, 3);;(4, 4);BrLrgRrTP;1;201
