human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
MoveEast;(4, 4);1;27
;(4, 4);1;28
;(4, 4);1;29
MoveEast;(5, 4);1;30
;(5, 4);1;31
;(5, 4);1;32
;(5, 4);1;33
;(5, 4);1;34
MoveEast;(6, 4);1;35
;(6, 4);1;36
;(6, 4);1;37
;(6, 4);1;38
MoveEast;(7, 4);1;39
;(7, 4);1;40
;(7, 4);1;41
;(7, 4);1;42
MoveEast;(8, 4);1;43
;(8, 4);1;44
;(8, 4);1;45
;(8, 4);1;46
MoveEast;(9, 4);1;47
;(9, 4);1;48
;(9, 4);1;49
;(9, 4);1;50
;(9, 4);1;51
;(9, 4);1;52
;(9, 4);1;53
;(9, 4);1;54
;(9, 4);1;55
;(9, 4);1;56
;(9, 4);1;57
;(9, 4);1;58
;(9, 4);1;59
;(9, 4);1;60
;(9, 4);1;61
;(9, 4);1;62
;(9, 4);1;63
;(9, 4);1;64
;(9, 4);1;65
;(9, 4);1;66
;(9, 4);1;67
;(9, 4);1;68
GrabObject;(9, 4);1;69
;(9, 4);1;70
;(9, 4);1;71
;(9, 4);1;72
;(9, 4);1;73
;(9, 4);1;74
;(9, 4);1;75
;(9, 4);1;76
;(9, 4);1;77
;(9, 4);1;78
MoveWest;(8, 4);1;79
;(8, 4);1;80
;(8, 4);1;81
;(8, 4);1;82
;(8, 4);1;83
;(8, 4);1;84
;(8, 4);1;85
;(8, 4);1;86
;(8, 4);1;87
;(8, 4);1;88
MoveWest;(7, 4);1;89
;(7, 4);1;90
;(7, 4);1;91
MoveWest;(6, 4);1;92
;(6, 4);1;93
;(6, 4);1;94
;(6, 4);1;95
MoveWest;(5, 4);1;96
;(5, 4);1;97
;(5, 4);1;98
MoveWest;(4, 4);1;99
;(4, 4);1;100
;(4, 4);1;101
;(4, 4);1;102
MoveWest;(3, 4);1;103
;(3, 4);1;104
;(3, 4);1;105
;(3, 4);1;106
;(3, 4);1;107
;(3, 4);1;108
MoveWest;(2, 4);1;109
;(2, 4);1;110
;(2, 4);1;111
;(2, 4);1;112
;(2, 4);1;113
;(2, 4);1;114
;(2, 4);1;115
;(2, 4);1;116
;(2, 4);1;117
;(2, 4);1;118
;(2, 4);1;119
;(2, 4);1;120
;(2, 4);1;121
MoveWest;(1, 4);1;122
;(1, 4);1;123
;(1, 4);1;124
;(1, 4);1;125
;(1, 4);1;126
;(1, 4);1;127
;(1, 4);1;128
;(1, 4);1;129
;(1, 4);1;130
;(1, 4);1;131
;(1, 4);1;132
;(1, 4);1;133
MoveSouth;(1, 5);1;134
;(1, 5);1;135
;(1, 5);1;136
;(1, 5);1;137
;(1, 5);1;138
;(1, 5);1;139
;(1, 5);1;140
MoveSouth;(1, 6);1;141
;(1, 6);1;142
;(1, 6);1;143
;(1, 6);1;144
;(1, 6);1;145
MoveSouth;(1, 7);1;146
;(1, 7);1;147
;(1, 7);1;148
;(1, 7);1;149
MoveSouth;(1, 8);1;150
;(1, 8);1;151
;(1, 8);1;152
MoveSouth;(1, 9);1;153
;(1, 9);1;154
;(1, 9);1;155
;(1, 9);1;156
;(1, 9);1;157
MoveSouth;(1, 10);1;158
;(1, 10);1;159
;(1, 10);1;160
;(1, 10);1;161
;(1, 10);1;162
;(1, 10);1;163
DropObject;(1, 10);1;164
;(1, 10);1;165
;(1, 10);1;166
;(1, 10);1;167
;(1, 10);1;168
;(1, 10);1;169
;(1, 10);1;170
;(1, 10);1;171
;(1, 10);1;172
;(1, 10);1;173
;(1, 10);1;174
;(1, 10);1;175
;(1, 10);1;176
;(1, 10);1;177
;(1, 10);1;178
MoveNorth;(1, 9);1;179
;(1, 9);1;180
;(1, 9);1;181
;(1, 9);1;182
;(1, 9);1;183
;(1, 9);1;184
;(1, 9);1;185
;(1, 9);1;186
;(1, 9);1;187
;(1, 9);1;188
;(1, 9);1;189
;(1, 9);1;190
;(1, 9);1;191
MoveEast;(2, 9);1;192
;(2, 9);1;193
;(2, 9);1;194
;(2, 9);1;195
;(2, 9);1;196
;(2, 9);1;197
;(2, 9);1;198
;(2, 9);1;199
;(2, 9);1;200
;(2, 9);1;201
;(2, 9);1;202
MoveEast;(3, 9);1;203
;(3, 9);1;204
;(3, 9);1;205
;(3, 9);1;206
;(3, 9);1;207
;(3, 9);1;208
;(3, 9);1;209
;(3, 9);1;210
;(3, 9);1;211
MoveEast;(4, 9);1;212
;(4, 9);1;213
;(4, 9);1;214
;(4, 9);1;215
MoveEast;(5, 9);1;216
;(5, 9);1;217
;(5, 9);1;218
;(5, 9);1;219
;(5, 9);1;220
;(5, 9);1;221
;(5, 9);1;222
;(5, 9);1;223
MoveEast;(6, 9);1;224
;(6, 9);1;225
;(6, 9);1;226
;(6, 9);1;227
;(6, 9);1;228
;(6, 9);1;229
;(6, 9);1;230
;(6, 9);1;231
;(6, 9);1;232
;(6, 9);1;233
;(6, 9);1;234
;(6, 9);1;235
;(6, 9);1;236
MoveNorth;(6, 8);1;237
;(6, 8);1;238
;(6, 8);1;239
;(6, 8);1;240
;(6, 8);1;241
;(6, 8);1;242
;(6, 8);1;243
;(6, 8);1;244
;(6, 8);1;245
MoveNorth;(6, 7);1;246
;(6, 7);1;247
MoveNorth;(6, 6);1;248
;(6, 6);1;249
MoveNorth;(6, 5);1;250
;(6, 5);1;251
;(6, 5);1;252
;(6, 5);1;253
MoveNorth;(6, 4);1;254
;(6, 4);1;255
;(6, 4);1;256
;(6, 4);1;257
;(6, 4);1;258
;(6, 4);1;259
;(6, 4);1;260
;(6, 4);1;261
;(6, 4);1;262
;(6, 4);1;263
MoveEast;(7, 4);1;264
;(7, 4);1;265
;(7, 4);1;266
;(7, 4);1;267
;(7, 4);1;268
;(7, 4);1;269
;(7, 4);1;270
MoveEast;(8, 4);1;271
;(8, 4);1;272
;(8, 4);1;273
;(8, 4);1;274
;(8, 4);1;275
;(8, 4);1;276
MoveEast;(9, 4);1;277
;(9, 4);1;278
;(9, 4);1;279
;(9, 4);1;280
;(9, 4);1;281
;(9, 4);1;282
;(9, 4);1;283
;(9, 4);1;284
;(9, 4);1;285
;(9, 4);1;286
;(9, 4);1;287
;(9, 4);1;288
;(9, 4);1;289
;(9, 4);1;290
MoveEast;(10, 4);1;291
;(10, 4);1;292
;(10, 4);1;293
;(10, 4);1;294
;(10, 4);1;295
;(10, 4);1;296
;(10, 4);1;297
;(10, 4);1;298
;(10, 4);1;299
;(10, 4);1;300
;(10, 4);1;301
;(10, 4);1;302
;(10, 4);1;303
MoveSouth;(10, 5);1;304
;(10, 5);1;305
;(10, 5);1;306
;(10, 5);1;307
;(10, 5);1;308
;(10, 5);1;309
;(10, 5);1;310
;(10, 5);1;311
;(10, 5);1;312
;(10, 5);1;313
;(10, 5);1;314
;(10, 5);1;315
DropObject;(10, 5);1;316
;(10, 5);1;317
;(10, 5);1;318
;(10, 5);1;319
;(10, 5);1;320
;(10, 5);1;321
;(10, 5);1;322
;(10, 5);1;323
;(10, 5);1;324
;(10, 5);1;325
;(10, 5);1;326
;(10, 5);1;327
;(10, 5);1;328
;(10, 5);1;329
;(10, 5);1;330
;(10, 5);1;331
;(10, 5);1;332
;(10, 5);1;333
;(10, 5);1;334
;(10, 5);1;335
;(10, 5);1;336
GrabObject;(10, 5);1;337
;(10, 5);1;338
;(10, 5);1;339
;(10, 5);1;340
;(10, 5);1;341
;(10, 5);1;342
;(10, 5);1;343
;(10, 5);1;344
;(10, 5);1;345
;(10, 5);1;346
;(10, 5);1;347
;(10, 5);1;348
;(10, 5);1;349
;(10, 5);1;350
;(10, 5);1;351
;(10, 5);1;352
;(10, 5);1;353
;(10, 5);1;354
;(10, 5);1;355
;(10, 5);1;356
;(10, 5);1;357
MoveWest;(9, 5);1;358
;(9, 5);1;359
;(9, 5);1;360
;(9, 5);1;361
;(9, 5);1;362
;(9, 5);1;363
;(9, 5);1;364
MoveWest;(8, 5);1;365
;(8, 5);1;366
;(8, 5);1;367
;(8, 5);1;368
;(8, 5);1;369
MoveWest;(7, 5);1;370
;(7, 5);1;371
;(7, 5);1;372
;(7, 5);1;373
MoveWest;(6, 5);1;374
;(6, 5);1;375
;(6, 5);1;376
;(6, 5);1;377
MoveWest;(5, 5);1;378
;(5, 5);1;379
;(5, 5);1;380
MoveWest;(4, 5);1;381
;(4, 5);1;382
;(4, 5);1;383
