human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveNorth;(3, 3);1;1
;(3, 3);1;2
;(3, 3);1;3
;(3, 3);1;4
;(3, 3);1;5
;(3, 3);1;6
;(3, 3);1;7
;(3, 3);1;8
;(3, 3);1;9
;(3, 3);1;10
;(3, 3);1;11
;(3, 3);1;12
;(3, 3);1;13
;(3, 3);1;14
;(3, 3);1;15
;(3, 3);1;16
;(3, 3);1;17
;(3, 3);1;18
MoveEast;(4, 3);1;19
;(4, 3);1;20
;(4, 3);1;21
;(4, 3);1;22
;(4, 3);1;23
;(4, 3);1;24
;(4, 3);1;25
;(4, 3);1;26
;(4, 3);1;27
;(4, 3);1;28
;(4, 3);1;29
MoveEast;(5, 3);1;30
MoveEast;(6, 3);1;31
MoveEast;(7, 3);1;32
MoveEast;(8, 3);1;33
MoveEast;(9, 3);1;34
MoveEast;(10, 3);1;35
MoveEast;(11, 3);1;36
MoveEast;(12, 3);1;37
;(12, 3);1;38
;(12, 3);1;39
;(12, 3);1;40
;(12, 3);1;41
;(12, 3);1;42
;(12, 3);1;43
;(12, 3);1;44
;(12, 3);1;45
;(12, 3);1;46
MoveSouth;(12, 4);1;47
;(12, 4);1;48
;(12, 4);1;49
;(12, 4);1;50
;(12, 4);1;51
;(12, 4);1;52
;(12, 4);1;53
;(12, 4);1;54
MoveWest;(11, 4);1;55
;(11, 4);1;56
;(11, 4);1;57
;(11, 4);1;58
;(11, 4);1;59
;(11, 4);1;60
;(11, 4);1;61
MoveWest;(10, 4);1;62
;(10, 4);1;63
;(10, 4);1;64
;(10, 4);1;65
;(10, 4);1;66
;(10, 4);1;67
;(10, 4);1;68
;(10, 4);1;69
MoveWest;(9, 4);1;70
;(9, 4);1;71
;(9, 4);1;72
;(9, 4);1;73
;(9, 4);1;74
;(9, 4);1;75
;(9, 4);1;76
;(9, 4);1;77
;(9, 4);1;78
;(9, 4);1;79
;(9, 4);1;80
;(9, 4);1;81
;(9, 4);1;82
;(9, 4);1;83
;(9, 4);1;84
;(9, 4);1;85
;(9, 4);1;86
;(9, 4);1;87
;(9, 4);1;88
;(9, 4);1;89
;(9, 4);1;90
;(9, 4);1;91
;(9, 4);1;92
;(9, 4);1;93
;(9, 4);1;94
;(9, 4);1;95
;(9, 4);1;96
;(9, 4);1;97
;(9, 4);1;98
;(9, 4);1;99
;(9, 4);1;100
;(9, 4);1;101
;(9, 4);1;102
;(9, 4);1;103
;(9, 4);1;104
;(9, 4);1;105
;(9, 4);1;106
;(9, 4);1;107
;(9, 4);1;108
;(9, 4);1;109
;(9, 4);1;110
;(9, 4);1;111
;(9, 4);1;112
;(9, 4);1;113
;(9, 4);1;114
;(9, 4);1;115
;(9, 4);1;116
;(9, 4);1;117
;(9, 4);1;118
;(9, 4);1;119
;(9, 4);1;120
;(9, 4);1;121
;(9, 4);1;122
;(9, 4);1;123
;(9, 4);1;124
;(9, 4);1;125
;(9, 4);1;126
;(9, 4);1;127
;(9, 4);1;128
;(9, 4);1;129
;(9, 4);1;130
;(9, 4);1;131
MoveNorth;(9, 3);1;132
;(9, 3);1;133
;(9, 3);1;134
;(9, 3);1;135
;(9, 3);1;136
;(9, 3);1;137
;(9, 3);1;138
;(9, 3);1;139
;(9, 3);1;140
;(9, 3);1;141
;(9, 3);1;142
;(9, 3);1;143
;(9, 3);1;144
;(9, 3);1;145
;(9, 3);1;146
;(9, 3);1;147
;(9, 3);1;148
;(9, 3);1;149
MoveSouth;(9, 4);1;150
;(9, 4);1;151
;(9, 4);1;152
;(9, 4);1;153
;(9, 4);1;154
;(9, 4);1;155
;(9, 4);1;156
;(9, 4);1;157
;(9, 4);1;158
;(9, 4);1;159
;(9, 4);1;160
;(9, 4);1;161
;(9, 4);1;162
;(9, 4);1;163
;(9, 4);1;164
;(9, 4);1;165
;(9, 4);1;166
;(9, 4);1;167
;(9, 4);1;168
;(9, 4);1;169
;(9, 4);1;170
;(9, 4);1;171
;(9, 4);1;172
GrabObject;(9, 4);1;173
;(9, 4);1;174
;(9, 4);1;175
;(9, 4);1;176
;(9, 4);1;177
;(9, 4);1;178
;(9, 4);1;179
;(9, 4);1;180
;(9, 4);1;181
;(9, 4);1;182
;(9, 4);1;183
;(9, 4);1;184
;(9, 4);1;185
;(9, 4);1;186
;(9, 4);1;187
;(9, 4);1;188
;(9, 4);1;189
;(9, 4);1;190
;(9, 4);1;191
;(9, 4);1;192
;(9, 4);1;193
;(9, 4);1;194
;(9, 4);1;195
;(9, 4);1;196
;(9, 4);1;197
;(9, 4);1;198
;(9, 4);1;199
;(9, 4);1;200
;(9, 4);1;201
;(9, 4);1;202
;(9, 4);1;203
;(9, 4);1;204
;(9, 4);1;205
;(9, 4);1;206
MoveWest;(8, 4);1;207
;(8, 4);1;208
;(8, 4);1;209
;(8, 4);1;210
;(8, 4);1;211
;(8, 4);1;212
;(8, 4);1;213
;(8, 4);1;214
;(8, 4);1;215
;(8, 4);1;216
MoveWest;(7, 4);1;217
MoveWest;(6, 4);1;218
;(6, 4);1;219
;(6, 4);1;220
;(6, 4);1;221
;(6, 4);1;222
;(6, 4);1;223
MoveWest;(5, 4);1;224
;(5, 4);1;225
;(5, 4);1;226
;(5, 4);1;227
;(5, 4);1;228
;(5, 4);1;229
MoveWest;(4, 4);1;230
;(4, 4);1;231
;(4, 4);1;232
;(4, 4);1;233
;(4, 4);1;234
;(4, 4);1;235
;(4, 4);1;236
;(4, 4);1;237
;(4, 4);1;238
;(4, 4);1;239
MoveWest;(3, 4);1;240
MoveWest;(2, 4);1;241
MoveWest;(1, 4);1;242
