human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveNorth;(3, 3);1;1
;(3, 3);1;2
;(3, 3);1;3
;(3, 3);1;4
;(3, 3);1;5
;(3, 3);1;6
;(3, 3);1;7
;(3, 3);1;8
;(3, 3);1;9
;(3, 3);1;10
;(3, 3);1;11
;(3, 3);1;12
;(3, 3);1;13
;(3, 3);1;14
;(3, 3);1;15
;(3, 3);1;16
;(3, 3);1;17
;(3, 3);1;18
;(3, 3);1;19
;(3, 3);1;20
;(3, 3);1;21
;(3, 3);1;22
;(3, 3);1;23
;(3, 3);1;24
;(3, 3);1;25
;(3, 3);1;26
;(3, 3);1;27
;(3, 3);1;28
MoveEast;(4, 3);1;29
;(4, 3);1;30
;(4, 3);1;31
;(4, 3);1;32
;(4, 3);1;33
;(4, 3);1;34
MoveEast;(5, 3);1;35
;(5, 3);1;36
;(5, 3);1;37
MoveEast;(6, 3);1;38
;(6, 3);1;39
;(6, 3);1;40
;(6, 3);1;41
;(6, 3);1;42
MoveEast;(7, 3);1;43
;(7, 3);1;44
;(7, 3);1;45
;(7, 3);1;46
;(7, 3);1;47
;(7, 3);1;48
;(7, 3);1;49
MoveEast;(8, 3);1;50
;(8, 3);1;51
;(8, 3);1;52
;(8, 3);1;53
;(8, 3);1;54
;(8, 3);1;55
;(8, 3);1;56
;(8, 3);1;57
;(8, 3);1;58
;(8, 3);1;59
;(8, 3);1;60
;(8, 3);1;61
MoveSouth;(8, 4);1;62
;(8, 4);1;63
;(8, 4);1;64
;(8, 4);1;65
;(8, 4);1;66
;(8, 4);1;67
;(8, 4);1;68
MoveSouth;(8, 5);1;69
;(8, 5);1;70
;(8, 5);1;71
;(8, 5);1;72
;(8, 5);1;73
;(8, 5);1;74
;(8, 5);1;75
;(8, 5);1;76
MoveSouth;(8, 6);1;77
;(8, 6);1;78
;(8, 6);1;79
;(8, 6);1;80
;(8, 6);1;81
;(8, 6);1;82
;(8, 6);1;83
;(8, 6);1;84
;(8, 6);1;85
;(8, 6);1;86
;(8, 6);1;87
;(8, 6);1;88
;(8, 6);1;89
;(8, 6);1;90
;(8, 6);1;91
;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
GrabObject;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
;(8, 6);1;119
MoveNorth;(8, 5);1;120
;(8, 5);1;121
;(8, 5);1;122
;(8, 5);1;123
;(8, 5);1;124
;(8, 5);1;125
;(8, 5);1;126
;(8, 5);1;127
;(8, 5);1;128
;(8, 5);1;129
MoveNorth;(8, 4);1;130
;(8, 4);1;131
;(8, 4);1;132
;(8, 4);1;133
;(8, 4);1;134
;(8, 4);1;135
;(8, 4);1;136
;(8, 4);1;137
MoveNorth;(8, 3);1;138
;(8, 3);1;139
;(8, 3);1;140
;(8, 3);1;141
;(8, 3);1;142
;(8, 3);1;143
MoveWest;(7, 3);1;144
;(7, 3);1;145
;(7, 3);1;146
;(7, 3);1;147
MoveWest;(6, 3);1;148
;(6, 3);1;149
;(6, 3);1;150
MoveWest;(5, 3);1;151
;(5, 3);1;152
;(5, 3);1;153
MoveWest;(4, 3);1;154
;(4, 3);1;155
;(4, 3);1;156
MoveWest;(3, 3);1;157
;(3, 3);1;158
;(3, 3);1;159
MoveWest;(2, 3);1;160
;(2, 3);1;161
;(2, 3);1;162
;(2, 3);1;163
MoveWest;(1, 3);1;164
;(1, 3);1;165
;(1, 3);1;166
MoveWest;(0, 3);1;167
;(0, 3);1;168
;(0, 3);1;169
;(0, 3);1;170
;(0, 3);1;171
;(0, 3);1;172
;(0, 3);1;173
;(0, 3);1;174
MoveWest;(0, 3);1;175
;(0, 3);1;176
;(0, 3);1;177
;(0, 3);1;178
;(0, 3);1;179
;(0, 3);1;180
;(0, 3);1;181
;(0, 3);1;182
;(0, 3);1;183
;(0, 3);1;184
;(0, 3);1;185
;(0, 3);1;186
;(0, 3);1;187
;(0, 3);1;188
;(0, 3);1;189
;(0, 3);1;190
;(0, 3);1;191
;(0, 3);1;192
;(0, 3);1;193
DropObject;(0, 3);1;194
;(0, 3);1;195
;(0, 3);1;196
;(0, 3);1;197
;(0, 3);1;198
;(0, 3);1;199
;(0, 3);1;200
;(0, 3);1;201
;(0, 3);1;202
;(0, 3);1;203
;(0, 3);1;204
;(0, 3);1;205
;(0, 3);1;206
;(0, 3);1;207
;(0, 3);1;208
;(0, 3);1;209
;(0, 3);1;210
;(0, 3);1;211
;(0, 3);1;212
;(0, 3);1;213
;(0, 3);1;214
;(0, 3);1;215
;(0, 3);1;216
;(0, 3);1;217
MoveEast;(1, 3);1;218
;(1, 3);1;219
;(1, 3);1;220
;(1, 3);1;221
;(1, 3);1;222
;(1, 3);1;223
;(1, 3);1;224
;(1, 3);1;225
;(1, 3);1;226
;(1, 3);1;227
;(1, 3);1;228
;(1, 3);1;229
MoveEast;(2, 3);1;230
;(2, 3);1;231
;(2, 3);1;232
MoveEast;(3, 3);1;233
;(3, 3);1;234
;(3, 3);1;235
MoveEast;(4, 3);1;236
;(4, 3);1;237
;(4, 3);1;238
;(4, 3);1;239
MoveEast;(5, 3);1;240
;(5, 3);1;241
