human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);Move small rocks off large rocks;1;2
;(3, 4);;(4, 4);Move small rocks off large rocks;1;3
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;4
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;5
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;6
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;7
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;8
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;9
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;10
;(3, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;11
MoveEast;(4, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;12
;(4, 4);MoveEast;(4, 4);Move small rocks off large rocks;1;13
;(4, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;14
MoveEast;(5, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;15
;(5, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;16
;(5, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;17
;(5, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;18
;(5, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;19
MoveEast;(6, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;20
;(6, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;21
;(6, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;22
;(6, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;23
;(6, 4);MoveEast;(5, 4);Move small rocks off large rocks;1;24
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;25
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;26
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;27
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;28
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;29
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;30
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;31
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;32
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;33
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;34
;(6, 4);MoveEast;(6, 4);Move small rocks off large rocks;1;35
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;36
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;37
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;38
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;39
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;40
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;41
;(6, 4);MoveEast;(7, 4);Move small rocks off large rocks;1;42
