human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
;(3, 4);1;35
;(3, 4);1;36
;(3, 4);1;37
;(3, 4);1;38
;(3, 4);1;39
;(3, 4);1;40
;(3, 4);1;41
;(3, 4);1;42
;(3, 4);1;43
;(3, 4);1;44
;(3, 4);1;45
;(3, 4);1;46
;(3, 4);1;47
;(3, 4);1;48
;(3, 4);1;49
;(3, 4);1;50
;(3, 4);1;51
;(3, 4);1;52
;(3, 4);1;53
;(3, 4);1;54
;(3, 4);1;55
;(3, 4);1;56
;(3, 4);1;57
;(3, 4);1;58
;(3, 4);1;59
;(3, 4);1;60
;(3, 4);1;61
;(3, 4);1;62
;(3, 4);1;63
;(3, 4);1;64
;(3, 4);1;65
;(3, 4);1;66
;(3, 4);1;67
;(3, 4);1;68
;(3, 4);1;69
;(3, 4);1;70
;(3, 4);1;71
;(3, 4);1;72
;(3, 4);1;73
;(3, 4);1;74
;(3, 4);1;75
;(3, 4);1;76
;(3, 4);1;77
;(3, 4);1;78
;(3, 4);1;79
;(3, 4);1;80
;(3, 4);1;81
;(3, 4);1;82
;(3, 4);1;83
;(3, 4);1;84
;(3, 4);1;85
;(3, 4);1;86
;(3, 4);1;87
;(3, 4);1;88
;(3, 4);1;89
;(3, 4);1;90
;(3, 4);1;91
;(3, 4);1;92
;(3, 4);1;93
;(3, 4);1;94
;(3, 4);1;95
;(3, 4);1;96
;(3, 4);1;97
;(3, 4);1;98
;(3, 4);1;99
;(3, 4);1;100
;(3, 4);1;101
;(3, 4);1;102
;(3, 4);1;103
;(3, 4);1;104
;(3, 4);1;105
;(3, 4);1;106
;(3, 4);1;107
;(3, 4);1;108
;(3, 4);1;109
;(3, 4);1;110
;(3, 4);1;111
;(3, 4);1;112
;(3, 4);1;113
;(3, 4);1;114
;(3, 4);1;115
;(3, 4);1;116
;(3, 4);1;117
;(3, 4);1;118
;(3, 4);1;119
;(3, 4);1;120
;(3, 4);1;121
;(3, 4);1;122
;(3, 4);1;123
;(3, 4);1;124
;(3, 4);1;125
;(3, 4);1;126
;(3, 4);1;127
;(3, 4);1;128
;(3, 4);1;129
;(3, 4);1;130
;(3, 4);1;131
;(3, 4);1;132
;(3, 4);1;133
;(3, 4);1;134
;(3, 4);1;135
;(3, 4);1;136
;(3, 4);1;137
;(3, 4);1;138
;(3, 4);1;139
;(3, 4);1;140
;(3, 4);1;141
MoveEast;(4, 4);1;142
;(4, 4);1;143
;(4, 4);1;144
;(4, 4);1;145
;(4, 4);1;146
;(4, 4);1;147
;(4, 4);1;148
;(4, 4);1;149
MoveEast;(5, 4);1;150
MoveEast;(6, 4);1;151
;(6, 4);1;152
MoveEast;(7, 4);1;153
;(7, 4);1;154
;(7, 4);1;155
;(7, 4);1;156
;(7, 4);1;157
MoveEast;(8, 4);1;158
;(8, 4);1;159
;(8, 4);1;160
;(8, 4);1;161
MoveEast;(9, 4);1;162
;(9, 4);1;163
;(9, 4);1;164
;(9, 4);1;165
;(9, 4);1;166
;(9, 4);1;167
;(9, 4);1;168
;(9, 4);1;169
MoveSouth;(9, 5);1;170
;(9, 5);1;171
;(9, 5);1;172
;(9, 5);1;173
;(9, 5);1;174
;(9, 5);1;175
;(9, 5);1;176
;(9, 5);1;177
;(9, 5);1;178
MoveSouth;(9, 6);1;179
;(9, 6);1;180
;(9, 6);1;181
;(9, 6);1;182
;(9, 6);1;183
;(9, 6);1;184
;(9, 6);1;185
;(9, 6);1;186
;(9, 6);1;187
;(9, 6);1;188
;(9, 6);1;189
;(9, 6);1;190
MoveWest;(8, 6);1;191
;(8, 6);1;192
;(8, 6);1;193
;(8, 6);1;194
;(8, 6);1;195
;(8, 6);1;196
;(8, 6);1;197
;(8, 6);1;198
;(8, 6);1;199
;(8, 6);1;200
;(8, 6);1;201
;(8, 6);1;202
;(8, 6);1;203
;(8, 6);1;204
;(8, 6);1;205
;(8, 6);1;206
;(8, 6);1;207
;(8, 6);1;208
;(8, 6);1;209
;(8, 6);1;210
;(8, 6);1;211
;(8, 6);1;212
;(8, 6);1;213
;(8, 6);1;214
;(8, 6);1;215
;(8, 6);1;216
;(8, 6);1;217
;(8, 6);1;218
;(8, 6);1;219
;(8, 6);1;220
;(8, 6);1;221
;(8, 6);1;222
;(8, 6);1;223
;(8, 6);1;224
GrabObject;(8, 6);1;225
;(8, 6);1;226
;(8, 6);1;227
;(8, 6);1;228
;(8, 6);1;229
;(8, 6);1;230
;(8, 6);1;231
;(8, 6);1;232
;(8, 6);1;233
;(8, 6);1;234
;(8, 6);1;235
;(8, 6);1;236
;(8, 6);1;237
;(8, 6);1;238
;(8, 6);1;239
;(8, 6);1;240
;(8, 6);1;241
;(8, 6);1;242
;(8, 6);1;243
;(8, 6);1;244
;(8, 6);1;245
;(8, 6);1;246
;(8, 6);1;247
;(8, 6);1;248
;(8, 6);1;249
;(8, 6);1;250
;(8, 6);1;251
;(8, 6);1;252
;(8, 6);1;253
;(8, 6);1;254
;(8, 6);1;255
;(8, 6);1;256
;(8, 6);1;257
;(8, 6);1;258
;(8, 6);1;259
;(8, 6);1;260
;(8, 6);1;261
;(8, 6);1;262
;(8, 6);1;263
;(8, 6);1;264
;(8, 6);1;265
;(8, 6);1;266
;(8, 6);1;267
;(8, 6);1;268
;(8, 6);1;269
MoveEast;(9, 6);1;270
MoveEast;(10, 6);1;271
;(10, 6);1;272
MoveEast;(11, 6);1;273
;(11, 6);1;274
;(11, 6);1;275
;(11, 6);1;276
;(11, 6);1;277
MoveEast;(12, 6);1;278
;(12, 6);1;279
;(12, 6);1;280
;(12, 6);1;281
MoveNorth;(12, 5);1;282
;(12, 5);1;283
;(12, 5);1;284
;(12, 5);1;285
;(12, 5);1;286
;(12, 5);1;287
;(12, 5);1;288
MoveEast;(13, 5);1;289
;(13, 5);1;290
;(13, 5);1;291
;(13, 5);1;292
;(13, 5);1;293
;(13, 5);1;294
MoveEast;(14, 5);1;295
;(14, 5);1;296
;(14, 5);1;297
;(14, 5);1;298
;(14, 5);1;299
;(14, 5);1;300
;(14, 5);1;301
;(14, 5);1;302
MoveEast;(15, 5);1;303
;(15, 5);1;304
;(15, 5);1;305
;(15, 5);1;306
;(15, 5);1;307
MoveEast;(16, 5);1;308
;(16, 5);1;309
;(16, 5);1;310
;(16, 5);1;311
MoveEast;(17, 5);1;312
;(17, 5);1;313
;(17, 5);1;314
MoveEast;(18, 5);1;315
;(18, 5);1;316
;(18, 5);1;317
;(18, 5);1;318
MoveEast;(19, 5);1;319
;(19, 5);1;320
;(19, 5);1;321
;(19, 5);1;322
;(19, 5);1;323
;(19, 5);1;324
;(19, 5);1;325
;(19, 5);1;326
;(19, 5);1;327
;(19, 5);1;328
;(19, 5);1;329
DropObject;(19, 5);1;330
;(19, 5);1;331
;(19, 5);1;332
;(19, 5);1;333
;(19, 5);1;334
;(19, 5);1;335
;(19, 5);1;336
;(19, 5);1;337
;(19, 5);1;338
;(19, 5);1;339
;(19, 5);1;340
;(19, 5);1;341
;(19, 5);1;342
;(19, 5);1;343
;(19, 5);1;344
;(19, 5);1;345
;(19, 5);1;346
;(19, 5);1;347
;(19, 5);1;348
;(19, 5);1;349
;(19, 5);1;350
;(19, 5);1;351
;(19, 5);1;352
;(19, 5);1;353
;(19, 5);1;354
;(19, 5);1;355
;(19, 5);1;356
;(19, 5);1;357
;(19, 5);1;358
MoveWest;(18, 5);1;359
;(18, 5);1;360
;(18, 5);1;361
;(18, 5);1;362
MoveWest;(17, 5);1;363
;(17, 5);1;364
;(17, 5);1;365
;(17, 5);1;366
;(17, 5);1;367
;(17, 5);1;368
;(17, 5);1;369
;(17, 5);1;370
;(17, 5);1;371
;(17, 5);1;372
;(17, 5);1;373
;(17, 5);1;374
MoveWest;(16, 5);1;375
;(16, 5);1;376
;(16, 5);1;377
;(16, 5);1;378
;(16, 5);1;379
;(16, 5);1;380
;(16, 5);1;381
;(16, 5);1;382
;(16, 5);1;383
;(16, 5);1;384
MoveWest;(15, 5);1;385
;(15, 5);1;386
;(15, 5);1;387
;(15, 5);1;388
;(15, 5);1;389
;(15, 5);1;390
;(15, 5);1;391
;(15, 5);1;392
