human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveNorth;(3, 3);1;1
;(3, 3);1;2
;(3, 3);1;3
;(3, 3);1;4
;(3, 3);1;5
;(3, 3);1;6
;(3, 3);1;7
;(3, 3);1;8
;(3, 3);1;9
;(3, 3);1;10
;(3, 3);1;11
;(3, 3);1;12
;(3, 3);1;13
;(3, 3);1;14
;(3, 3);1;15
;(3, 3);1;16
;(3, 3);1;17
;(3, 3);1;18
;(3, 3);1;19
;(3, 3);1;20
;(3, 3);1;21
;(3, 3);1;22
;(3, 3);1;23
;(3, 3);1;24
;(3, 3);1;25
;(3, 3);1;26
;(3, 3);1;27
;(3, 3);1;28
;(3, 3);1;29
MoveSouth;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
MoveEast;(4, 4);1;35
;(4, 4);1;36
;(4, 4);1;37
;(4, 4);1;38
;(4, 4);1;39
;(4, 4);1;40
;(4, 4);1;41
;(4, 4);1;42
;(4, 4);1;43
;(4, 4);1;44
MoveEast;(5, 4);1;45
MoveEast;(6, 4);1;46
;(6, 4);1;47
MoveEast;(7, 4);1;48
;(7, 4);1;49
;(7, 4);1;50
;(7, 4);1;51
MoveEast;(8, 4);1;52
;(8, 4);1;53
;(8, 4);1;54
;(8, 4);1;55
;(8, 4);1;56
MoveSouth;(8, 5);1;57
;(8, 5);1;58
;(8, 5);1;59
;(8, 5);1;60
;(8, 5);1;61
;(8, 5);1;62
;(8, 5);1;63
;(8, 5);1;64
;(8, 5);1;65
MoveSouth;(8, 6);1;66
;(8, 6);1;67
;(8, 6);1;68
;(8, 6);1;69
;(8, 6);1;70
;(8, 6);1;71
;(8, 6);1;72
;(8, 6);1;73
;(8, 6);1;74
;(8, 6);1;75
;(8, 6);1;76
GrabObject;(8, 6);1;77
;(8, 6);1;78
;(8, 6);1;79
;(8, 6);1;80
;(8, 6);1;81
;(8, 6);1;82
;(8, 6);1;83
;(8, 6);1;84
;(8, 6);1;85
;(8, 6);1;86
MoveWest;(7, 6);1;87
;(7, 6);1;88
;(7, 6);1;89
;(7, 6);1;90
;(7, 6);1;91
MoveWest;(6, 6);1;92
;(6, 6);1;93
;(6, 6);1;94
;(6, 6);1;95
;(6, 6);1;96
;(6, 6);1;97
;(6, 6);1;98
;(6, 6);1;99
MoveWest;(5, 6);1;100
;(5, 6);1;101
;(5, 6);1;102
;(5, 6);1;103
;(5, 6);1;104
;(5, 6);1;105
DropObject;(5, 6);1;106
;(5, 6);1;107
;(5, 6);1;108
;(5, 6);1;109
;(5, 6);1;110
;(5, 6);1;111
;(5, 6);1;112
;(5, 6);1;113
;(5, 6);1;114
MoveNorth;(5, 5);1;115
;(5, 5);1;116
;(5, 5);1;117
;(5, 5);1;118
MoveNorth;(5, 4);1;119
;(5, 4);1;120
;(5, 4);1;121
;(5, 4);1;122
;(5, 4);1;123
;(5, 4);1;124
MoveEast;(6, 4);1;125
;(6, 4);1;126
;(6, 4);1;127
;(6, 4);1;128
;(6, 4);1;129
;(6, 4);1;130
MoveSouth;(6, 5);1;131
;(6, 5);1;132
;(6, 5);1;133
MoveSouth;(6, 6);1;134
;(6, 6);1;135
;(6, 6);1;136
;(6, 6);1;137
MoveSouth;(6, 7);1;138
;(6, 7);1;139
;(6, 7);1;140
;(6, 7);1;141
MoveEast;(7, 7);1;142
;(7, 7);1;143
;(7, 7);1;144
;(7, 7);1;145
;(7, 7);1;146
;(7, 7);1;147
;(7, 7);1;148
MoveSouth;(7, 8);1;149
;(7, 8);1;150
;(7, 8);1;151
;(7, 8);1;152
;(7, 8);1;153
;(7, 8);1;154
MoveSouth;(7, 9);1;155
;(7, 9);1;156
;(7, 9);1;157
MoveSouth;(7, 10);1;158
;(7, 10);1;159
;(7, 10);1;160
;(7, 10);1;161
;(7, 10);1;162
MoveEast;(8, 10);1;163
;(8, 10);1;164
;(8, 10);1;165
;(8, 10);1;166
MoveEast;(9, 10);1;167
;(9, 10);1;168
;(9, 10);1;169
;(9, 10);1;170
MoveEast;(10, 10);1;171
;(10, 10);1;172
;(10, 10);1;173
;(10, 10);1;174
MoveEast;(11, 10);1;175
;(11, 10);1;176
;(11, 10);1;177
;(11, 10);1;178
;(11, 10);1;179
MoveNorth;(11, 9);1;180
;(11, 9);1;181
;(11, 9);1;182
;(11, 9);1;183
MoveNorth;(11, 8);1;184
;(11, 8);1;185
;(11, 8);1;186
;(11, 8);1;187
MoveNorth;(11, 7);1;188
;(11, 7);1;189
;(11, 7);1;190
;(11, 7);1;191
;(11, 7);1;192
;(11, 7);1;193
;(11, 7);1;194
;(11, 7);1;195
;(11, 7);1;196
MoveWest;(10, 7);1;197
;(10, 7);1;198
;(10, 7);1;199
;(10, 7);1;200
MoveWest;(9, 7);1;201
;(9, 7);1;202
;(9, 7);1;203
;(9, 7);1;204
;(9, 7);1;205
;(9, 7);1;206
MoveNorth;(9, 6);1;207
;(9, 6);1;208
;(9, 6);1;209
;(9, 6);1;210
;(9, 6);1;211
MoveNorth;(9, 5);1;212
;(9, 5);1;213
;(9, 5);1;214
;(9, 5);1;215
;(9, 5);1;216
;(9, 5);1;217
;(9, 5);1;218
;(9, 5);1;219
;(9, 5);1;220
;(9, 5);1;221
;(9, 5);1;222
;(9, 5);1;223
;(9, 5);1;224
;(9, 5);1;225
;(9, 5);1;226
;(9, 5);1;227
;(9, 5);1;228
;(9, 5);1;229
;(9, 5);1;230
;(9, 5);1;231
;(9, 5);1;232
;(9, 5);1;233
;(9, 5);1;234
;(9, 5);1;235
;(9, 5);1;236
;(9, 5);1;237
