human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);MoveEast;(4, 4);False;1;2
MoveEast;(5, 4);MoveEast;(4, 4);False;1;3
;(5, 4);MoveEast;(4, 4);False;1;4
MoveEast;(6, 4);MoveEast;(4, 4);False;1;5
;(6, 4);MoveEast;(4, 4);False;1;6
;(6, 4);MoveEast;(4, 4);False;1;7
MoveEast;(7, 4);MoveEast;(4, 4);False;1;8
;(7, 4);MoveEast;(4, 4);False;1;9
;(7, 4);MoveEast;(4, 4);False;1;10
MoveEast;(8, 4);MoveEast;(4, 4);False;1;11
;(8, 4);MoveEast;(5, 4);False;1;12
;(8, 4);MoveSouthEast;(5, 4);False;1;13
;(8, 4);MoveSouthEast;(5, 4);False;1;14
;(8, 4);MoveSouthEast;(5, 4);False;1;15
MoveSouth;(8, 5);MoveSouthEast;(5, 4);False;1;16
;(8, 5);MoveSouthEast;(5, 4);False;1;17
;(8, 5);MoveSouthEast;(5, 4);False;1;18
MoveSouth;(8, 6);MoveSouthEast;(5, 4);False;1;19
;(8, 6);MoveSouthEast;(5, 4);False;1;20
MoveSouth;(8, 7);MoveSouthEast;(5, 4);False;1;21
;(8, 7);MoveSouthEast;(5, 4);False;1;22
;(8, 7);MoveSouthEast;(6, 5);False;1;23
;(8, 7);MoveEast;(6, 5);False;1;24
;(8, 7);MoveEast;(6, 5);False;1;25
;(8, 7);MoveEast;(6, 5);False;1;26
;(8, 7);MoveEast;(6, 5);False;1;27
;(8, 7);MoveEast;(6, 5);False;1;28
;(8, 7);MoveEast;(6, 5);False;1;29
;(8, 7);MoveEast;(6, 5);False;1;30
;(8, 7);MoveEast;(6, 5);False;1;31
;(8, 7);MoveEast;(6, 5);False;1;32
;(8, 7);MoveEast;(6, 5);False;1;33
;(8, 7);MoveEast;(7, 5);False;1;34
;(8, 7);MoveEast;(7, 5);False;1;35
GrabObject;(8, 7);MoveEast;(7, 5);False;1;36
;(8, 7);MoveEast;(7, 5);False;1;37
;(8, 7);MoveEast;(7, 5);False;1;38
;(8, 7);MoveEast;(7, 5);False;1;39
MoveWest;(7, 7);MoveEast;(7, 5);False;1;40
;(7, 7);MoveEast;(7, 5);False;1;41
MoveWest;(6, 7);MoveEast;(7, 5);False;1;42
;(6, 7);MoveEast;(7, 5);False;1;43
MoveWest;(5, 7);MoveEast;(7, 5);False;1;44
;(5, 7);MoveEast;(8, 5);False;1;45
;(5, 7);MoveSouthEast;(8, 5);False;1;46
MoveWest;(4, 7);MoveSouthEast;(8, 5);False;1;47
;(4, 7);MoveSouthEast;(8, 5);False;1;48
MoveWest;(3, 7);MoveSouthEast;(8, 5);False;1;49
;(3, 7);MoveSouthEast;(8, 5);False;1;50
;(3, 7);MoveSouthEast;(8, 5);False;1;51
MoveWest;(2, 7);MoveSouthEast;(8, 5);False;1;52
;(2, 7);MoveSouthEast;(8, 5);False;1;53
;(2, 7);MoveSouthEast;(8, 5);False;1;54
;(2, 7);MoveSouthEast;(8, 5);False;1;55
;(2, 7);MoveSouthEast;(9, 6);False;1;56
;(2, 7);BreakObject;(9, 6);False;1;57
;(2, 7);BreakObject;(9, 6);False;1;58
DropObject;(2, 7);BreakObject;(9, 6);False;1;59
;(2, 7);BreakObject;(9, 6);False;1;60
;(2, 7);BreakObject;(9, 6);False;1;61
;(2, 7);BreakObject;(9, 6);False;1;62
MoveWest;(1, 7);BreakObject;(9, 6);False;1;63
;(1, 7);BreakObject;(9, 6);False;1;64
;(1, 7);BreakObject;(9, 6);False;1;65
;(1, 7);BreakObject;(9, 6);False;1;66
MoveWest;(0, 7);BreakObject;(9, 6);False;1;67
;(0, 7);;(9, 6);False;1;68
;(0, 7);MoveSouthWest;(9, 6);False;1;69
;(0, 7);MoveSouthWest;(9, 6);False;1;70
MoveEast;(1, 7);MoveSouthWest;(9, 6);False;1;71
;(1, 7);MoveSouthWest;(9, 6);False;1;72
;(1, 7);MoveSouthWest;(9, 6);False;1;73
MoveEast;(2, 7);MoveSouthWest;(9, 6);False;1;74
;(2, 7);MoveSouthWest;(9, 6);False;1;75
MoveEast;(3, 7);MoveSouthWest;(9, 6);False;1;76
;(3, 7);MoveSouthWest;(9, 6);False;1;77
;(3, 7);MoveSouthWest;(9, 6);False;1;78
MoveEast;(4, 7);MoveSouthWest;(8, 7);False;1;79
;(4, 7);MoveSouthWest;(8, 7);False;1;80
MoveEast;(5, 7);MoveSouthWest;(8, 7);False;1;81
;(5, 7);MoveSouthWest;(8, 7);False;1;82
;(5, 7);MoveSouthWest;(8, 7);False;1;83
;(5, 7);MoveSouthWest;(8, 7);False;1;84
MoveEast;(6, 7);MoveSouthWest;(8, 7);False;1;85
;(6, 7);MoveSouthWest;(8, 7);False;1;86
;(6, 7);MoveSouthWest;(8, 7);False;1;87
;(6, 7);MoveSouthWest;(8, 7);False;1;88
MoveEast;(7, 7);MoveSouthWest;(8, 7);False;1;89
;(7, 7);MoveSouthWest;(7, 8);False;1;90
;(7, 7);MoveWest;(7, 8);False;1;91
;(7, 7);MoveWest;(7, 8);False;1;92
;(7, 7);MoveWest;(7, 8);False;1;93
;(7, 7);MoveWest;(7, 8);False;1;94
;(7, 7);MoveWest;(7, 8);False;1;95
MoveSouth;(7, 8);MoveWest;(7, 8);False;1;96
;(7, 8);MoveWest;(7, 8);False;1;97
;(7, 8);MoveWest;(7, 8);False;1;98
;(7, 8);MoveWest;(7, 8);False;1;99
;(7, 8);MoveWest;(7, 8);False;1;100
;(7, 8);MoveWest;(6, 8);False;1;101
;(7, 8);MoveSouthWest;(6, 8);False;1;102
;(7, 8);MoveSouthWest;(6, 8);False;1;103
;(7, 8);MoveSouthWest;(6, 8);False;1;104
MoveEast;(8, 8);MoveSouthWest;(6, 8);False;1;105
;(8, 8);MoveSouthWest;(6, 8);False;1;106
;(8, 8);MoveSouthWest;(6, 8);False;1;107
;(8, 8);MoveSouthWest;(6, 8);False;1;108
;(8, 8);MoveSouthWest;(6, 8);False;1;109
;(8, 8);MoveSouthWest;(6, 8);False;1;110
;(8, 8);MoveSouthWest;(6, 8);False;1;111
;(8, 8);MoveSouthWest;(5, 9);False;1;112
GrabObject;(8, 8);BreakObject;(5, 9);False;1;113
;(8, 8);BreakObject;(5, 9);False;1;114
MoveWest;(7, 8);BreakObject;(5, 9);False;1;115
;(7, 8);BreakObject;(5, 9);False;1;116
;(7, 8);BreakObject;(5, 9);False;1;117
MoveWest;(6, 8);BreakObject;(5, 9);False;1;118
;(6, 8);BreakObject;(5, 9);False;1;119
MoveWest;(5, 8);BreakObject;(5, 9);False;1;120
;(5, 8);BreakObject;(5, 9);False;1;121
;(5, 8);BreakObject;(5, 9);False;1;122
MoveWest;(4, 8);BreakObject;(5, 9);False;1;123
;(4, 8);;(5, 9);False;1;124
;(4, 8);MoveEast;(5, 9);False;1;125
;(4, 8);MoveEast;(5, 9);False;1;126
;(4, 8);MoveEast;(5, 9);False;1;127
MoveWest;(3, 8);MoveEast;(5, 9);False;1;128
;(3, 8);MoveEast;(5, 9);False;1;129
MoveWest;(2, 8);MoveEast;(5, 9);False;1;130
;(2, 8);MoveEast;(5, 9);False;1;131
;(2, 8);MoveEast;(5, 9);False;1;132
MoveWest;(1, 8);MoveEast;(5, 9);False;1;133
;(1, 8);MoveEast;(5, 9);False;1;134
;(1, 8);MoveEast;(6, 9);False;1;135
;(1, 8);MoveEast;(6, 9);False;1;136
;(1, 8);MoveEast;(6, 9);False;1;137
;(1, 8);MoveEast;(6, 9);False;1;138
DropObject;(1, 8);MoveEast;(6, 9);False;1;139
;(1, 8);MoveEast;(6, 9);False;1;140
MoveEast;(2, 8);MoveEast;(6, 9);False;1;141
;(2, 8);MoveEast;(6, 9);False;1;142
;(2, 8);MoveEast;(6, 9);False;1;143
MoveEast;(3, 8);MoveEast;(6, 9);False;1;144
;(3, 8);MoveEast;(6, 9);False;1;145
MoveEast;(4, 8);MoveEast;(7, 9);False;1;146
;(4, 8);BreakObject;(7, 9);False;1;147
;(4, 8);BreakObject;(7, 9);False;1;148
MoveEast;(5, 8);BreakObject;(7, 9);False;1;149
;(5, 8);BreakObject;(7, 9);False;1;150
;(5, 8);BreakObject;(7, 9);False;1;151
MoveEast;(6, 8);BreakObject;(7, 9);False;1;152
;(6, 8);BreakObject;(7, 9);False;1;153
MoveEast;(7, 8);BreakObject;(7, 9);False;1;154
;(7, 8);BreakObject;(7, 9);False;1;155
;(7, 8);BreakObject;(7, 9);False;1;156
;(7, 8);BreakObject;(7, 9);False;1;157
;(7, 8);;(7, 9);False;1;158
;(7, 8);;(7, 9);False;1;159
;(7, 8);;(7, 9);False;1;160
;(7, 8);MoveEast;(7, 9);False;1;161
GrabObject;(7, 8);MoveEast;(7, 9);False;1;162
;(7, 8);MoveEast;(7, 9);False;1;163
MoveWest;(6, 8);MoveEast;(7, 9);False;1;164
;(6, 8);MoveEast;(7, 9);False;1;165
;(6, 8);MoveEast;(7, 9);False;1;166
MoveWest;(5, 8);MoveEast;(7, 9);False;1;167
;(5, 8);MoveEast;(7, 9);False;1;168
;(5, 8);MoveEast;(7, 9);False;1;169
;(5, 8);MoveEast;(7, 9);False;1;170
MoveWest;(4, 8);MoveEast;(8, 9);False;1;171
;(4, 8);MoveEast;(8, 9);False;1;172
MoveWest;(3, 8);MoveEast;(8, 9);False;1;173
;(3, 8);MoveEast;(8, 9);False;1;174
MoveWest;(2, 8);MoveEast;(8, 9);False;1;175
;(2, 8);MoveEast;(8, 9);False;1;176
;(2, 8);MoveEast;(8, 9);False;1;177
MoveWest;(1, 8);MoveEast;(8, 9);False;1;178
;(1, 8);MoveEast;(8, 9);False;1;179
MoveWest;(0, 8);MoveEast;(8, 9);False;1;180
;(0, 8);MoveEast;(8, 9);False;1;181
;(0, 8);MoveEast;(9, 9);False;1;182
;(0, 8);MoveWest;(9, 9);False;1;183
;(0, 8);MoveWest;(9, 9);False;1;184
;(0, 8);MoveWest;(9, 9);False;1;185
DropObject;(0, 8);MoveWest;(9, 9);False;1;186
;(0, 8);MoveWest;(9, 9);False;1;187
MoveEast;(1, 8);MoveWest;(9, 9);False;1;188
;(1, 8);MoveWest;(9, 9);False;1;189
;(1, 8);MoveWest;(9, 9);False;1;190
MoveEast;(2, 8);MoveWest;(9, 9);False;1;191
;(2, 8);MoveWest;(9, 9);False;1;192
MoveEast;(3, 8);MoveWest;(8, 9);False;1;193
;(3, 8);MoveWest;(8, 9);False;1;194
;(3, 8);MoveWest;(8, 9);False;1;195
MoveEast;(4, 8);MoveWest;(8, 9);False;1;196
;(4, 8);MoveWest;(8, 9);False;1;197
;(4, 8);MoveWest;(8, 9);False;1;198
;(4, 8);MoveWest;(8, 9);False;1;199
;(4, 8);MoveWest;(8, 9);False;1;200
;(4, 8);MoveWest;(8, 9);False;1;201
;(4, 8);MoveWest;(8, 9);False;1;202
;(4, 8);MoveWest;(8, 9);False;1;203
;(4, 8);MoveWest;(7, 9);False;1;204
;(4, 8);MoveEast;(7, 9);False;1;205
MoveEast;(5, 8);MoveEast;(7, 9);False;1;206
;(5, 8);MoveEast;(7, 9);False;1;207
;(5, 8);MoveEast;(7, 9);False;1;208
;(5, 8);MoveEast;(7, 9);False;1;209
;(5, 8);MoveEast;(7, 9);False;1;210
MoveSouth;(5, 9);MoveEast;(7, 9);False;1;211
;(5, 9);MoveEast;(7, 9);False;1;212
;(5, 9);MoveEast;(7, 9);False;1;213
;(5, 9);MoveEast;(7, 9);False;1;214
;(5, 9);MoveEast;(8, 9);False;1;215
;(5, 9);MoveEast;(8, 9);False;1;216
;(5, 9);MoveEast;(8, 9);False;1;217
