human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);MoveNorthEast;(4, 4);False;1;2
MoveEast;(5, 4);MoveNorthEast;(4, 4);False;1;3
;(5, 4);MoveNorthEast;(4, 4);False;1;4
;(5, 4);MoveNorthEast;(4, 4);False;1;5
;(5, 4);MoveNorthEast;(4, 4);False;1;6
MoveEast;(6, 4);MoveNorthEast;(4, 4);False;1;7
;(6, 4);MoveNorthEast;(4, 4);False;1;8
;(6, 4);MoveNorthEast;(4, 4);False;1;9
MoveEast;(7, 4);MoveNorthEast;(4, 4);False;1;10
;(7, 4);MoveNorthEast;(4, 4);False;1;11
;(7, 4);MoveNorthEast;(5, 3);False;1;12
;(7, 4);MoveEast;(5, 3);False;1;13
MoveEast;(8, 4);MoveEast;(5, 3);False;1;14
;(8, 4);MoveEast;(5, 3);False;1;15
;(8, 4);MoveEast;(5, 3);False;1;16
;(8, 4);MoveEast;(5, 3);False;1;17
;(8, 4);MoveEast;(5, 3);False;1;18
;(8, 4);MoveEast;(5, 3);False;1;19
;(8, 4);MoveEast;(5, 3);False;1;20
;(8, 4);MoveEast;(5, 3);False;1;21
;(8, 4);MoveEast;(5, 3);False;1;22
;(8, 4);MoveEast;(6, 3);False;1;23
MoveEast;(9, 4);MoveNorthEast;(6, 3);False;1;24
;(9, 4);MoveNorthEast;(6, 3);False;1;25
;(9, 4);MoveNorthEast;(6, 3);False;1;26
;(9, 4);MoveNorthEast;(6, 3);False;1;27
;(9, 4);MoveNorthEast;(6, 3);False;1;28
;(9, 4);MoveNorthEast;(6, 3);False;1;29
;(9, 4);MoveNorthEast;(6, 3);False;1;30
;(9, 4);MoveNorthEast;(6, 3);False;1;31
;(9, 4);MoveNorthEast;(6, 3);False;1;32
MoveNorth;(9, 3);MoveNorthEast;(6, 3);False;1;33
;(9, 3);MoveNorthEast;(7, 2);False;1;34
;(9, 3);BreakObject;(7, 2);False;1;35
;(9, 3);BreakObject;(7, 2);False;1;36
;(9, 3);BreakObject;(7, 2);False;1;37
;(9, 3);BreakObject;(7, 2);False;1;38
;(9, 3);BreakObject;(7, 2);False;1;39
;(9, 3);BreakObject;(7, 2);False;1;40
MoveWest;(8, 3);BreakObject;(7, 2);False;1;41
;(8, 3);BreakObject;(7, 2);False;1;42
;(8, 3);BreakObject;(7, 2);False;1;43
;(8, 3);BreakObject;(7, 2);False;1;44
;(8, 3);BreakObject;(7, 2);False;1;45
;(8, 3);;(7, 2);False;1;46
;(8, 3);MoveSouth;(7, 2);False;1;47
;(8, 3);MoveSouth;(7, 2);False;1;48
;(8, 3);MoveSouth;(7, 2);False;1;49
;(8, 3);MoveSouth;(7, 2);False;1;50
;(8, 3);MoveSouth;(7, 2);False;1;51
;(8, 3);MoveSouth;(7, 2);False;1;52
;(8, 3);MoveSouth;(7, 2);False;1;53
;(8, 3);MoveSouth;(7, 2);False;1;54
;(8, 3);MoveSouth;(7, 2);False;1;55
;(8, 3);MoveSouth;(7, 2);False;1;56
;(8, 3);MoveSouth;(7, 3);False;1;57
;(8, 3);MoveSouthEast;(7, 3);False;1;58
;(8, 3);MoveSouthEast;(7, 3);False;1;59
;(8, 3);MoveSouthEast;(7, 3);False;1;60
;(8, 3);MoveSouthEast;(7, 3);False;1;61
;(8, 3);MoveSouthEast;(7, 3);False;1;62
;(8, 3);MoveSouthEast;(7, 3);False;1;63
;(8, 3);MoveSouthEast;(7, 3);False;1;64
;(8, 3);MoveSouthEast;(7, 3);False;1;65
;(8, 3);MoveSouthEast;(7, 3);False;1;66
;(8, 3);MoveSouthEast;(7, 3);False;1;67
;(8, 3);MoveSouthEast;(8, 4);False;1;68
;(8, 3);BreakObject;(8, 4);False;1;69
;(8, 3);BreakObject;(8, 4);False;1;70
;(8, 3);BreakObject;(8, 4);False;1;71
;(8, 3);BreakObject;(8, 4);False;1;72
;(8, 3);BreakObject;(8, 4);False;1;73
;(8, 3);BreakObject;(8, 4);False;1;74
;(8, 3);BreakObject;(8, 4);False;1;75
;(8, 3);BreakObject;(8, 4);False;1;76
;(8, 3);BreakObject;(8, 4);False;1;77
;(8, 3);BreakObject;(8, 4);False;1;78
;(8, 3);BreakObject;(8, 4);False;1;79
;(8, 3);;(8, 4);False;1;80
;(8, 3);MoveSouth;(8, 4);False;1;81
;(8, 3);MoveSouth;(8, 4);False;1;82
;(8, 3);MoveSouth;(8, 4);False;1;83
GrabObject;(8, 3);MoveSouth;(8, 4);False;1;84
;(8, 3);MoveSouth;(8, 4);False;1;85
;(8, 3);MoveSouth;(8, 4);False;1;86
;(8, 3);MoveSouth;(8, 4);False;1;87
;(8, 3);MoveSouth;(8, 4);False;1;88
;(8, 3);MoveSouth;(8, 4);False;1;89
;(8, 3);MoveSouth;(8, 4);False;1;90
;(8, 3);MoveSouth;(8, 5);False;1;91
;(8, 3);MoveSouthEast;(8, 5);False;1;92
;(8, 3);MoveSouthEast;(8, 5);False;1;93
;(8, 3);MoveSouthEast;(8, 5);False;1;94
;(8, 3);MoveSouthEast;(8, 5);False;1;95
MoveWest;(7, 3);MoveSouthEast;(8, 5);False;1;96
;(7, 3);MoveSouthEast;(8, 5);False;1;97
;(7, 3);MoveSouthEast;(8, 5);False;1;98
;(7, 3);MoveSouthEast;(8, 5);False;1;99
MoveWest;(6, 3);MoveSouthEast;(8, 5);False;1;100
;(6, 3);MoveSouthEast;(8, 5);False;1;101
;(6, 3);MoveSouthEast;(9, 6);False;1;102
;(6, 3);GrabLargeObject;(9, 6);False;1;103
;(6, 3);GrabLargeObject;(9, 6);False;1;104
;(6, 3);GrabLargeObject;(9, 6);False;1;105
;(6, 3);GrabLargeObject;(9, 6);False;1;106
MoveWest;(5, 3);GrabLargeObject;(9, 6);False;1;107
;(5, 3);GrabLargeObject;(9, 6);False;1;108
;(5, 3);GrabLargeObject;(9, 6);False;1;109
;(5, 3);GrabLargeObject;(9, 6);False;1;110
;(5, 3);GrabLargeObject;(9, 6);False;1;111
;(5, 3);GrabLargeObject;(9, 6);False;1;112
;(5, 3);GrabLargeObject;(9, 6);False;1;113
;(5, 3);;(9, 6);False;1;114
MoveWest;(4, 3);MoveNorthWest;(9, 6);False;1;115
;(4, 3);MoveNorthWest;(9, 6);False;1;116
;(4, 3);MoveNorthWest;(9, 6);False;1;117
;(4, 3);MoveNorthWest;(9, 6);False;1;118
;(4, 3);MoveNorthWest;(9, 6);False;1;119
;(4, 3);MoveNorthWest;(9, 6);False;1;120
;(4, 3);MoveNorthWest;(9, 6);False;1;121
;(4, 3);MoveNorthWest;(9, 6);False;1;122
;(4, 3);MoveNorthWest;(9, 6);False;1;123
;(4, 3);MoveNorthWest;(9, 6);False;1;124
;(4, 3);MoveNorthWest;(8, 5);False;1;125
;(4, 3);MoveNorth;(8, 5);False;1;126
;(4, 3);MoveNorth;(8, 5);False;1;127
DropObject;(4, 3);MoveNorth;(8, 5);False;1;128
;(4, 3);MoveNorth;(8, 5);False;1;129
;(4, 3);MoveNorth;(8, 5);False;1;130
;(4, 3);MoveNorth;(8, 5);False;1;131
;(4, 3);MoveNorth;(8, 5);False;1;132
;(4, 3);MoveNorth;(8, 5);False;1;133
;(4, 3);MoveNorth;(8, 5);False;1;134
;(4, 3);MoveNorth;(8, 5);False;1;135
;(4, 3);MoveNorth;(8, 4);False;1;136
;(4, 3);MoveNorthWest;(8, 4);False;1;137
;(4, 3);MoveNorthWest;(8, 4);False;1;138
;(4, 3);MoveNorthWest;(8, 4);False;1;139
;(4, 3);MoveNorthWest;(8, 4);False;1;140
;(4, 3);MoveNorthWest;(8, 4);False;1;141
;(4, 3);MoveNorthWest;(8, 4);False;1;142
;(4, 3);MoveNorthWest;(8, 4);False;1;143
;(4, 3);MoveNorthWest;(8, 4);False;1;144
;(4, 3);MoveNorthWest;(8, 4);False;1;145
;(4, 3);MoveNorthWest;(8, 4);False;1;146
;(4, 3);MoveNorthWest;(7, 3);False;1;147
;(4, 3);MoveNorth;(7, 3);False;1;148
;(4, 3);MoveNorth;(7, 3);False;1;149
;(4, 3);MoveNorth;(7, 3);False;1;150
;(4, 3);MoveNorth;(7, 3);False;1;151
;(4, 3);MoveNorth;(7, 3);False;1;152
;(4, 3);MoveNorth;(7, 3);False;1;153
;(4, 3);MoveNorth;(7, 3);False;1;154
;(4, 3);MoveNorth;(7, 3);False;1;155
;(4, 3);MoveNorth;(7, 3);False;1;156
;(4, 3);MoveNorth;(7, 3);False;1;157
;(4, 3);MoveNorth;(7, 2);False;1;158
;(4, 3);GrabObject;(7, 2);False;1;159
;(4, 3);GrabObject;(7, 2);False;1;160
;(4, 3);GrabObject;(7, 2);False;1;161
;(4, 3);GrabObject;(7, 2);False;1;162
;(4, 3);GrabObject;(7, 2);False;1;163
;(4, 3);GrabObject;(7, 2);False;1;164
;(4, 3);GrabObject;(7, 2);False;1;165
;(4, 3);GrabObject;(7, 2);False;1;166
;(4, 3);GrabObject;(7, 2);False;1;167
;(4, 3);GrabObject;(7, 2);False;1;168
;(4, 3);GrabObject;(7, 2);False;1;169
;(4, 3);;(7, 2);False;1;170
;(4, 3);MoveEast;(7, 2);False;1;171
;(4, 3);MoveEast;(7, 2);False;1;172
;(4, 3);MoveEast;(7, 2);False;1;173
;(4, 3);MoveEast;(7, 2);False;1;174
;(4, 3);MoveEast;(7, 2);False;1;175
;(4, 3);MoveEast;(7, 2);False;1;176
;(4, 3);MoveEast;(7, 2);False;1;177
;(4, 3);MoveEast;(7, 2);False;1;178
;(4, 3);MoveEast;(7, 2);False;1;179
;(4, 3);MoveEast;(7, 2);False;1;180
;(4, 3);MoveEast;(8, 2);False;1;181
;(4, 3);MoveEast;(8, 2);False;1;182
;(4, 3);MoveEast;(8, 2);False;1;183
;(4, 3);MoveEast;(8, 2);False;1;184
;(4, 3);MoveEast;(8, 2);False;1;185
;(4, 3);MoveEast;(8, 2);False;1;186
;(4, 3);MoveEast;(8, 2);False;1;187
;(4, 3);MoveEast;(8, 2);False;1;188
;(4, 3);MoveEast;(8, 2);False;1;189
;(4, 3);MoveEast;(8, 2);False;1;190
;(4, 3);MoveEast;(8, 2);False;1;191
;(4, 3);MoveEast;(9, 2);False;1;192
;(4, 3);MoveWest;(9, 2);False;1;193
;(4, 3);MoveWest;(9, 2);False;1;194
;(4, 3);MoveWest;(9, 2);False;1;195
;(4, 3);MoveWest;(9, 2);False;1;196
;(4, 3);MoveWest;(9, 2);False;1;197
;(4, 3);MoveWest;(9, 2);False;1;198
;(4, 3);MoveWest;(9, 2);False;1;199
;(4, 3);MoveWest;(9, 2);False;1;200
;(4, 3);MoveWest;(9, 2);False;1;201
;(4, 3);MoveWest;(9, 2);False;1;202
;(4, 3);MoveWest;(8, 2);False;1;203
;(4, 3);MoveWest;(8, 2);False;1;204
;(4, 3);MoveWest;(8, 2);False;1;205
;(4, 3);MoveWest;(8, 2);False;1;206
;(4, 3);MoveWest;(8, 2);False;1;207
;(4, 3);MoveWest;(8, 2);False;1;208
;(4, 3);MoveWest;(8, 2);False;1;209
;(4, 3);MoveWest;(8, 2);False;1;210
;(4, 3);MoveWest;(8, 2);False;1;211
;(4, 3);MoveWest;(8, 2);False;1;212
;(4, 3);MoveWest;(8, 2);False;1;213
;(4, 3);MoveWest;(7, 2);False;1;214
;(4, 3);MoveEast;(7, 2);False;1;215
;(4, 3);MoveEast;(7, 2);False;1;216
;(4, 3);MoveEast;(7, 2);False;1;217
;(4, 3);MoveEast;(7, 2);False;1;218
;(4, 3);MoveEast;(7, 2);False;1;219
;(4, 3);MoveEast;(7, 2);False;1;220
;(4, 3);MoveEast;(7, 2);False;1;221
;(4, 3);MoveEast;(7, 2);False;1;222
