human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
MoveEast;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
;(4, 4);1;24
;(4, 4);1;25
;(4, 4);1;26
;(4, 4);1;27
;(4, 4);1;28
;(4, 4);1;29
;(4, 4);1;30
;(4, 4);1;31
;(4, 4);1;32
;(4, 4);1;33
;(4, 4);1;34
MoveEast;(5, 4);1;35
;(5, 4);1;36
;(5, 4);1;37
;(5, 4);1;38
MoveEast;(6, 4);1;39
;(6, 4);1;40
;(6, 4);1;41
MoveEast;(7, 4);1;42
;(7, 4);1;43
;(7, 4);1;44
MoveEast;(8, 4);1;45
;(8, 4);1;46
;(8, 4);1;47
;(8, 4);1;48
MoveEast;(9, 4);1;49
;(9, 4);1;50
MoveEast;(10, 4);1;51
;(10, 4);1;52
;(10, 4);1;53
MoveEast;(11, 4);1;54
;(11, 4);1;55
;(11, 4);1;56
MoveEast;(12, 4);1;57
;(12, 4);1;58
;(12, 4);1;59
;(12, 4);1;60
;(12, 4);1;61
;(12, 4);1;62
;(12, 4);1;63
;(12, 4);1;64
;(12, 4);1;65
;(12, 4);1;66
;(12, 4);1;67
;(12, 4);1;68
;(12, 4);1;69
MoveWest;(11, 4);1;70
;(11, 4);1;71
;(11, 4);1;72
;(11, 4);1;73
MoveWest;(10, 4);1;74
;(10, 4);1;75
;(10, 4);1;76
;(10, 4);1;77
;(10, 4);1;78
;(10, 4);1;79
;(10, 4);1;80
;(10, 4);1;81
;(10, 4);1;82
;(10, 4);1;83
;(10, 4);1;84
MoveWest;(9, 4);1;85
;(9, 4);1;86
;(9, 4);1;87
;(9, 4);1;88
;(9, 4);1;89
;(9, 4);1;90
;(9, 4);1;91
;(9, 4);1;92
;(9, 4);1;93
;(9, 4);1;94
;(9, 4);1;95
;(9, 4);1;96
;(9, 4);1;97
;(9, 4);1;98
;(9, 4);1;99
;(9, 4);1;100
MoveWest;(8, 4);1;101
;(8, 4);1;102
;(8, 4);1;103
;(8, 4);1;104
;(8, 4);1;105
;(8, 4);1;106
;(8, 4);1;107
;(8, 4);1;108
;(8, 4);1;109
;(8, 4);1;110
;(8, 4);1;111
;(8, 4);1;112
;(8, 4);1;113
;(8, 4);1;114
;(8, 4);1;115
;(8, 4);1;116
MoveSouth;(8, 5);1;117
;(8, 5);1;118
;(8, 5);1;119
;(8, 5);1;120
;(8, 5);1;121
;(8, 5);1;122
;(8, 5);1;123
;(8, 5);1;124
;(8, 5);1;125
MoveSouth;(8, 6);1;126
;(8, 6);1;127
;(8, 6);1;128
;(8, 6);1;129
;(8, 6);1;130
MoveSouth;(8, 7);1;131
;(8, 7);1;132
;(8, 7);1;133
;(8, 7);1;134
;(8, 7);1;135
;(8, 7);1;136
;(8, 7);1;137
MoveSouth;(8, 8);1;138
;(8, 8);1;139
;(8, 8);1;140
;(8, 8);1;141
;(8, 8);1;142
;(8, 8);1;143
;(8, 8);1;144
;(8, 8);1;145
MoveWest;(7, 8);1;146
;(7, 8);1;147
;(7, 8);1;148
;(7, 8);1;149
;(7, 8);1;150
;(7, 8);1;151
;(7, 8);1;152
MoveNorth;(7, 7);1;153
;(7, 7);1;154
;(7, 7);1;155
;(7, 7);1;156
;(7, 7);1;157
;(7, 7);1;158
;(7, 7);1;159
;(7, 7);1;160
;(7, 7);1;161
;(7, 7);1;162
;(7, 7);1;163
;(7, 7);1;164
;(7, 7);1;165
;(7, 7);1;166
;(7, 7);1;167
;(7, 7);1;168
;(7, 7);1;169
MoveNorth;(7, 6);1;170
;(7, 6);1;171
;(7, 6);1;172
;(7, 6);1;173
;(7, 6);1;174
;(7, 6);1;175
;(7, 6);1;176
;(7, 6);1;177
;(7, 6);1;178
;(7, 6);1;179
;(7, 6);1;180
;(7, 6);1;181
;(7, 6);1;182
;(7, 6);1;183
;(7, 6);1;184
MoveEast;(8, 6);1;185
;(8, 6);1;186
;(8, 6);1;187
;(8, 6);1;188
;(8, 6);1;189
;(8, 6);1;190
;(8, 6);1;191
;(8, 6);1;192
;(8, 6);1;193
;(8, 6);1;194
;(8, 6);1;195
;(8, 6);1;196
;(8, 6);1;197
;(8, 6);1;198
;(8, 6);1;199
;(8, 6);1;200
;(8, 6);1;201
;(8, 6);1;202
;(8, 6);1;203
;(8, 6);1;204
;(8, 6);1;205
;(8, 6);1;206
;(8, 6);1;207
;(8, 6);1;208
;(8, 6);1;209
;(8, 6);1;210
;(8, 6);1;211
;(8, 6);1;212
;(8, 6);1;213
;(8, 6);1;214
;(8, 6);1;215
;(8, 6);1;216
;(8, 6);1;217
;(8, 6);1;218
;(8, 6);1;219
;(8, 6);1;220
;(8, 6);1;221
;(8, 6);1;222
;(8, 6);1;223
;(8, 6);1;224
;(8, 6);1;225
;(8, 6);1;226
;(8, 6);1;227
;(8, 6);1;228
;(8, 6);1;229
MoveWest;(7, 6);1;230
;(7, 6);1;231
;(7, 6);1;232
;(7, 6);1;233
;(7, 6);1;234
;(7, 6);1;235
;(7, 6);1;236
;(7, 6);1;237
;(7, 6);1;238
;(7, 6);1;239
;(7, 6);1;240
;(7, 6);1;241
;(7, 6);1;242
;(7, 6);1;243
;(7, 6);1;244
;(7, 6);1;245
;(7, 6);1;246
;(7, 6);1;247
MoveEast;(8, 6);1;248
;(8, 6);1;249
;(8, 6);1;250
;(8, 6);1;251
;(8, 6);1;252
;(8, 6);1;253
;(8, 6);1;254
;(8, 6);1;255
;(8, 6);1;256
;(8, 6);1;257
;(8, 6);1;258
;(8, 6);1;259
;(8, 6);1;260
;(8, 6);1;261
;(8, 6);1;262
;(8, 6);1;263
;(8, 6);1;264
;(8, 6);1;265
;(8, 6);1;266
;(8, 6);1;267
;(8, 6);1;268
;(8, 6);1;269
;(8, 6);1;270
;(8, 6);1;271
;(8, 6);1;272
;(8, 6);1;273
;(8, 6);1;274
;(8, 6);1;275
;(8, 6);1;276
;(8, 6);1;277
;(8, 6);1;278
;(8, 6);1;279
;(8, 6);1;280
;(8, 6);1;281
;(8, 6);1;282
;(8, 6);1;283
;(8, 6);1;284
;(8, 6);1;285
;(8, 6);1;286
;(8, 6);1;287
;(8, 6);1;288
;(8, 6);1;289
;(8, 6);1;290
;(8, 6);1;291
;(8, 6);1;292
;(8, 6);1;293
;(8, 6);1;294
;(8, 6);1;295
;(8, 6);1;296
;(8, 6);1;297
;(8, 6);1;298
;(8, 6);1;299
;(8, 6);1;300
;(8, 6);1;301
;(8, 6);1;302
;(8, 6);1;303
;(8, 6);1;304
;(8, 6);1;305
;(8, 6);1;306
;(8, 6);1;307
;(8, 6);1;308
;(8, 6);1;309
;(8, 6);1;310
;(8, 6);1;311
;(8, 6);1;312
;(8, 6);1;313
;(8, 6);1;314
;(8, 6);1;315
;(8, 6);1;316
;(8, 6);1;317
;(8, 6);1;318
;(8, 6);1;319
;(8, 6);1;320
;(8, 6);1;321
;(8, 6);1;322
;(8, 6);1;323
;(8, 6);1;324
;(8, 6);1;325
;(8, 6);1;326
;(8, 6);1;327
;(8, 6);1;328
;(8, 6);1;329
;(8, 6);1;330
;(8, 6);1;331
;(8, 6);1;332
;(8, 6);1;333
;(8, 6);1;334
;(8, 6);1;335
;(8, 6);1;336
;(8, 6);1;337
;(8, 6);1;338
;(8, 6);1;339
;(8, 6);1;340
;(8, 6);1;341
;(8, 6);1;342
;(8, 6);1;343
;(8, 6);1;344
;(8, 6);1;345
;(8, 6);1;346
;(8, 6);1;347
;(8, 6);1;348
;(8, 6);1;349
;(8, 6);1;350
;(8, 6);1;351
;(8, 6);1;352
;(8, 6);1;353
;(8, 6);1;354
;(8, 6);1;355
;(8, 6);1;356
;(8, 6);1;357
;(8, 6);1;358
;(8, 6);1;359
;(8, 6);1;360
;(8, 6);1;361
;(8, 6);1;362
;(8, 6);1;363
;(8, 6);1;364
;(8, 6);1;365
;(8, 6);1;366
;(8, 6);1;367
;(8, 6);1;368
;(8, 6);1;369
;(8, 6);1;370
;(8, 6);1;371
;(8, 6);1;372
;(8, 6);1;373
;(8, 6);1;374
;(8, 6);1;375
;(8, 6);1;376
;(8, 6);1;377
;(8, 6);1;378
;(8, 6);1;379
;(8, 6);1;380
;(8, 6);1;381
;(8, 6);1;382
;(8, 6);1;383
;(8, 6);1;384
;(8, 6);1;385
;(8, 6);1;386
;(8, 6);1;387
;(8, 6);1;388
;(8, 6);1;389
;(8, 6);1;390
;(8, 6);1;391
;(8, 6);1;392
;(8, 6);1;393
;(8, 6);1;394
