human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
;(3, 4);1;35
;(3, 4);1;36
;(3, 4);1;37
;(3, 4);1;38
;(3, 4);1;39
;(3, 4);1;40
;(3, 4);1;41
;(3, 4);1;42
;(3, 4);1;43
;(3, 4);1;44
;(3, 4);1;45
;(3, 4);1;46
;(3, 4);1;47
;(3, 4);1;48
;(3, 4);1;49
;(3, 4);1;50
;(3, 4);1;51
;(3, 4);1;52
;(3, 4);1;53
;(3, 4);1;54
;(3, 4);1;55
;(3, 4);1;56
;(3, 4);1;57
;(3, 4);1;58
;(3, 4);1;59
;(3, 4);1;60
;(3, 4);1;61
;(3, 4);1;62
;(3, 4);1;63
;(3, 4);1;64
;(3, 4);1;65
;(3, 4);1;66
;(3, 4);1;67
;(3, 4);1;68
;(3, 4);1;69
;(3, 4);1;70
;(3, 4);1;71
;(3, 4);1;72
;(3, 4);1;73
;(3, 4);1;74
;(3, 4);1;75
;(3, 4);1;76
;(3, 4);1;77
;(3, 4);1;78
;(3, 4);1;79
;(3, 4);1;80
;(3, 4);1;81
;(3, 4);1;82
;(3, 4);1;83
;(3, 4);1;84
;(3, 4);1;85
;(3, 4);1;86
;(3, 4);1;87
;(3, 4);1;88
;(3, 4);1;89
;(3, 4);1;90
;(3, 4);1;91
;(3, 4);1;92
;(3, 4);1;93
;(3, 4);1;94
;(3, 4);1;95
;(3, 4);1;96
;(3, 4);1;97
;(3, 4);1;98
;(3, 4);1;99
;(3, 4);1;100
;(3, 4);1;101
;(3, 4);1;102
;(3, 4);1;103
;(3, 4);1;104
;(3, 4);1;105
;(3, 4);1;106
;(3, 4);1;107
;(3, 4);1;108
;(3, 4);1;109
;(3, 4);1;110
;(3, 4);1;111
;(3, 4);1;112
;(3, 4);1;113
;(3, 4);1;114
;(3, 4);1;115
;(3, 4);1;116
;(3, 4);1;117
;(3, 4);1;118
;(3, 4);1;119
;(3, 4);1;120
;(3, 4);1;121
;(3, 4);1;122
;(3, 4);1;123
;(3, 4);1;124
;(3, 4);1;125
;(3, 4);1;126
;(3, 4);1;127
;(3, 4);1;128
;(3, 4);1;129
;(3, 4);1;130
;(3, 4);1;131
;(3, 4);1;132
;(3, 4);1;133
;(3, 4);1;134
;(3, 4);1;135
;(3, 4);1;136
;(3, 4);1;137
;(3, 4);1;138
;(3, 4);1;139
;(3, 4);1;140
;(3, 4);1;141
;(3, 4);1;142
;(3, 4);1;143
;(3, 4);1;144
;(3, 4);1;145
;(3, 4);1;146
;(3, 4);1;147
;(3, 4);1;148
;(3, 4);1;149
;(3, 4);1;150
;(3, 4);1;151
;(3, 4);1;152
;(3, 4);1;153
;(3, 4);1;154
;(3, 4);1;155
;(3, 4);1;156
;(3, 4);1;157
;(3, 4);1;158
;(3, 4);1;159
;(3, 4);1;160
;(3, 4);1;161
;(3, 4);1;162
;(3, 4);1;163
;(3, 4);1;164
;(3, 4);1;165
;(3, 4);1;166
;(3, 4);1;167
;(3, 4);1;168
;(3, 4);1;169
;(3, 4);1;170
;(3, 4);1;171
;(3, 4);1;172
;(3, 4);1;173
MoveEast;(4, 4);1;174
;(4, 4);1;175
;(4, 4);1;176
;(4, 4);1;177
;(4, 4);1;178
;(4, 4);1;179
;(4, 4);1;180
;(4, 4);1;181
MoveEast;(5, 4);1;182
;(5, 4);1;183
;(5, 4);1;184
MoveEast;(6, 4);1;185
;(6, 4);1;186
;(6, 4);1;187
MoveEast;(7, 4);1;188
;(7, 4);1;189
;(7, 4);1;190
;(7, 4);1;191
;(7, 4);1;192
;(7, 4);1;193
;(7, 4);1;194
MoveEast;(8, 4);1;195
;(8, 4);1;196
;(8, 4);1;197
;(8, 4);1;198
MoveEast;(9, 4);1;199
;(9, 4);1;200
;(9, 4);1;201
;(9, 4);1;202
;(9, 4);1;203
;(9, 4);1;204
;(9, 4);1;205
;(9, 4);1;206
;(9, 4);1;207
;(9, 4);1;208
;(9, 4);1;209
;(9, 4);1;210
;(9, 4);1;211
;(9, 4);1;212
;(9, 4);1;213
;(9, 4);1;214
;(9, 4);1;215
;(9, 4);1;216
;(9, 4);1;217
;(9, 4);1;218
;(9, 4);1;219
;(9, 4);1;220
;(9, 4);1;221
;(9, 4);1;222
;(9, 4);1;223
;(9, 4);1;224
;(9, 4);1;225
;(9, 4);1;226
;(9, 4);1;227
;(9, 4);1;228
;(9, 4);1;229
;(9, 4);1;230
;(9, 4);1;231
;(9, 4);1;232
;(9, 4);1;233
;(9, 4);1;234
;(9, 4);1;235
;(9, 4);1;236
;(9, 4);1;237
;(9, 4);1;238
;(9, 4);1;239
GrabObject;(9, 4);1;240
;(9, 4);1;241
;(9, 4);1;242
;(9, 4);1;243
;(9, 4);1;244
;(9, 4);1;245
;(9, 4);1;246
;(9, 4);1;247
;(9, 4);1;248
;(9, 4);1;249
;(9, 4);1;250
;(9, 4);1;251
;(9, 4);1;252
;(9, 4);1;253
;(9, 4);1;254
;(9, 4);1;255
;(9, 4);1;256
;(9, 4);1;257
;(9, 4);1;258
;(9, 4);1;259
;(9, 4);1;260
;(9, 4);1;261
;(9, 4);1;262
;(9, 4);1;263
;(9, 4);1;264
;(9, 4);1;265
;(9, 4);1;266
;(9, 4);1;267
;(9, 4);1;268
;(9, 4);1;269
;(9, 4);1;270
;(9, 4);1;271
;(9, 4);1;272
;(9, 4);1;273
;(9, 4);1;274
;(9, 4);1;275
;(9, 4);1;276
;(9, 4);1;277
;(9, 4);1;278
MoveWest;(8, 4);1;279
;(8, 4);1;280
;(8, 4);1;281
MoveWest;(7, 4);1;282
;(7, 4);1;283
;(7, 4);1;284
;(7, 4);1;285
;(7, 4);1;286
;(7, 4);1;287
MoveWest;(6, 4);1;288
;(6, 4);1;289
;(6, 4);1;290
;(6, 4);1;291
;(6, 4);1;292
;(6, 4);1;293
MoveWest;(5, 4);1;294
;(5, 4);1;295
;(5, 4);1;296
;(5, 4);1;297
;(5, 4);1;298
;(5, 4);1;299
;(5, 4);1;300
;(5, 4);1;301
;(5, 4);1;302
;(5, 4);1;303
;(5, 4);1;304
;(5, 4);1;305
;(5, 4);1;306
;(5, 4);1;307
;(5, 4);1;308
;(5, 4);1;309
;(5, 4);1;310
;(5, 4);1;311
;(5, 4);1;312
;(5, 4);1;313
;(5, 4);1;314
DropObject;(5, 4);1;315
;(5, 4);1;316
;(5, 4);1;317
;(5, 4);1;318
;(5, 4);1;319
;(5, 4);1;320
;(5, 4);1;321
;(5, 4);1;322
;(5, 4);1;323
;(5, 4);1;324
;(5, 4);1;325
;(5, 4);1;326
;(5, 4);1;327
;(5, 4);1;328
;(5, 4);1;329
;(5, 4);1;330
;(5, 4);1;331
;(5, 4);1;332
;(5, 4);1;333
;(5, 4);1;334
;(5, 4);1;335
;(5, 4);1;336
;(5, 4);1;337
;(5, 4);1;338
;(5, 4);1;339
;(5, 4);1;340
;(5, 4);1;341
;(5, 4);1;342
;(5, 4);1;343
;(5, 4);1;344
;(5, 4);1;345
;(5, 4);1;346
;(5, 4);1;347
;(5, 4);1;348
;(5, 4);1;349
MoveEast;(6, 4);1;350
;(6, 4);1;351
;(6, 4);1;352
;(6, 4);1;353
MoveEast;(7, 4);1;354
;(7, 4);1;355
;(7, 4);1;356
;(7, 4);1;357
MoveEast;(8, 4);1;358
;(8, 4);1;359
;(8, 4);1;360
;(8, 4);1;361
MoveEast;(9, 4);1;362
;(9, 4);1;363
;(9, 4);1;364
;(9, 4);1;365
;(9, 4);1;366
MoveEast;(10, 4);1;367
;(10, 4);1;368
;(10, 4);1;369
;(10, 4);1;370
;(10, 4);1;371
;(10, 4);1;372
;(10, 4);1;373
;(10, 4);1;374
;(10, 4);1;375
;(10, 4);1;376
;(10, 4);1;377
;(10, 4);1;378
;(10, 4);1;379
;(10, 4);1;380
;(10, 4);1;381
;(10, 4);1;382
;(10, 4);1;383
;(10, 4);1;384
;(10, 4);1;385
;(10, 4);1;386
;(10, 4);1;387
;(10, 4);1;388
;(10, 4);1;389
MoveSouth;(10, 5);1;390
;(10, 5);1;391
;(10, 5);1;392
;(10, 5);1;393
;(10, 5);1;394
;(10, 5);1;395
;(10, 5);1;396
;(10, 5);1;397
