human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveSouth;(3, 5);1;1
;(3, 5);1;2
;(3, 5);1;3
;(3, 5);1;4
;(3, 5);1;5
;(3, 5);1;6
;(3, 5);1;7
;(3, 5);1;8
;(3, 5);1;9
;(3, 5);1;10
;(3, 5);1;11
;(3, 5);1;12
MoveEast;(4, 5);1;13
;(4, 5);1;14
;(4, 5);1;15
;(4, 5);1;16
MoveEast;(5, 5);1;17
;(5, 5);1;18
;(5, 5);1;19
;(5, 5);1;20
;(5, 5);1;21
;(5, 5);1;22
;(5, 5);1;23
MoveEast;(6, 5);1;24
;(6, 5);1;25
;(6, 5);1;26
;(6, 5);1;27
MoveEast;(7, 5);1;28
;(7, 5);1;29
;(7, 5);1;30
;(7, 5);1;31
;(7, 5);1;32
;(7, 5);1;33
MoveEast;(8, 5);1;34
;(8, 5);1;35
;(8, 5);1;36
;(8, 5);1;37
;(8, 5);1;38
;(8, 5);1;39
MoveEast;(9, 5);1;40
;(9, 5);1;41
;(9, 5);1;42
;(9, 5);1;43
;(9, 5);1;44
;(9, 5);1;45
;(9, 5);1;46
;(9, 5);1;47
;(9, 5);1;48
;(9, 5);1;49
;(9, 5);1;50
;(9, 5);1;51
;(9, 5);1;52
;(9, 5);1;53
;(9, 5);1;54
;(9, 5);1;55
;(9, 5);1;56
;(9, 5);1;57
;(9, 5);1;58
;(9, 5);1;59
;(9, 5);1;60
;(9, 5);1;61
;(9, 5);1;62
;(9, 5);1;63
;(9, 5);1;64
;(9, 5);1;65
;(9, 5);1;66
;(9, 5);1;67
;(9, 5);1;68
;(9, 5);1;69
;(9, 5);1;70
;(9, 5);1;71
;(9, 5);1;72
;(9, 5);1;73
;(9, 5);1;74
;(9, 5);1;75
;(9, 5);1;76
;(9, 5);1;77
;(9, 5);1;78
GrabObject;(9, 5);1;79
;(9, 5);1;80
;(9, 5);1;81
;(9, 5);1;82
;(9, 5);1;83
;(9, 5);1;84
;(9, 5);1;85
;(9, 5);1;86
;(9, 5);1;87
;(9, 5);1;88
MoveWest;(8, 5);1;89
;(8, 5);1;90
;(8, 5);1;91
;(8, 5);1;92
MoveWest;(7, 5);1;93
;(7, 5);1;94
;(7, 5);1;95
;(7, 5);1;96
MoveWest;(6, 5);1;97
;(6, 5);1;98
;(6, 5);1;99
;(6, 5);1;100
;(6, 5);1;101
;(6, 5);1;102
;(6, 5);1;103
MoveWest;(5, 5);1;104
;(5, 5);1;105
;(5, 5);1;106
;(5, 5);1;107
;(5, 5);1;108
;(5, 5);1;109
;(5, 5);1;110
;(5, 5);1;111
;(5, 5);1;112
;(5, 5);1;113
GrabObject;(5, 5);1;114
;(5, 5);1;115
;(5, 5);1;116
;(5, 5);1;117
;(5, 5);1;118
;(5, 5);1;119
;(5, 5);1;120
;(5, 5);1;121
;(5, 5);1;122
;(5, 5);1;123
;(5, 5);1;124
;(5, 5);1;125
;(5, 5);1;126
;(5, 5);1;127
;(5, 5);1;128
MoveEast;(6, 5);1;129
;(6, 5);1;130
;(6, 5);1;131
;(6, 5);1;132
;(6, 5);1;133
;(6, 5);1;134
;(6, 5);1;135
