human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveSouth;(3, 5);;(4, 4);False;1;1
;(3, 5);Idle;(4, 4);False;1;2
;(3, 5);Idle;(4, 4);False;1;3
;(3, 5);Idle;(4, 4);False;1;4
;(3, 5);Idle;(4, 4);False;1;5
;(3, 5);Idle;(4, 4);False;1;6
;(3, 5);Idle;(4, 4);False;1;7
;(3, 5);Idle;(4, 4);False;1;8
MoveSouth;(3, 6);Idle;(4, 4);False;1;9
;(3, 6);Idle;(4, 4);False;1;10
;(3, 6);Idle;(4, 4);False;1;11
;(3, 6);Idle;(4, 4);False;1;12
MoveEast;(4, 6);Idle;(4, 4);False;1;13
;(4, 6);Idle;(4, 4);False;1;14
;(4, 6);Idle;(4, 4);False;1;15
;(4, 6);Idle;(4, 4);False;1;16
;(4, 6);Idle;(4, 4);False;1;17
MoveEast;(5, 6);Idle;(4, 4);False;1;18
;(5, 6);Idle;(4, 4);False;1;19
;(5, 6);Idle;(4, 4);False;1;20
MoveEast;(6, 6);Idle;(4, 4);False;1;21
;(6, 6);Idle;(4, 4);False;1;22
;(6, 6);Idle;(4, 4);False;1;23
;(6, 6);Idle;(4, 4);False;1;24
;(6, 6);Idle;(4, 4);False;1;25
MoveSouth;(6, 7);Idle;(4, 4);False;1;26
;(6, 7);Idle;(4, 4);False;1;27
;(6, 7);Idle;(4, 4);False;1;28
;(6, 7);Idle;(4, 4);False;1;29
MoveSouth;(6, 8);Idle;(4, 4);False;1;30
;(6, 8);Idle;(4, 4);False;1;31
;(6, 8);Idle;(4, 4);False;1;32
;(6, 8);Idle;(4, 4);False;1;33
MoveSouth;(6, 9);Idle;(4, 4);False;1;34
;(6, 9);Idle;(4, 4);False;1;35
;(6, 9);Idle;(4, 4);False;1;36
;(6, 9);Idle;(4, 4);False;1;37
;(6, 9);Idle;(4, 4);False;1;38
;(6, 9);Idle;(4, 4);False;1;39
;(6, 9);Idle;(4, 4);False;1;40
;(6, 9);Idle;(4, 4);False;1;41
;(6, 9);Idle;(4, 4);False;1;42
;(6, 9);Idle;(4, 4);False;1;43
;(6, 9);Idle;(4, 4);False;1;44
;(6, 9);Idle;(4, 4);False;1;45
;(6, 9);Idle;(4, 4);False;1;46
DropObject;(6, 9);Idle;(4, 4);False;1;47
;(6, 9);Idle;(4, 4);False;1;48
;(6, 9);Idle;(4, 4);False;1;49
;(6, 9);Idle;(4, 4);False;1;50
