human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveWest;(2, 4);1;1
;(2, 4);1;2
;(2, 4);1;3
;(2, 4);1;4
;(2, 4);1;5
;(2, 4);1;6
;(2, 4);1;7
;(2, 4);1;8
;(2, 4);1;9
;(2, 4);1;10
;(2, 4);1;11
;(2, 4);1;12
;(2, 4);1;13
;(2, 4);1;14
;(2, 4);1;15
;(2, 4);1;16
;(2, 4);1;17
;(2, 4);1;18
;(2, 4);1;19
;(2, 4);1;20
;(2, 4);1;21
;(2, 4);1;22
;(2, 4);1;23
;(2, 4);1;24
;(2, 4);1;25
;(2, 4);1;26
;(2, 4);1;27
;(2, 4);1;28
;(2, 4);1;29
;(2, 4);1;30
;(2, 4);1;31
MoveEast;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
;(3, 4);1;35
;(3, 4);1;36
;(3, 4);1;37
;(3, 4);1;38
;(3, 4);1;39
;(3, 4);1;40
;(3, 4);1;41
;(3, 4);1;42
;(3, 4);1;43
;(3, 4);1;44
MoveNorth;(3, 3);1;45
;(3, 3);1;46
;(3, 3);1;47
;(3, 3);1;48
;(3, 3);1;49
;(3, 3);1;50
;(3, 3);1;51
;(3, 3);1;52
MoveNorth;(3, 2);1;53
;(3, 2);1;54
;(3, 2);1;55
;(3, 2);1;56
;(3, 2);1;57
;(3, 2);1;58
;(3, 2);1;59
;(3, 2);1;60
MoveEast;(4, 2);1;61
;(4, 2);1;62
;(4, 2);1;63
;(4, 2);1;64
;(4, 2);1;65
;(4, 2);1;66
;(4, 2);1;67
;(4, 2);1;68
;(4, 2);1;69
MoveEast;(5, 2);1;70
;(5, 2);1;71
;(5, 2);1;72
;(5, 2);1;73
;(5, 2);1;74
;(5, 2);1;75
;(5, 2);1;76
;(5, 2);1;77
;(5, 2);1;78
;(5, 2);1;79
MoveEast;(6, 2);1;80
MoveEast;(7, 2);1;81
MoveEast;(8, 2);1;82
MoveEast;(9, 2);1;83
MoveEast;(10, 2);1;84
MoveEast;(11, 2);1;85
MoveEast;(12, 2);1;86
MoveEast;(13, 2);1;87
MoveEast;(14, 2);1;88
MoveEast;(15, 2);1;89
MoveEast;(16, 2);1;90
;(16, 2);1;91
;(16, 2);1;92
;(16, 2);1;93
MoveWest;(15, 2);1;94
;(15, 2);1;95
;(15, 2);1;96
;(15, 2);1;97
;(15, 2);1;98
;(15, 2);1;99
;(15, 2);1;100
MoveWest;(14, 2);1;101
;(14, 2);1;102
;(14, 2);1;103
MoveWest;(13, 2);1;104
;(13, 2);1;105
;(13, 2);1;106
;(13, 2);1;107
