human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveSouth;(3, 5);1;1
;(3, 5);1;2
;(3, 5);1;3
;(3, 5);1;4
MoveEast;(4, 5);1;5
;(4, 5);1;6
;(4, 5);1;7
;(4, 5);1;8
;(4, 5);1;9
;(4, 5);1;10
MoveEast;(5, 5);1;11
;(5, 5);1;12
;(5, 5);1;13
;(5, 5);1;14
;(5, 5);1;15
;(5, 5);1;16
;(5, 5);1;17
;(5, 5);1;18
;(5, 5);1;19
;(5, 5);1;20
;(5, 5);1;21
MoveEast;(6, 5);1;22
;(6, 5);1;23
;(6, 5);1;24
MoveEast;(7, 5);1;25
;(7, 5);1;26
;(7, 5);1;27
MoveEast;(8, 5);1;28
;(8, 5);1;29
;(8, 5);1;30
MoveEast;(9, 5);1;31
;(9, 5);1;32
;(9, 5);1;33
MoveEast;(10, 5);1;34
;(10, 5);1;35
;(10, 5);1;36
;(10, 5);1;37
;(10, 5);1;38
;(10, 5);1;39
;(10, 5);1;40
;(10, 5);1;41
;(10, 5);1;42
;(10, 5);1;43
;(10, 5);1;44
;(10, 5);1;45
;(10, 5);1;46
;(10, 5);1;47
;(10, 5);1;48
;(10, 5);1;49
;(10, 5);1;50
;(10, 5);1;51
MoveNorth;(10, 4);1;52
;(10, 4);1;53
;(10, 4);1;54
;(10, 4);1;55
;(10, 4);1;56
;(10, 4);1;57
;(10, 4);1;58
;(10, 4);1;59
;(10, 4);1;60
;(10, 4);1;61
GrabObject;(10, 4);1;62
;(10, 4);1;63
;(10, 4);1;64
;(10, 4);1;65
;(10, 4);1;66
;(10, 4);1;67
;(10, 4);1;68
;(10, 4);1;69
;(10, 4);1;70
;(10, 4);1;71
;(10, 4);1;72
;(10, 4);1;73
;(10, 4);1;74
;(10, 4);1;75
;(10, 4);1;76
;(10, 4);1;77
;(10, 4);1;78
;(10, 4);1;79
MoveEast;(11, 4);1;80
;(11, 4);1;81
;(11, 4);1;82
;(11, 4);1;83
;(11, 4);1;84
MoveEast;(12, 4);1;85
;(12, 4);1;86
;(12, 4);1;87
;(12, 4);1;88
;(12, 4);1;89
;(12, 4);1;90
;(12, 4);1;91
;(12, 4);1;92
;(12, 4);1;93
;(12, 4);1;94
;(12, 4);1;95
;(12, 4);1;96
;(12, 4);1;97
MoveWest;(11, 4);1;98
;(11, 4);1;99
;(11, 4);1;100
MoveWest;(10, 4);1;101
;(10, 4);1;102
;(10, 4);1;103
;(10, 4);1;104
MoveWest;(9, 4);1;105
;(9, 4);1;106
MoveWest;(8, 4);1;107
;(8, 4);1;108
;(8, 4);1;109
MoveWest;(7, 4);1;110
;(7, 4);1;111
;(7, 4);1;112
MoveWest;(6, 4);1;113
;(6, 4);1;114
MoveWest;(5, 4);1;115
;(5, 4);1;116
;(5, 4);1;117
;(5, 4);1;118
;(5, 4);1;119
;(5, 4);1;120
;(5, 4);1;121
;(5, 4);1;122
;(5, 4);1;123
;(5, 4);1;124
;(5, 4);1;125
;(5, 4);1;126
;(5, 4);1;127
;(5, 4);1;128
;(5, 4);1;129
;(5, 4);1;130
;(5, 4);1;131
DropObject;(5, 4);1;132
