human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);MoveEast;(4, 4);False;1;2
;(3, 4);MoveEast;(4, 4);False;1;3
MoveSouth;(3, 5);MoveEast;(4, 4);False;1;4
;(3, 5);MoveEast;(4, 4);False;1;5
;(3, 5);MoveEast;(4, 4);False;1;6
;(3, 5);MoveEast;(4, 4);False;1;7
;(3, 5);MoveEast;(4, 4);False;1;8
MoveSouth;(3, 6);MoveEast;(4, 4);False;1;9
MoveSouth;(3, 7);MoveEast;(4, 4);False;1;10
;(3, 7);MoveEast;(4, 4);False;1;11
;(3, 7);MoveEast;(5, 4);False;1;12
MoveSouth;(3, 8);MoveEast;(5, 4);False;1;13
;(3, 8);MoveEast;(5, 4);False;1;14
;(3, 8);MoveEast;(5, 4);False;1;15
;(3, 8);MoveEast;(5, 4);False;1;16
;(3, 8);MoveEast;(5, 4);False;1;17
MoveSouth;(3, 9);MoveEast;(5, 4);False;1;18
;(3, 9);MoveEast;(5, 4);False;1;19
;(3, 9);MoveEast;(5, 4);False;1;20
;(3, 9);MoveEast;(5, 4);False;1;21
;(3, 9);MoveEast;(5, 4);False;1;22
MoveEast;(4, 9);MoveEast;(6, 4);False;1;23
MoveEast;(5, 9);MoveEast;(6, 4);False;1;24
;(5, 9);MoveEast;(6, 4);False;1;25
;(5, 9);MoveEast;(6, 4);False;1;26
MoveEast;(6, 9);MoveEast;(6, 4);False;1;27
;(6, 9);MoveEast;(6, 4);False;1;28
;(6, 9);MoveEast;(6, 4);False;1;29
MoveEast;(7, 9);MoveEast;(6, 4);False;1;30
;(7, 9);MoveEast;(6, 4);False;1;31
;(7, 9);MoveEast;(6, 4);False;1;32
;(7, 9);MoveEast;(6, 4);False;1;33
;(7, 9);MoveEast;(7, 4);False;1;34
;(7, 9);MoveEast;(7, 4);False;1;35
;(7, 9);MoveEast;(7, 4);False;1;36
;(7, 9);MoveEast;(7, 4);False;1;37
;(7, 9);MoveEast;(7, 4);False;1;38
;(7, 9);MoveEast;(7, 4);False;1;39
;(7, 9);MoveEast;(7, 4);False;1;40
;(7, 9);MoveEast;(7, 4);False;1;41
MoveNorth;(7, 8);MoveEast;(7, 4);False;1;42
;(7, 8);MoveEast;(7, 4);False;1;43
;(7, 8);MoveEast;(7, 4);False;1;44
;(7, 8);MoveEast;(8, 4);False;1;45
;(7, 8);BreakObject;(8, 4);False;1;46
;(7, 8);BreakObject;(8, 4);False;1;47
;(7, 8);BreakObject;(8, 4);False;1;48
;(7, 8);BreakObject;(8, 4);False;1;49
;(7, 8);BreakObject;(8, 4);False;1;50
;(7, 8);BreakObject;(8, 4);False;1;51
;(7, 8);BreakObject;(8, 4);False;1;52
;(7, 8);BreakObject;(8, 4);False;1;53
MoveNorth;(7, 7);BreakObject;(8, 4);False;1;54
;(7, 7);BreakObject;(8, 4);False;1;55
;(7, 7);BreakObject;(8, 4);False;1;56
