human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
;(4, 4);1;6
;(4, 4);1;7
;(4, 4);1;8
;(4, 4);1;9
;(4, 4);1;10
;(4, 4);1;11
;(4, 4);1;12
;(4, 4);1;13
;(4, 4);1;14
;(4, 4);1;15
;(4, 4);1;16
;(4, 4);1;17
;(4, 4);1;18
;(4, 4);1;19
;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
;(4, 4);1;24
;(4, 4);1;25
;(4, 4);1;26
;(4, 4);1;27
;(4, 4);1;28
;(4, 4);1;29
;(4, 4);1;30
;(4, 4);1;31
;(4, 4);1;32
;(4, 4);1;33
;(4, 4);1;34
;(4, 4);1;35
;(4, 4);1;36
;(4, 4);1;37
MoveEast;(5, 4);1;38
;(5, 4);1;39
;(5, 4);1;40
;(5, 4);1;41
;(5, 4);1;42
;(5, 4);1;43
;(5, 4);1;44
MoveEast;(6, 4);1;45
MoveEast;(7, 4);1;46
MoveEast;(8, 4);1;47
MoveEast;(9, 4);1;48
MoveEast;(10, 4);1;49
MoveEast;(11, 4);1;50
MoveEast;(12, 4);1;51
MoveEast;(13, 4);1;52
MoveEast;(14, 4);1;53
MoveEast;(15, 4);1;54
MoveEast;(16, 4);1;55
;(16, 4);1;56
;(16, 4);1;57
;(16, 4);1;58
;(16, 4);1;59
;(16, 4);1;60
;(16, 4);1;61
;(16, 4);1;62
;(16, 4);1;63
;(16, 4);1;64
MoveWest;(15, 4);1;65
;(15, 4);1;66
;(15, 4);1;67
;(15, 4);1;68
;(15, 4);1;69
;(15, 4);1;70
;(15, 4);1;71
;(15, 4);1;72
;(15, 4);1;73
MoveWest;(14, 4);1;74
MoveWest;(13, 4);1;75
MoveWest;(12, 4);1;76
;(12, 4);1;77
;(12, 4);1;78
;(12, 4);1;79
MoveWest;(11, 4);1;80
;(11, 4);1;81
;(11, 4);1;82
;(11, 4);1;83
;(11, 4);1;84
;(11, 4);1;85
;(11, 4);1;86
;(11, 4);1;87
MoveWest;(10, 4);1;88
;(10, 4);1;89
;(10, 4);1;90
;(10, 4);1;91
;(10, 4);1;92
;(10, 4);1;93
;(10, 4);1;94
;(10, 4);1;95
;(10, 4);1;96
;(10, 4);1;97
;(10, 4);1;98
;(10, 4);1;99
;(10, 4);1;100
;(10, 4);1;101
;(10, 4);1;102
;(10, 4);1;103
;(10, 4);1;104
;(10, 4);1;105
MoveNorth;(10, 3);1;106
;(10, 3);1;107
;(10, 3);1;108
;(10, 3);1;109
;(10, 3);1;110
;(10, 3);1;111
;(10, 3);1;112
;(10, 3);1;113
;(10, 3);1;114
;(10, 3);1;115
;(10, 3);1;116
;(10, 3);1;117
;(10, 3);1;118
;(10, 3);1;119
;(10, 3);1;120
;(10, 3);1;121
;(10, 3);1;122
;(10, 3);1;123
;(10, 3);1;124
;(10, 3);1;125
;(10, 3);1;126
;(10, 3);1;127
;(10, 3);1;128
;(10, 3);1;129
;(10, 3);1;130
;(10, 3);1;131
;(10, 3);1;132
;(10, 3);1;133
;(10, 3);1;134
;(10, 3);1;135
;(10, 3);1;136
;(10, 3);1;137
;(10, 3);1;138
;(10, 3);1;139
;(10, 3);1;140
;(10, 3);1;141
;(10, 3);1;142
;(10, 3);1;143
;(10, 3);1;144
GrabObject;(10, 3);1;145
;(10, 3);1;146
;(10, 3);1;147
;(10, 3);1;148
;(10, 3);1;149
;(10, 3);1;150
;(10, 3);1;151
;(10, 3);1;152
;(10, 3);1;153
;(10, 3);1;154
;(10, 3);1;155
;(10, 3);1;156
;(10, 3);1;157
;(10, 3);1;158
;(10, 3);1;159
;(10, 3);1;160
;(10, 3);1;161
;(10, 3);1;162
;(10, 3);1;163
;(10, 3);1;164
;(10, 3);1;165
;(10, 3);1;166
;(10, 3);1;167
;(10, 3);1;168
;(10, 3);1;169
;(10, 3);1;170
;(10, 3);1;171
;(10, 3);1;172
;(10, 3);1;173
;(10, 3);1;174
;(10, 3);1;175
;(10, 3);1;176
;(10, 3);1;177
;(10, 3);1;178
;(10, 3);1;179
;(10, 3);1;180
;(10, 3);1;181
;(10, 3);1;182
MoveNorth;(10, 2);1;183
;(10, 2);1;184
;(10, 2);1;185
;(10, 2);1;186
;(10, 2);1;187
;(10, 2);1;188
;(10, 2);1;189
;(10, 2);1;190
;(10, 2);1;191
;(10, 2);1;192
;(10, 2);1;193
;(10, 2);1;194
;(10, 2);1;195
;(10, 2);1;196
;(10, 2);1;197
;(10, 2);1;198
MoveSouth;(10, 3);1;199
;(10, 3);1;200
;(10, 3);1;201
;(10, 3);1;202
;(10, 3);1;203
;(10, 3);1;204
;(10, 3);1;205
;(10, 3);1;206
MoveSouth;(10, 4);1;207
;(10, 4);1;208
;(10, 4);1;209
MoveSouth;(10, 5);1;210
;(10, 5);1;211
;(10, 5);1;212
;(10, 5);1;213
MoveSouth;(10, 6);1;214
;(10, 6);1;215
;(10, 6);1;216
;(10, 6);1;217
;(10, 6);1;218
;(10, 6);1;219
;(10, 6);1;220
;(10, 6);1;221
;(10, 6);1;222
;(10, 6);1;223
;(10, 6);1;224
;(10, 6);1;225
;(10, 6);1;226
;(10, 6);1;227
;(10, 6);1;228
;(10, 6);1;229
;(10, 6);1;230
;(10, 6);1;231
;(10, 6);1;232
;(10, 6);1;233
;(10, 6);1;234
;(10, 6);1;235
;(10, 6);1;236
;(10, 6);1;237
;(10, 6);1;238
;(10, 6);1;239
;(10, 6);1;240
;(10, 6);1;241
;(10, 6);1;242
;(10, 6);1;243
;(10, 6);1;244
;(10, 6);1;245
;(10, 6);1;246
;(10, 6);1;247
;(10, 6);1;248
;(10, 6);1;249
GrabObject;(10, 6);1;250
;(10, 6);1;251
;(10, 6);1;252
;(10, 6);1;253
;(10, 6);1;254
;(10, 6);1;255
;(10, 6);1;256
;(10, 6);1;257
;(10, 6);1;258
;(10, 6);1;259
;(10, 6);1;260
;(10, 6);1;261
;(10, 6);1;262
;(10, 6);1;263
;(10, 6);1;264
;(10, 6);1;265
;(10, 6);1;266
MoveEast;(11, 6);1;267
;(11, 6);1;268
;(11, 6);1;269
;(11, 6);1;270
;(11, 6);1;271
;(11, 6);1;272
;(11, 6);1;273
;(11, 6);1;274
;(11, 6);1;275
;(11, 6);1;276
;(11, 6);1;277
MoveEast;(12, 6);1;278
;(12, 6);1;279
;(12, 6);1;280
;(12, 6);1;281
;(12, 6);1;282
MoveEast;(13, 6);1;283
;(13, 6);1;284
;(13, 6);1;285
;(13, 6);1;286
;(13, 6);1;287
;(13, 6);1;288
;(13, 6);1;289
MoveEast;(14, 6);1;290
;(14, 6);1;291
;(14, 6);1;292
;(14, 6);1;293
MoveEast;(15, 6);1;294
;(15, 6);1;295
;(15, 6);1;296
MoveEast;(16, 6);1;297
;(16, 6);1;298
;(16, 6);1;299
;(16, 6);1;300
;(16, 6);1;301
MoveEast;(17, 6);1;302
;(17, 6);1;303
;(17, 6);1;304
;(17, 6);1;305
;(17, 6);1;306
;(17, 6);1;307
;(17, 6);1;308
;(17, 6);1;309
;(17, 6);1;310
;(17, 6);1;311
;(17, 6);1;312
;(17, 6);1;313
;(17, 6);1;314
;(17, 6);1;315
;(17, 6);1;316
;(17, 6);1;317
;(17, 6);1;318
;(17, 6);1;319
;(17, 6);1;320
;(17, 6);1;321
;(17, 6);1;322
;(17, 6);1;323
;(17, 6);1;324
;(17, 6);1;325
;(17, 6);1;326
;(17, 6);1;327
;(17, 6);1;328
;(17, 6);1;329
DropObject;(17, 6);1;330
;(17, 6);1;331
;(17, 6);1;332
;(17, 6);1;333
;(17, 6);1;334
;(17, 6);1;335
;(17, 6);1;336
;(17, 6);1;337
;(17, 6);1;338
;(17, 6);1;339
;(17, 6);1;340
;(17, 6);1;341
;(17, 6);1;342
;(17, 6);1;343
;(17, 6);1;344
;(17, 6);1;345
;(17, 6);1;346
;(17, 6);1;347
;(17, 6);1;348
;(17, 6);1;349
;(17, 6);1;350
;(17, 6);1;351
MoveWest;(16, 6);1;352
;(16, 6);1;353
;(16, 6);1;354
;(16, 6);1;355
;(16, 6);1;356
;(16, 6);1;357
;(16, 6);1;358
;(16, 6);1;359
;(16, 6);1;360
MoveWest;(15, 6);1;361
MoveWest;(14, 6);1;362
MoveWest;(13, 6);1;363
MoveWest;(12, 6);1;364
;(12, 6);1;365
MoveWest;(11, 6);1;366
MoveWest;(10, 6);1;367
;(10, 6);1;368
