human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);Break;1;2
;(3, 4);;(4, 4);Break;1;3
;(3, 4);;(4, 4);Break;1;4
;(3, 4);;(4, 4);Break;1;5
;(3, 4);;(4, 4);Break;1;6
;(3, 4);;(4, 4);Break;1;7
;(3, 4);;(4, 4);Break;1;8
;(3, 4);;(4, 4);Break;1;9
;(3, 4);;(4, 4);Break;1;10
;(3, 4);;(4, 4);Break;1;11
;(3, 4);;(4, 4);Break;1;12
;(3, 4);;(4, 4);Break;1;13
;(3, 4);;(4, 4);Break;1;14
;(3, 4);;(4, 4);Break;1;15
;(3, 4);;(4, 4);Break;1;16
;(3, 4);;(4, 4);Break;1;17
;(3, 4);;(4, 4);Break;1;18
;(3, 4);;(4, 4);Break;1;19
;(3, 4);;(4, 4);Break;1;20
;(3, 4);;(4, 4);Break;1;21
;(3, 4);;(4, 4);Break;1;22
;(3, 4);;(4, 4);Break;1;23
;(3, 4);;(4, 4);Break;1;24
;(3, 4);;(4, 4);Break;1;25
;(3, 4);;(4, 4);Break;1;26
;(3, 4);;(4, 4);Break;1;27
MoveEast;(4, 4);;(4, 4);Break;1;28
;(4, 4);;(4, 4);Break;1;29
;(4, 4);;(4, 4);Break;1;30
;(4, 4);;(4, 4);Break;1;31
;(4, 4);;(4, 4);Break;1;32
;(4, 4);;(4, 4);Break;1;33
;(4, 4);;(4, 4);Break;1;34
;(4, 4);;(4, 4);Break;1;35
;(4, 4);;(4, 4);Break;1;36
;(4, 4);;(4, 4);Break;1;37
;(4, 4);;(4, 4);Break;1;38
;(4, 4);;(4, 4);Break;1;39
MoveEast;(5, 4);;(4, 4);Break;1;40
;(5, 4);;(4, 4);Break;1;41
;(5, 4);;(4, 4);Break;1;42
;(5, 4);;(4, 4);Break;1;43
;(5, 4);;(4, 4);Break;1;44
;(5, 4);;(4, 4);Break;1;45
;(5, 4);;(4, 4);Break;1;46
;(5, 4);;(4, 4);Break;1;47
MoveEast;(6, 4);;(4, 4);Break;1;48
;(6, 4);;(4, 4);Break;1;49
;(6, 4);;(4, 4);Break;1;50
;(6, 4);;(4, 4);Break;1;51
;(6, 4);;(4, 4);Break;1;52
;(6, 4);;(4, 4);Break;1;53
;(6, 4);;(4, 4);Break;1;54
;(6, 4);;(4, 4);Break;1;55
;(6, 4);;(4, 4);Break;1;56
MoveEast;(7, 4);;(4, 4);Break;1;57
;(7, 4);;(4, 4);Break;1;58
;(7, 4);;(4, 4);Break;1;59
;(7, 4);;(4, 4);Break;1;60
;(7, 4);;(4, 4);Break;1;61
;(7, 4);;(4, 4);Break;1;62
MoveEast;(8, 4);;(4, 4);Break;1;63
;(8, 4);;(4, 4);Break;1;64
;(8, 4);;(4, 4);Break;1;65
;(8, 4);;(4, 4);Break;1;66
;(8, 4);;(4, 4);Break;1;67
;(8, 4);;(4, 4);Break;1;68
