human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);Idle;(4, 4);False;1;2
MoveEast;(5, 4);Idle;(4, 4);False;1;3
;(5, 4);Idle;(4, 4);False;1;4
;(5, 4);Idle;(4, 4);False;1;5
;(5, 4);Idle;(4, 4);False;1;6
MoveEast;(6, 4);Idle;(4, 4);False;1;7
;(6, 4);Idle;(4, 4);False;1;8
;(6, 4);Idle;(4, 4);False;1;9
;(6, 4);Idle;(4, 4);False;1;10
MoveEast;(7, 4);Idle;(4, 4);False;1;11
;(7, 4);Idle;(4, 4);False;1;12
;(7, 4);Idle;(4, 4);False;1;13
;(7, 4);Idle;(4, 4);False;1;14
MoveEast;(8, 4);Idle;(4, 4);False;1;15
;(8, 4);Idle;(4, 4);False;1;16
;(8, 4);Idle;(4, 4);False;1;17
;(8, 4);Idle;(4, 4);False;1;18
;(8, 4);Idle;(4, 4);False;1;19
;(8, 4);Idle;(4, 4);False;1;20
;(8, 4);Idle;(4, 4);False;1;21
;(8, 4);Idle;(4, 4);False;1;22
;(8, 4);Idle;(4, 4);False;1;23
;(8, 4);Idle;(4, 4);False;1;24
;(8, 4);Idle;(4, 4);False;1;25
;(8, 4);Idle;(4, 4);False;1;26
;(8, 4);Idle;(4, 4);False;1;27
;(8, 4);Idle;(4, 4);False;1;28
MoveEast;(9, 4);Idle;(4, 4);False;1;29
;(9, 4);Idle;(4, 4);False;1;30
;(9, 4);Idle;(4, 4);False;1;31
;(9, 4);Idle;(4, 4);False;1;32
;(9, 4);Idle;(4, 4);False;1;33
;(9, 4);Idle;(4, 4);False;1;34
;(9, 4);Idle;(4, 4);False;1;35
;(9, 4);Idle;(4, 4);False;1;36
;(9, 4);Idle;(4, 4);False;1;37
;(9, 4);Idle;(4, 4);False;1;38
;(9, 4);Idle;(4, 4);False;1;39
;(9, 4);Idle;(4, 4);False;1;40
;(9, 4);Idle;(4, 4);False;1;41
;(9, 4);Idle;(4, 4);False;1;42
;(9, 4);Idle;(4, 4);False;1;43
;(9, 4);Idle;(4, 4);False;1;44
;(9, 4);Idle;(4, 4);False;1;45
;(9, 4);Idle;(4, 4);False;1;46
;(9, 4);Idle;(4, 4);False;1;47
;(9, 4);Idle;(4, 4);False;1;48
;(9, 4);Idle;(4, 4);False;1;49
;(9, 4);Idle;(4, 4);False;1;50
;(9, 4);Idle;(4, 4);False;1;51
;(9, 4);Idle;(4, 4);False;1;52
;(9, 4);Idle;(4, 4);False;1;53
;(9, 4);Idle;(4, 4);False;1;54
;(9, 4);Idle;(4, 4);False;1;55
;(9, 4);Idle;(4, 4);False;1;56
;(9, 4);;(4, 4);False;1;57
;(9, 4);MoveEast;(4, 4);False;1;58
;(9, 4);MoveEast;(4, 4);False;1;59
;(9, 4);MoveEast;(4, 4);False;1;60
;(9, 4);MoveEast;(4, 4);False;1;61
;(9, 4);MoveEast;(4, 4);False;1;62
GrabObject;(9, 4);MoveEast;(4, 4);False;1;63
;(9, 4);MoveEast;(4, 4);False;1;64
MoveWest;(8, 4);MoveEast;(4, 4);False;1;65
;(8, 4);MoveEast;(4, 4);False;1;66
;(8, 4);MoveEast;(4, 4);False;1;67
MoveWest;(7, 4);MoveEast;(5, 4);False;1;68
;(7, 4);MoveEast;(5, 4);False;1;69
;(7, 4);MoveEast;(5, 4);False;1;70
;(7, 4);MoveEast;(5, 4);False;1;71
MoveWest;(6, 4);MoveEast;(5, 4);False;1;72
;(6, 4);MoveEast;(5, 4);False;1;73
;(6, 4);MoveEast;(5, 4);False;1;74
;(6, 4);MoveEast;(5, 4);False;1;75
MoveWest;(5, 4);MoveEast;(5, 4);False;1;76
;(5, 4);MoveEast;(5, 4);False;1;77
;(5, 4);MoveEast;(5, 4);False;1;78
;(5, 4);MoveEast;(6, 4);False;1;79
MoveWest;(4, 4);MoveEast;(6, 4);False;1;80
;(4, 4);MoveEast;(6, 4);False;1;81
MoveWest;(3, 4);MoveEast;(6, 4);False;1;82
;(3, 4);MoveEast;(6, 4);False;1;83
;(3, 4);MoveEast;(6, 4);False;1;84
;(3, 4);MoveEast;(6, 4);False;1;85
;(3, 4);MoveEast;(6, 4);False;1;86
;(3, 4);MoveEast;(6, 4);False;1;87
;(3, 4);MoveEast;(6, 4);False;1;88
;(3, 4);MoveEast;(6, 4);False;1;89
;(3, 4);MoveEast;(7, 4);False;1;90
;(3, 4);MoveEast;(7, 4);False;1;91
;(3, 4);MoveEast;(7, 4);False;1;92
MoveWest;(2, 4);MoveEast;(7, 4);False;1;93
;(2, 4);MoveEast;(7, 4);False;1;94
;(2, 4);MoveEast;(7, 4);False;1;95
;(2, 4);MoveEast;(7, 4);False;1;96
;(2, 4);MoveEast;(7, 4);False;1;97
MoveWest;(1, 4);MoveEast;(7, 4);False;1;98
;(1, 4);MoveEast;(7, 4);False;1;99
;(1, 4);MoveEast;(7, 4);False;1;100
;(1, 4);MoveEast;(8, 4);False;1;101
;(1, 4);MoveEast;(8, 4);False;1;102
;(1, 4);MoveEast;(8, 4);False;1;103
;(1, 4);MoveEast;(8, 4);False;1;104
;(1, 4);MoveEast;(8, 4);False;1;105
DropObject;(1, 4);MoveEast;(8, 4);False;1;106
;(1, 4);MoveEast;(8, 4);False;1;107
;(1, 4);MoveEast;(8, 4);False;1;108
;(1, 4);MoveEast;(8, 4);False;1;109
MoveSouth;(1, 5);MoveEast;(8, 4);False;1;110
;(1, 5);MoveEast;(8, 4);False;1;111
;(1, 5);MoveEast;(9, 4);False;1;112
;(1, 5);MoveEast;(9, 4);False;1;113
MoveSouth;(1, 6);MoveEast;(9, 4);False;1;114
;(1, 6);MoveEast;(9, 4);False;1;115
;(1, 6);MoveEast;(9, 4);False;1;116
;(1, 6);MoveEast;(9, 4);False;1;117
;(1, 6);MoveEast;(9, 4);False;1;118
;(1, 6);MoveEast;(9, 4);False;1;119
;(1, 6);MoveEast;(9, 4);False;1;120
;(1, 6);MoveEast;(9, 4);False;1;121
;(1, 6);MoveEast;(9, 4);False;1;122
;(1, 6);MoveEast;(10, 4);False;1;123
;(1, 6);GrabLargeObject;(10, 4);False;1;124
;(1, 6);GrabLargeObject;(10, 4);False;1;125
;(1, 6);GrabLargeObject;(10, 4);False;1;126
MoveEast;(2, 6);GrabLargeObject;(10, 4);False;1;127
;(2, 6);GrabLargeObject;(10, 4);False;1;128
;(2, 6);GrabLargeObject;(10, 4);False;1;129
;(2, 6);GrabLargeObject;(10, 4);False;1;130
MoveEast;(3, 6);GrabLargeObject;(10, 4);False;1;131
;(3, 6);GrabLargeObject;(10, 4);False;1;132
;(3, 6);GrabLargeObject;(10, 4);False;1;133
;(3, 6);GrabLargeObject;(10, 4);False;1;134
MoveEast;(4, 6);;(10, 4);False;1;135
;(4, 6);MoveEast;(10, 4);False;1;136
MoveEast;(5, 6);MoveEast;(10, 4);False;1;137
;(5, 6);MoveEast;(10, 4);False;1;138
;(5, 6);MoveEast;(10, 4);False;1;139
MoveEast;(6, 6);MoveEast;(10, 4);False;1;140
;(6, 6);MoveEast;(10, 4);False;1;141
;(6, 6);MoveEast;(10, 4);False;1;142
;(6, 6);MoveEast;(10, 4);False;1;143
MoveEast;(7, 6);MoveEast;(10, 4);False;1;144
;(7, 6);MoveEast;(10, 4);False;1;145
;(7, 6);MoveEast;(11, 4);False;1;146
MoveEast;(8, 6);MoveEast;(11, 4);False;1;147
;(8, 6);MoveEast;(11, 4);False;1;148
;(8, 6);MoveEast;(11, 4);False;1;149
;(8, 6);MoveEast;(11, 4);False;1;150
;(8, 6);MoveEast;(11, 4);False;1;151
;(8, 6);MoveEast;(11, 4);False;1;152
MoveEast;(9, 6);MoveEast;(11, 4);False;1;153
;(9, 6);MoveEast;(11, 4);False;1;154
;(9, 6);MoveEast;(11, 4);False;1;155
;(9, 6);MoveEast;(11, 4);False;1;156
;(9, 6);MoveEast;(12, 4);False;1;157
;(9, 6);MoveWest;(12, 4);False;1;158
;(9, 6);MoveWest;(12, 4);False;1;159
;(9, 6);MoveWest;(12, 4);False;1;160
MoveNorth;(9, 5);MoveWest;(12, 4);False;1;161
;(9, 5);MoveWest;(12, 4);False;1;162
;(9, 5);MoveWest;(12, 4);False;1;163
;(9, 5);MoveWest;(12, 4);False;1;164
;(9, 5);MoveWest;(12, 4);False;1;165
;(9, 5);MoveWest;(12, 4);False;1;166
;(9, 5);MoveWest;(12, 4);False;1;167
;(9, 5);MoveWest;(11, 4);False;1;168
GrabObject;(9, 5);MoveWest;(11, 4);False;1;169
;(9, 5);MoveWest;(11, 4);False;1;170
;(9, 5);MoveWest;(11, 4);False;1;171
;(9, 5);MoveWest;(11, 4);False;1;172
;(9, 5);MoveWest;(11, 4);False;1;173
;(9, 5);MoveWest;(11, 4);False;1;174
MoveWest;(8, 5);MoveWest;(11, 4);False;1;175
;(8, 5);MoveWest;(11, 4);False;1;176
;(8, 5);MoveWest;(11, 4);False;1;177
;(8, 5);MoveWest;(11, 4);False;1;178
MoveWest;(7, 5);MoveWest;(10, 4);False;1;179
;(7, 5);MoveEast;(10, 4);False;1;180
;(7, 5);MoveEast;(10, 4);False;1;181
;(7, 5);MoveEast;(10, 4);False;1;182
MoveWest;(6, 5);MoveEast;(10, 4);False;1;183
;(6, 5);MoveEast;(10, 4);False;1;184
;(6, 5);MoveEast;(10, 4);False;1;185
;(6, 5);MoveEast;(10, 4);False;1;186
MoveWest;(5, 5);MoveEast;(10, 4);False;1;187
;(5, 5);MoveEast;(10, 4);False;1;188
MoveWest;(4, 5);MoveEast;(10, 4);False;1;189
;(4, 5);MoveEast;(11, 4);False;1;190
;(4, 5);MoveEast;(11, 4);False;1;191
;(4, 5);MoveEast;(11, 4);False;1;192
MoveWest;(3, 5);MoveEast;(11, 4);False;1;193
;(3, 5);MoveEast;(11, 4);False;1;194
;(3, 5);MoveEast;(11, 4);False;1;195
;(3, 5);MoveEast;(11, 4);False;1;196
MoveWest;(2, 5);MoveEast;(11, 4);False;1;197
;(2, 5);MoveEast;(11, 4);False;1;198
MoveWest;(1, 5);MoveEast;(11, 4);False;1;199
;(1, 5);MoveEast;(11, 4);False;1;200
;(1, 5);MoveEast;(12, 4);False;1;201
;(1, 5);MoveWest;(12, 4);False;1;202
MoveWest;(0, 5);MoveWest;(12, 4);False;1;203
;(0, 5);MoveWest;(12, 4);False;1;204
;(0, 5);MoveWest;(12, 4);False;1;205
;(0, 5);MoveWest;(12, 4);False;1;206
DropObject;(0, 5);MoveWest;(12, 4);False;1;207
MoveEast;(1, 5);MoveWest;(12, 4);False;1;208
;(1, 5);MoveWest;(12, 4);False;1;209
;(1, 5);MoveWest;(12, 4);False;1;210
;(1, 5);MoveWest;(12, 4);False;1;211
;(1, 5);MoveWest;(11, 4);False;1;212
;(1, 5);MoveWest;(11, 4);False;1;213
;(1, 5);MoveWest;(11, 4);False;1;214
;(1, 5);MoveWest;(11, 4);False;1;215
;(1, 5);MoveWest;(11, 4);False;1;216
MoveEast;(2, 5);MoveWest;(11, 4);False;1;217
;(2, 5);MoveWest;(11, 4);False;1;218
MoveEast;(3, 5);MoveWest;(11, 4);False;1;219
;(3, 5);MoveWest;(11, 4);False;1;220
MoveEast;(4, 5);MoveWest;(11, 4);False;1;221
;(4, 5);MoveWest;(11, 4);False;1;222
MoveEast;(5, 5);MoveWest;(10, 4);False;1;223
MoveEast;(6, 5);MoveEast;(10, 4);False;1;224
MoveEast;(7, 5);MoveEast;(10, 4);False;1;225
MoveEast;(8, 5);MoveEast;(10, 4);False;1;226
MoveEast;(9, 5);MoveEast;(10, 4);False;1;227
MoveEast;(10, 5);MoveEast;(10, 4);False;1;228
