human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
DropObject;(4, 4);1;5
;(4, 4);1;6
;(4, 4);1;7
;(4, 4);1;8
;(4, 4);1;9
;(4, 4);1;10
;(4, 4);1;11
;(4, 4);1;12
;(4, 4);1;13
;(4, 4);1;14
;(4, 4);1;15
;(4, 4);1;16
;(4, 4);1;17
;(4, 4);1;18
;(4, 4);1;19
;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
;(4, 4);1;24
;(4, 4);1;25
;(4, 4);1;26
;(4, 4);1;27
;(4, 4);1;28
;(4, 4);1;29
MoveNorth;(4, 3);1;30
;(4, 3);1;31
;(4, 3);1;32
;(4, 3);1;33
;(4, 3);1;34
;(4, 3);1;35
;(4, 3);1;36
MoveNorth;(4, 2);1;37
;(4, 2);1;38
;(4, 2);1;39
;(4, 2);1;40
;(4, 2);1;41
;(4, 2);1;42
;(4, 2);1;43
;(4, 2);1;44
;(4, 2);1;45
;(4, 2);1;46
;(4, 2);1;47
;(4, 2);1;48
;(4, 2);1;49
;(4, 2);1;50
;(4, 2);1;51
;(4, 2);1;52
;(4, 2);1;53
;(4, 2);1;54
;(4, 2);1;55
;(4, 2);1;56
;(4, 2);1;57
;(4, 2);1;58
;(4, 2);1;59
;(4, 2);1;60
;(4, 2);1;61
;(4, 2);1;62
;(4, 2);1;63
;(4, 2);1;64
;(4, 2);1;65
MoveEast;(5, 2);1;66
;(5, 2);1;67
;(5, 2);1;68
;(5, 2);1;69
;(5, 2);1;70
;(5, 2);1;71
MoveEast;(6, 2);1;72
;(6, 2);1;73
;(6, 2);1;74
;(6, 2);1;75
;(6, 2);1;76
;(6, 2);1;77
MoveEast;(7, 2);1;78
;(7, 2);1;79
;(7, 2);1;80
;(7, 2);1;81
;(7, 2);1;82
;(7, 2);1;83
MoveEast;(8, 2);1;84
;(8, 2);1;85
;(8, 2);1;86
;(8, 2);1;87
;(8, 2);1;88
;(8, 2);1;89
;(8, 2);1;90
;(8, 2);1;91
MoveEast;(9, 2);1;92
;(9, 2);1;93
;(9, 2);1;94
;(9, 2);1;95
;(9, 2);1;96
;(9, 2);1;97
;(9, 2);1;98
;(9, 2);1;99
;(9, 2);1;100
;(9, 2);1;101
;(9, 2);1;102
;(9, 2);1;103
;(9, 2);1;104
;(9, 2);1;105
;(9, 2);1;106
;(9, 2);1;107
;(9, 2);1;108
;(9, 2);1;109
;(9, 2);1;110
;(9, 2);1;111
;(9, 2);1;112
MoveSouth;(9, 3);1;113
;(9, 3);1;114
;(9, 3);1;115
;(9, 3);1;116
;(9, 3);1;117
;(9, 3);1;118
;(9, 3);1;119
;(9, 3);1;120
;(9, 3);1;121
;(9, 3);1;122
;(9, 3);1;123
;(9, 3);1;124
;(9, 3);1;125
;(9, 3);1;126
;(9, 3);1;127
;(9, 3);1;128
;(9, 3);1;129
;(9, 3);1;130
;(9, 3);1;131
;(9, 3);1;132
;(9, 3);1;133
;(9, 3);1;134
;(9, 3);1;135
;(9, 3);1;136
;(9, 3);1;137
MoveSouth;(9, 4);1;138
;(9, 4);1;139
;(9, 4);1;140
;(9, 4);1;141
;(9, 4);1;142
;(9, 4);1;143
;(9, 4);1;144
;(9, 4);1;145
MoveSouth;(9, 5);1;146
;(9, 5);1;147
;(9, 5);1;148
;(9, 5);1;149
;(9, 5);1;150
;(9, 5);1;151
;(9, 5);1;152
;(9, 5);1;153
;(9, 5);1;154
;(9, 5);1;155
;(9, 5);1;156
;(9, 5);1;157
MoveSouth;(9, 6);1;158
;(9, 6);1;159
;(9, 6);1;160
;(9, 6);1;161
;(9, 6);1;162
;(9, 6);1;163
;(9, 6);1;164
;(9, 6);1;165
;(9, 6);1;166
;(9, 6);1;167
;(9, 6);1;168
MoveWest;(8, 6);1;169
;(8, 6);1;170
;(8, 6);1;171
;(8, 6);1;172
;(8, 6);1;173
;(8, 6);1;174
;(8, 6);1;175
;(8, 6);1;176
;(8, 6);1;177
;(8, 6);1;178
;(8, 6);1;179
;(8, 6);1;180
;(8, 6);1;181
;(8, 6);1;182
;(8, 6);1;183
;(8, 6);1;184
;(8, 6);1;185
;(8, 6);1;186
;(8, 6);1;187
;(8, 6);1;188
;(8, 6);1;189
;(8, 6);1;190
;(8, 6);1;191
;(8, 6);1;192
GrabObject;(8, 6);1;193
;(8, 6);1;194
;(8, 6);1;195
;(8, 6);1;196
;(8, 6);1;197
;(8, 6);1;198
;(8, 6);1;199
;(8, 6);1;200
;(8, 6);1;201
;(8, 6);1;202
;(8, 6);1;203
;(8, 6);1;204
;(8, 6);1;205
;(8, 6);1;206
;(8, 6);1;207
;(8, 6);1;208
;(8, 6);1;209
;(8, 6);1;210
MoveWest;(7, 6);1;211
;(7, 6);1;212
;(7, 6);1;213
;(7, 6);1;214
;(7, 6);1;215
MoveWest;(6, 6);1;216
;(6, 6);1;217
;(6, 6);1;218
;(6, 6);1;219
;(6, 6);1;220
;(6, 6);1;221
;(6, 6);1;222
MoveWest;(5, 6);1;223
;(5, 6);1;224
;(5, 6);1;225
;(5, 6);1;226
MoveWest;(4, 6);1;227
;(4, 6);1;228
;(4, 6);1;229
;(4, 6);1;230
;(4, 6);1;231
;(4, 6);1;232
;(4, 6);1;233
;(4, 6);1;234
;(4, 6);1;235
;(4, 6);1;236
;(4, 6);1;237
;(4, 6);1;238
;(4, 6);1;239
;(4, 6);1;240
;(4, 6);1;241
;(4, 6);1;242
;(4, 6);1;243
;(4, 6);1;244
;(4, 6);1;245
;(4, 6);1;246
;(4, 6);1;247
MoveSouth;(4, 7);1;248
;(4, 7);1;249
;(4, 7);1;250
;(4, 7);1;251
MoveSouth;(4, 8);1;252
;(4, 8);1;253
;(4, 8);1;254
;(4, 8);1;255
;(4, 8);1;256
;(4, 8);1;257
;(4, 8);1;258
;(4, 8);1;259
;(4, 8);1;260
;(4, 8);1;261
;(4, 8);1;262
;(4, 8);1;263
;(4, 8);1;264
;(4, 8);1;265
;(4, 8);1;266
;(4, 8);1;267
;(4, 8);1;268
;(4, 8);1;269
;(4, 8);1;270
;(4, 8);1;271
;(4, 8);1;272
;(4, 8);1;273
DropObject;(4, 8);1;274
;(4, 8);1;275
;(4, 8);1;276
;(4, 8);1;277
;(4, 8);1;278
;(4, 8);1;279
;(4, 8);1;280
;(4, 8);1;281
;(4, 8);1;282
;(4, 8);1;283
;(4, 8);1;284
;(4, 8);1;285
;(4, 8);1;286
;(4, 8);1;287
;(4, 8);1;288
;(4, 8);1;289
;(4, 8);1;290
;(4, 8);1;291
;(4, 8);1;292
;(4, 8);1;293
;(4, 8);1;294
;(4, 8);1;295
;(4, 8);1;296
;(4, 8);1;297
;(4, 8);1;298
;(4, 8);1;299
;(4, 8);1;300
;(4, 8);1;301
;(4, 8);1;302
;(4, 8);1;303
;(4, 8);1;304
;(4, 8);1;305
;(4, 8);1;306
;(4, 8);1;307
;(4, 8);1;308
;(4, 8);1;309
;(4, 8);1;310
;(4, 8);1;311
;(4, 8);1;312
;(4, 8);1;313
;(4, 8);1;314
;(4, 8);1;315
;(4, 8);1;316
;(4, 8);1;317
;(4, 8);1;318
;(4, 8);1;319
;(4, 8);1;320
;(4, 8);1;321
;(4, 8);1;322
;(4, 8);1;323
;(4, 8);1;324
;(4, 8);1;325
;(4, 8);1;326
;(4, 8);1;327
;(4, 8);1;328
;(4, 8);1;329
;(4, 8);1;330
;(4, 8);1;331
;(4, 8);1;332
;(4, 8);1;333
;(4, 8);1;334
;(4, 8);1;335
;(4, 8);1;336
;(4, 8);1;337
;(4, 8);1;338
;(4, 8);1;339
;(4, 8);1;340
;(4, 8);1;341
;(4, 8);1;342
;(4, 8);1;343
;(4, 8);1;344
;(4, 8);1;345
;(4, 8);1;346
;(4, 8);1;347
;(4, 8);1;348
MoveEast;(5, 8);1;349
;(5, 8);1;350
;(5, 8);1;351
MoveEast;(6, 8);1;352
;(6, 8);1;353
;(6, 8);1;354
;(6, 8);1;355
MoveEast;(7, 8);1;356
;(7, 8);1;357
;(7, 8);1;358
;(7, 8);1;359
MoveEast;(8, 8);1;360
;(8, 8);1;361
;(8, 8);1;362
MoveEast;(9, 8);1;363
;(9, 8);1;364
;(9, 8);1;365
;(9, 8);1;366
;(9, 8);1;367
MoveEast;(10, 8);1;368
;(10, 8);1;369
;(10, 8);1;370
;(10, 8);1;371
MoveEast;(11, 8);1;372
;(11, 8);1;373
;(11, 8);1;374
