human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);MoveEast;(4, 4);False;1;2
;(3, 4);MoveEast;(4, 4);False;1;3
;(3, 4);MoveEast;(4, 4);False;1;4
;(3, 4);MoveEast;(4, 4);False;1;5
;(3, 4);MoveEast;(4, 4);False;1;6
MoveEast;(4, 4);MoveEast;(4, 4);False;1;7
;(4, 4);MoveEast;(4, 4);False;1;8
;(4, 4);MoveEast;(4, 4);False;1;9
;(4, 4);MoveEast;(4, 4);False;1;10
MoveEast;(5, 4);MoveEast;(4, 4);False;1;11
;(5, 4);MoveEast;(5, 4);False;1;12
;(5, 4);MoveEast;(5, 4);False;1;13
MoveEast;(6, 4);MoveEast;(5, 4);False;1;14
;(6, 4);MoveEast;(5, 4);False;1;15
;(6, 4);MoveEast;(5, 4);False;1;16
MoveEast;(7, 4);MoveEast;(5, 4);False;1;17
;(7, 4);MoveEast;(5, 4);False;1;18
;(7, 4);MoveEast;(5, 4);False;1;19
;(7, 4);MoveEast;(5, 4);False;1;20
MoveEast;(8, 4);MoveEast;(5, 4);False;1;21
;(8, 4);MoveEast;(5, 4);False;1;22
;(8, 4);MoveEast;(6, 4);False;1;23
MoveEast;(9, 4);MoveWest;(6, 4);False;1;24
;(9, 4);MoveWest;(6, 4);False;1;25
;(9, 4);MoveWest;(6, 4);False;1;26
;(9, 4);MoveWest;(6, 4);False;1;27
;(9, 4);MoveWest;(6, 4);False;1;28
MoveSouth;(9, 5);MoveWest;(6, 4);False;1;29
;(9, 5);MoveWest;(6, 4);False;1;30
;(9, 5);MoveWest;(6, 4);False;1;31
;(9, 5);MoveWest;(6, 4);False;1;32
;(9, 5);MoveWest;(6, 4);False;1;33
;(9, 5);MoveWest;(5, 4);False;1;34
;(9, 5);MoveWest;(5, 4);False;1;35
;(9, 5);MoveWest;(5, 4);False;1;36
;(9, 5);MoveWest;(5, 4);False;1;37
;(9, 5);MoveWest;(5, 4);False;1;38
;(9, 5);MoveWest;(5, 4);False;1;39
;(9, 5);MoveWest;(5, 4);False;1;40
;(9, 5);MoveWest;(5, 4);False;1;41
;(9, 5);MoveWest;(5, 4);False;1;42
;(9, 5);MoveWest;(5, 4);False;1;43
;(9, 5);MoveWest;(5, 4);False;1;44
;(9, 5);MoveWest;(4, 4);False;1;45
;(9, 5);MoveEast;(4, 4);False;1;46
;(9, 5);MoveEast;(4, 4);False;1;47
GrabObject;(9, 5);MoveEast;(4, 4);False;1;48
;(9, 5);MoveEast;(4, 4);False;1;49
;(9, 5);MoveEast;(4, 4);False;1;50
MoveWest;(8, 5);MoveEast;(4, 4);False;1;51
;(8, 5);MoveEast;(4, 4);False;1;52
;(8, 5);MoveEast;(4, 4);False;1;53
;(8, 5);MoveEast;(4, 4);False;1;54
MoveWest;(7, 5);MoveEast;(4, 4);False;1;55
;(7, 5);MoveEast;(5, 4);False;1;56
