human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveSouth;(3, 5);;(4, 4);False;1;1
;(3, 5);Idle;(4, 4);False;1;2
;(3, 5);Idle;(4, 4);False;1;3
;(3, 5);Idle;(4, 4);False;1;4
;(3, 5);Idle;(4, 4);False;1;5
;(3, 5);Idle;(4, 4);False;1;6
;(3, 5);Idle;(4, 4);False;1;7
;(3, 5);Idle;(4, 4);False;1;8
;(3, 5);Idle;(4, 4);False;1;9
;(3, 5);Idle;(4, 4);False;1;10
;(3, 5);Idle;(4, 4);False;1;11
;(3, 5);Idle;(4, 4);False;1;12
;(3, 5);Idle;(4, 4);False;1;13
MoveEast;(4, 5);Idle;(4, 4);False;1;14
;(4, 5);Idle;(4, 4);False;1;15
;(4, 5);Idle;(4, 4);False;1;16
;(4, 5);Idle;(4, 4);False;1;17
MoveEast;(5, 5);Idle;(4, 4);False;1;18
;(5, 5);Idle;(4, 4);False;1;19
;(5, 5);Idle;(4, 4);False;1;20
;(5, 5);Idle;(4, 4);False;1;21
;(5, 5);Idle;(4, 4);False;1;22
MoveEast;(6, 5);Idle;(4, 4);False;1;23
;(6, 5);Idle;(4, 4);False;1;24
;(6, 5);Idle;(4, 4);False;1;25
;(6, 5);Idle;(4, 4);False;1;26
;(6, 5);Idle;(4, 4);False;1;27
;(6, 5);Idle;(4, 4);False;1;28
;(6, 5);Idle;(4, 4);False;1;29
;(6, 5);Idle;(4, 4);False;1;30
;(6, 5);Idle;(4, 4);False;1;31
MoveWest;(5, 5);Idle;(4, 4);False;1;32
;(5, 5);Idle;(4, 4);False;1;33
;(5, 5);Idle;(4, 4);False;1;34
;(5, 5);Idle;(4, 4);False;1;35
;(5, 5);Idle;(4, 4);False;1;36
;(5, 5);Idle;(4, 4);False;1;37
;(5, 5);Idle;(4, 4);False;1;38
;(5, 5);Idle;(4, 4);False;1;39
;(5, 5);Idle;(4, 4);False;1;40
;(5, 5);Idle;(4, 4);False;1;41
;(5, 5);Idle;(4, 4);False;1;42
;(5, 5);Idle;(4, 4);False;1;43
MoveWest;(4, 5);Idle;(4, 4);False;1;44
;(4, 5);Idle;(4, 4);False;1;45
;(4, 5);Idle;(4, 4);False;1;46
MoveWest;(3, 5);Idle;(4, 4);False;1;47
;(3, 5);Idle;(4, 4);False;1;48
;(3, 5);Idle;(4, 4);False;1;49
;(3, 5);Idle;(4, 4);False;1;50
;(3, 5);Idle;(4, 4);False;1;51
