human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
;(3, 4);1;30
;(3, 4);1;31
;(3, 4);1;32
;(3, 4);1;33
;(3, 4);1;34
;(3, 4);1;35
;(3, 4);1;36
;(3, 4);1;37
;(3, 4);1;38
;(3, 4);1;39
;(3, 4);1;40
;(3, 4);1;41
;(3, 4);1;42
;(3, 4);1;43
;(3, 4);1;44
;(3, 4);1;45
;(3, 4);1;46
;(3, 4);1;47
;(3, 4);1;48
;(3, 4);1;49
;(3, 4);1;50
;(3, 4);1;51
;(3, 4);1;52
;(3, 4);1;53
;(3, 4);1;54
;(3, 4);1;55
;(3, 4);1;56
;(3, 4);1;57
;(3, 4);1;58
;(3, 4);1;59
;(3, 4);1;60
;(3, 4);1;61
;(3, 4);1;62
MoveEast;(4, 4);1;63
;(4, 4);1;64
;(4, 4);1;65
;(4, 4);1;66
;(4, 4);1;67
;(4, 4);1;68
;(4, 4);1;69
;(4, 4);1;70
;(4, 4);1;71
;(4, 4);1;72
;(4, 4);1;73
MoveEast;(5, 4);1;74
;(5, 4);1;75
;(5, 4);1;76
;(5, 4);1;77
MoveEast;(6, 4);1;78
;(6, 4);1;79
MoveEast;(7, 4);1;80
;(7, 4);1;81
;(7, 4);1;82
MoveEast;(8, 4);1;83
;(8, 4);1;84
;(8, 4);1;85
;(8, 4);1;86
;(8, 4);1;87
;(8, 4);1;88
;(8, 4);1;89
;(8, 4);1;90
;(8, 4);1;91
;(8, 4);1;92
MoveEast;(9, 4);1;93
;(9, 4);1;94
;(9, 4);1;95
;(9, 4);1;96
;(9, 4);1;97
;(9, 4);1;98
;(9, 4);1;99
;(9, 4);1;100
;(9, 4);1;101
;(9, 4);1;102
;(9, 4);1;103
;(9, 4);1;104
;(9, 4);1;105
MoveSouth;(9, 5);1;106
;(9, 5);1;107
;(9, 5);1;108
;(9, 5);1;109
;(9, 5);1;110
;(9, 5);1;111
;(9, 5);1;112
;(9, 5);1;113
;(9, 5);1;114
;(9, 5);1;115
;(9, 5);1;116
;(9, 5);1;117
;(9, 5);1;118
;(9, 5);1;119
;(9, 5);1;120
;(9, 5);1;121
;(9, 5);1;122
;(9, 5);1;123
;(9, 5);1;124
;(9, 5);1;125
;(9, 5);1;126
;(9, 5);1;127
;(9, 5);1;128
;(9, 5);1;129
;(9, 5);1;130
;(9, 5);1;131
;(9, 5);1;132
;(9, 5);1;133
;(9, 5);1;134
;(9, 5);1;135
;(9, 5);1;136
;(9, 5);1;137
;(9, 5);1;138
;(9, 5);1;139
;(9, 5);1;140
;(9, 5);1;141
;(9, 5);1;142
;(9, 5);1;143
GrabObject;(9, 5);1;144
;(9, 5);1;145
;(9, 5);1;146
;(9, 5);1;147
;(9, 5);1;148
;(9, 5);1;149
;(9, 5);1;150
;(9, 5);1;151
;(9, 5);1;152
;(9, 5);1;153
;(9, 5);1;154
;(9, 5);1;155
;(9, 5);1;156
;(9, 5);1;157
;(9, 5);1;158
;(9, 5);1;159
;(9, 5);1;160
;(9, 5);1;161
;(9, 5);1;162
;(9, 5);1;163
;(9, 5);1;164
;(9, 5);1;165
;(9, 5);1;166
;(9, 5);1;167
MoveWest;(8, 5);1;168
;(8, 5);1;169
;(8, 5);1;170
;(8, 5);1;171
;(8, 5);1;172
;(8, 5);1;173
;(8, 5);1;174
;(8, 5);1;175
;(8, 5);1;176
;(8, 5);1;177
;(8, 5);1;178
MoveWest;(7, 5);1;179
;(7, 5);1;180
;(7, 5);1;181
MoveWest;(6, 5);1;182
;(6, 5);1;183
;(6, 5);1;184
MoveWest;(5, 5);1;185
;(5, 5);1;186
;(5, 5);1;187
;(5, 5);1;188
;(5, 5);1;189
;(5, 5);1;190
;(5, 5);1;191
;(5, 5);1;192
;(5, 5);1;193
;(5, 5);1;194
;(5, 5);1;195
;(5, 5);1;196
;(5, 5);1;197
;(5, 5);1;198
;(5, 5);1;199
;(5, 5);1;200
;(5, 5);1;201
;(5, 5);1;202
;(5, 5);1;203
;(5, 5);1;204
;(5, 5);1;205
;(5, 5);1;206
;(5, 5);1;207
;(5, 5);1;208
DropObject;(5, 5);1;209
;(5, 5);1;210
;(5, 5);1;211
;(5, 5);1;212
;(5, 5);1;213
;(5, 5);1;214
;(5, 5);1;215
;(5, 5);1;216
;(5, 5);1;217
;(5, 5);1;218
;(5, 5);1;219
;(5, 5);1;220
;(5, 5);1;221
;(5, 5);1;222
;(5, 5);1;223
;(5, 5);1;224
;(5, 5);1;225
;(5, 5);1;226
;(5, 5);1;227
;(5, 5);1;228
;(5, 5);1;229
;(5, 5);1;230
;(5, 5);1;231
;(5, 5);1;232
;(5, 5);1;233
;(5, 5);1;234
;(5, 5);1;235
;(5, 5);1;236
;(5, 5);1;237
;(5, 5);1;238
;(5, 5);1;239
;(5, 5);1;240
;(5, 5);1;241
;(5, 5);1;242
MoveEast;(6, 5);1;243
;(6, 5);1;244
;(6, 5);1;245
;(6, 5);1;246
MoveEast;(7, 5);1;247
;(7, 5);1;248
;(7, 5);1;249
MoveEast;(8, 5);1;250
;(8, 5);1;251
;(8, 5);1;252
MoveEast;(9, 5);1;253
;(9, 5);1;254
;(9, 5);1;255
;(9, 5);1;256
;(9, 5);1;257
;(9, 5);1;258
;(9, 5);1;259
;(9, 5);1;260
MoveSouth;(9, 6);1;261
;(9, 6);1;262
;(9, 6);1;263
;(9, 6);1;264
;(9, 6);1;265
;(9, 6);1;266
;(9, 6);1;267
;(9, 6);1;268
;(9, 6);1;269
;(9, 6);1;270
;(9, 6);1;271
;(9, 6);1;272
;(9, 6);1;273
;(9, 6);1;274
;(9, 6);1;275
;(9, 6);1;276
;(9, 6);1;277
;(9, 6);1;278
;(9, 6);1;279
;(9, 6);1;280
;(9, 6);1;281
;(9, 6);1;282
GrabObject;(9, 6);1;283
;(9, 6);1;284
;(9, 6);1;285
;(9, 6);1;286
;(9, 6);1;287
;(9, 6);1;288
;(9, 6);1;289
;(9, 6);1;290
MoveWest;(8, 6);1;291
;(8, 6);1;292
;(8, 6);1;293
MoveWest;(7, 6);1;294
;(7, 6);1;295
;(7, 6);1;296
;(7, 6);1;297
MoveWest;(6, 6);1;298
;(6, 6);1;299
;(6, 6);1;300
MoveWest;(5, 6);1;301
;(5, 6);1;302
;(5, 6);1;303
MoveWest;(4, 6);1;304
;(4, 6);1;305
;(4, 6);1;306
;(4, 6);1;307
;(4, 6);1;308
;(4, 6);1;309
;(4, 6);1;310
;(4, 6);1;311
;(4, 6);1;312
;(4, 6);1;313
;(4, 6);1;314
;(4, 6);1;315
;(4, 6);1;316
;(4, 6);1;317
;(4, 6);1;318
;(4, 6);1;319
;(4, 6);1;320
DropObject;(4, 6);1;321
;(4, 6);1;322
;(4, 6);1;323
;(4, 6);1;324
;(4, 6);1;325
;(4, 6);1;326
;(4, 6);1;327
;(4, 6);1;328
;(4, 6);1;329
;(4, 6);1;330
;(4, 6);1;331
;(4, 6);1;332
;(4, 6);1;333
;(4, 6);1;334
;(4, 6);1;335
;(4, 6);1;336
MoveNorth;(4, 5);1;337
;(4, 5);1;338
;(4, 5);1;339
;(4, 5);1;340
;(4, 5);1;341
;(4, 5);1;342
;(4, 5);1;343
;(4, 5);1;344
;(4, 5);1;345
MoveEast;(5, 5);1;346
;(5, 5);1;347
;(5, 5);1;348
;(5, 5);1;349
MoveEast;(6, 5);1;350
;(6, 5);1;351
;(6, 5);1;352
MoveEast;(7, 5);1;353
;(7, 5);1;354
;(7, 5);1;355
MoveEast;(8, 5);1;356
;(8, 5);1;357
;(8, 5);1;358
MoveEast;(9, 5);1;359
;(9, 5);1;360
;(9, 5);1;361
MoveEast;(10, 5);1;362
;(10, 5);1;363
;(10, 5);1;364
MoveEast;(11, 5);1;365
;(11, 5);1;366
;(11, 5);1;367
;(11, 5);1;368
;(11, 5);1;369
;(11, 5);1;370
;(11, 5);1;371
;(11, 5);1;372
;(11, 5);1;373
;(11, 5);1;374
MoveWest;(10, 5);1;375
;(10, 5);1;376
;(10, 5);1;377
;(10, 5);1;378
;(10, 5);1;379
;(10, 5);1;380
;(10, 5);1;381
GrabObject;(10, 5);1;382
;(10, 5);1;383
;(10, 5);1;384
;(10, 5);1;385
;(10, 5);1;386
;(10, 5);1;387
;(10, 5);1;388
;(10, 5);1;389
