human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);;(4, 4);Top of pile small;1;2
;(3, 4);;(4, 4);Top of pile small;1;3
;(3, 4);MoveEast;(4, 4);Top of pile small;1;4
;(3, 4);MoveEast;(4, 4);Top of pile small;1;5
;(3, 4);MoveEast;(4, 4);Top of pile small;1;6
;(3, 4);MoveEast;(4, 4);Top of pile small;1;7
;(3, 4);MoveEast;(4, 4);Top of pile small;1;8
;(3, 4);MoveEast;(4, 4);Top of pile small;1;9
;(3, 4);MoveEast;(4, 4);Top of pile small;1;10
;(3, 4);MoveEast;(4, 4);Top of pile small;1;11
;(3, 4);MoveEast;(4, 4);Top of pile small;1;12
;(3, 4);MoveEast;(4, 4);Top of pile small;1;13
;(3, 4);MoveEast;(5, 4);Top of pile small;1;14
;(3, 4);MoveEast;(5, 4);Top of pile small;1;15
MoveEast;(4, 4);MoveEast;(5, 4);Top of pile small;1;16
;(4, 4);MoveEast;(5, 4);Top of pile small;1;17
;(4, 4);MoveEast;(5, 4);Top of pile small;1;18
;(4, 4);MoveEast;(5, 4);Top of pile small;1;19
MoveEast;(5, 4);MoveEast;(5, 4);Top of pile small;1;20
;(5, 4);MoveEast;(5, 4);Top of pile small;1;21
;(5, 4);MoveEast;(5, 4);Top of pile small;1;22
;(5, 4);MoveEast;(5, 4);Top of pile small;1;23
;(5, 4);MoveEast;(5, 4);Top of pile small;1;24
;(5, 4);MoveEast;(6, 4);Top of pile small;1;25
;(5, 4);MoveEast;(6, 4);Top of pile small;1;26
;(5, 4);MoveEast;(6, 4);Top of pile small;1;27
MoveNorth;(5, 3);MoveEast;(6, 4);Top of pile small;1;28
;(5, 3);MoveEast;(6, 4);Top of pile small;1;29
;(5, 3);MoveEast;(6, 4);Top of pile small;1;30
MoveNorth;(5, 2);MoveEast;(6, 4);Top of pile small;1;31
;(5, 2);MoveEast;(6, 4);Top of pile small;1;32
;(5, 2);MoveEast;(6, 4);Top of pile small;1;33
;(5, 2);MoveEast;(6, 4);Top of pile small;1;34
;(5, 2);MoveEast;(6, 4);Top of pile small;1;35
;(5, 2);MoveEast;(7, 4);Top of pile small;1;36
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;37
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;38
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;39
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;40
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;41
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;42
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;43
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;44
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;45
;(5, 2);MoveNorthEast;(7, 4);Top of pile small;1;46
;(5, 2);MoveNorthEast;(8, 3);Top of pile small;1;47
