human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
MoveEast;(4, 4);;(4, 4);False;1;1
;(4, 4);;(4, 4);if brown rock on top pick up large rock on the side;1;2
;(4, 4);;(4, 4);if brown rock on top pick up large rock on the side;1;3
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;4
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;5
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;6
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;7
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;8
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;9
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;10
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;11
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;12
;(4, 4);MoveSouthEast;(4, 4);if brown rock on top pick up large rock on the side;1;13
;(4, 4);MoveSouthEast;(5, 5);if brown rock on top pick up large rock on the side;1;14
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;15
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;16
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;17
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;18
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;19
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;20
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;21
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;22
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;23
;(4, 4);MoveEast;(5, 5);if brown rock on top pick up large rock on the side;1;24
;(4, 4);MoveEast;(6, 5);if brown rock on top pick up large rock on the side;1;25
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;26
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;27
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;28
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;29
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;30
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;31
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;32
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;33
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;34
;(4, 4);MoveSouthEast;(6, 5);if brown rock on top pick up large rock on the side;1;35
;(4, 4);MoveSouthEast;(7, 6);if brown rock on top pick up large rock on the side;1;36
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;37
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;38
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;39
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;40
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;41
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;42
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;43
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;44
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;45
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;46
;(4, 4);GrabLargeObject;(7, 6);if brown rock on top pick up large rock on the side;1;47
;(4, 4);;(7, 6);if brown rock on top pick up large rock on the side;1;48
;(4, 4);;(7, 6);if brown rock on top pick up large rock on the side;1;49
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;50
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;51
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;52
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;53
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;54
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;55
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;56
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;57
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;58
;(4, 4);MoveWest;(7, 6);if brown rock on top pick up large rock on the side;1;59
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;60
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;61
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;62
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;63
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;64
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;65
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;66
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;67
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;68
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;69
;(4, 4);MoveWest;(6, 6);if brown rock on top pick up large rock on the side;1;70
;(4, 4);MoveWest;(5, 6);if brown rock on top pick up large rock on the side;1;71
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;72
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;73
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;74
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;75
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;76
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;77
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;78
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;79
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;80
;(4, 4);MoveNorthWest;(5, 6);if brown rock on top pick up large rock on the side;1;81
;(4, 4);MoveNorthWest;(4, 5);if brown rock on top pick up large rock on the side;1;82
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;83
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;84
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;85
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;86
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;87
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;88
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;89
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;90
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;91
;(4, 4);MoveWest;(4, 5);if brown rock on top pick up large rock on the side;1;92
;(4, 4);MoveWest;(3, 5);if brown rock on top pick up large rock on the side;1;93
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;94
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;95
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;96
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;97
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;98
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;99
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;100
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;101
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;102
;(4, 4);MoveNorthWest;(3, 5);if brown rock on top pick up large rock on the side;1;103
;(4, 4);MoveNorthWest;(2, 4);if brown rock on top pick up large rock on the side;1;104
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;105
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;106
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;107
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;108
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;109
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;110
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;111
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;112
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;113
;(4, 4);MoveWest;(2, 4);if brown rock on top pick up large rock on the side;1;114
;(4, 4);MoveWest;(1, 4);if brown rock on top pick up large rock on the side;1;115
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;116
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;117
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;118
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;119
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;120
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;121
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;122
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;123
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;124
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;125
;(4, 4);DropLargeObject;(1, 4);if brown rock on top pick up large rock on the side;1;126
;(4, 4);;(1, 4);if brown rock on top pick up large rock on the side;1;127
;(4, 4);;(1, 4);if brown rock on top pick up large rock on the side;1;128
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;129
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;130
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;131
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;132
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;133
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;134
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;135
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;136
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;137
;(4, 4);MoveEast;(1, 4);if brown rock on top pick up large rock on the side;1;138
;(4, 4);MoveEast;(2, 4);if brown rock on top pick up large rock on the side;1;139
;(4, 4);MoveSouthEast;(2, 4);if brown rock on top pick up large rock on the side;1;140
;(4, 4);MoveSouthEast;(2, 4);if brown rock on top pick up large rock on the side;1;141
;(4, 4);MoveSouthEast;(2, 4);if brown rock on top pick up large rock on the side;1;142
