human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
;(3, 4);1;1
;(3, 4);1;2
;(3, 4);1;3
;(3, 4);1;4
;(3, 4);1;5
;(3, 4);1;6
;(3, 4);1;7
;(3, 4);1;8
;(3, 4);1;9
;(3, 4);1;10
;(3, 4);1;11
;(3, 4);1;12
;(3, 4);1;13
;(3, 4);1;14
;(3, 4);1;15
;(3, 4);1;16
;(3, 4);1;17
;(3, 4);1;18
;(3, 4);1;19
;(3, 4);1;20
;(3, 4);1;21
;(3, 4);1;22
;(3, 4);1;23
;(3, 4);1;24
;(3, 4);1;25
;(3, 4);1;26
;(3, 4);1;27
;(3, 4);1;28
;(3, 4);1;29
MoveEast;(4, 4);1;30
;(4, 4);1;31
;(4, 4);1;32
;(4, 4);1;33
;(4, 4);1;34
;(4, 4);1;35
;(4, 4);1;36
;(4, 4);1;37
MoveEast;(5, 4);1;38
MoveEast;(6, 4);1;39
MoveEast;(7, 4);1;40
MoveEast;(8, 4);1;41
MoveEast;(9, 4);1;42
MoveEast;(10, 4);1;43
MoveEast;(11, 4);1;44
MoveEast;(12, 4);1;45
MoveEast;(13, 4);1;46
MoveEast;(14, 4);1;47
MoveEast;(15, 4);1;48
MoveEast;(16, 4);1;49
MoveEast;(17, 4);1;50
MoveEast;(18, 4);1;51
MoveEast;(19, 4);1;52
MoveEast;(19, 4);1;53
MoveEast;(19, 4);1;54
MoveEast;(19, 4);1;55
MoveEast;(19, 4);1;56
MoveEast;(19, 4);1;57
MoveEast;(19, 4);1;58
MoveEast;(19, 4);1;59
MoveEast;(19, 4);1;60
MoveEast;(19, 4);1;61
MoveEast;(19, 4);1;62
MoveEast;(19, 4);1;63
MoveEast;(19, 4);1;64
MoveEast;(19, 4);1;65
MoveEast;(19, 4);1;66
MoveEast;(19, 4);1;67
;(19, 4);1;68
;(19, 4);1;69
;(19, 4);1;70
;(19, 4);1;71
;(19, 4);1;72
;(19, 4);1;73
;(19, 4);1;74
;(19, 4);1;75
;(19, 4);1;76
;(19, 4);1;77
;(19, 4);1;78
;(19, 4);1;79
MoveWest;(18, 4);1;80
;(18, 4);1;81
;(18, 4);1;82
;(18, 4);1;83
;(18, 4);1;84
;(18, 4);1;85
;(18, 4);1;86
;(18, 4);1;87
;(18, 4);1;88
;(18, 4);1;89
MoveWest;(17, 4);1;90
MoveWest;(16, 4);1;91
MoveWest;(15, 4);1;92
MoveWest;(14, 4);1;93
MoveWest;(13, 4);1;94
MoveSouth;(13, 5);1;95
;(13, 5);1;96
;(13, 5);1;97
;(13, 5);1;98
;(13, 5);1;99
;(13, 5);1;100
;(13, 5);1;101
;(13, 5);1;102
;(13, 5);1;103
;(13, 5);1;104
;(13, 5);1;105
;(13, 5);1;106
;(13, 5);1;107
;(13, 5);1;108
;(13, 5);1;109
;(13, 5);1;110
;(13, 5);1;111
;(13, 5);1;112
;(13, 5);1;113
;(13, 5);1;114
;(13, 5);1;115
;(13, 5);1;116
;(13, 5);1;117
;(13, 5);1;118
;(13, 5);1;119
;(13, 5);1;120
;(13, 5);1;121
;(13, 5);1;122
;(13, 5);1;123
;(13, 5);1;124
;(13, 5);1;125
;(13, 5);1;126
;(13, 5);1;127
;(13, 5);1;128
;(13, 5);1;129
;(13, 5);1;130
;(13, 5);1;131
;(13, 5);1;132
;(13, 5);1;133
;(13, 5);1;134
;(13, 5);1;135
;(13, 5);1;136
;(13, 5);1;137
;(13, 5);1;138
;(13, 5);1;139
;(13, 5);1;140
;(13, 5);1;141
;(13, 5);1;142
;(13, 5);1;143
;(13, 5);1;144
;(13, 5);1;145
;(13, 5);1;146
;(13, 5);1;147
;(13, 5);1;148
;(13, 5);1;149
;(13, 5);1;150
;(13, 5);1;151
;(13, 5);1;152
;(13, 5);1;153
;(13, 5);1;154
;(13, 5);1;155
;(13, 5);1;156
;(13, 5);1;157
;(13, 5);1;158
;(13, 5);1;159
;(13, 5);1;160
;(13, 5);1;161
;(13, 5);1;162
;(13, 5);1;163
;(13, 5);1;164
;(13, 5);1;165
;(13, 5);1;166
MoveWest;(12, 5);1;167
;(12, 5);1;168
;(12, 5);1;169
;(12, 5);1;170
;(12, 5);1;171
;(12, 5);1;172
;(12, 5);1;173
;(12, 5);1;174
MoveWest;(11, 5);1;175
MoveWest;(10, 5);1;176
MoveWest;(9, 5);1;177
MoveWest;(8, 5);1;178
MoveWest;(7, 5);1;179
MoveWest;(6, 5);1;180
MoveWest;(5, 5);1;181
MoveWest;(4, 5);1;182
MoveWest;(3, 5);1;183
MoveWest;(2, 5);1;184
MoveWest;(1, 5);1;185
MoveWest;(0, 5);1;186
MoveWest;(0, 5);1;187
MoveWest;(0, 5);1;188
;(0, 5);1;189
;(0, 5);1;190
;(0, 5);1;191
;(0, 5);1;192
MoveEast;(1, 5);1;193
;(1, 5);1;194
;(1, 5);1;195
;(1, 5);1;196
;(1, 5);1;197
;(1, 5);1;198
;(1, 5);1;199
;(1, 5);1;200
;(1, 5);1;201
;(1, 5);1;202
MoveEast;(2, 5);1;203
MoveEast;(3, 5);1;204
MoveEast;(4, 5);1;205
;(4, 5);1;206
;(4, 5);1;207
;(4, 5);1;208
;(4, 5);1;209
;(4, 5);1;210
;(4, 5);1;211
;(4, 5);1;212
;(4, 5);1;213
;(4, 5);1;214
;(4, 5);1;215
;(4, 5);1;216
;(4, 5);1;217
;(4, 5);1;218
;(4, 5);1;219
;(4, 5);1;220
;(4, 5);1;221
;(4, 5);1;222
;(4, 5);1;223
;(4, 5);1;224
;(4, 5);1;225
;(4, 5);1;226
;(4, 5);1;227
;(4, 5);1;228
MoveEast;(5, 5);1;229
;(5, 5);1;230
;(5, 5);1;231
;(5, 5);1;232
;(5, 5);1;233
;(5, 5);1;234
;(5, 5);1;235
;(5, 5);1;236
;(5, 5);1;237
;(5, 5);1;238
;(5, 5);1;239
;(5, 5);1;240
;(5, 5);1;241
;(5, 5);1;242
;(5, 5);1;243
;(5, 5);1;244
;(5, 5);1;245
;(5, 5);1;246
;(5, 5);1;247
;(5, 5);1;248
;(5, 5);1;249
;(5, 5);1;250
MoveEast;(6, 5);1;251
;(6, 5);1;252
;(6, 5);1;253
;(6, 5);1;254
;(6, 5);1;255
;(6, 5);1;256
;(6, 5);1;257
;(6, 5);1;258
;(6, 5);1;259
;(6, 5);1;260
;(6, 5);1;261
;(6, 5);1;262
;(6, 5);1;263
;(6, 5);1;264
;(6, 5);1;265
;(6, 5);1;266
;(6, 5);1;267
;(6, 5);1;268
;(6, 5);1;269
;(6, 5);1;270
;(6, 5);1;271
;(6, 5);1;272
;(6, 5);1;273
;(6, 5);1;274
MoveEast;(7, 5);1;275
;(7, 5);1;276
;(7, 5);1;277
;(7, 5);1;278
;(7, 5);1;279
;(7, 5);1;280
;(7, 5);1;281
;(7, 5);1;282
;(7, 5);1;283
MoveEast;(8, 5);1;284
;(8, 5);1;285
;(8, 5);1;286
;(8, 5);1;287
;(8, 5);1;288
;(8, 5);1;289
;(8, 5);1;290
;(8, 5);1;291
;(8, 5);1;292
;(8, 5);1;293
MoveEast;(9, 5);1;294
;(9, 5);1;295
;(9, 5);1;296
;(9, 5);1;297
;(9, 5);1;298
;(9, 5);1;299
;(9, 5);1;300
;(9, 5);1;301
;(9, 5);1;302
;(9, 5);1;303
;(9, 5);1;304
;(9, 5);1;305
;(9, 5);1;306
;(9, 5);1;307
;(9, 5);1;308
;(9, 5);1;309
;(9, 5);1;310
;(9, 5);1;311
;(9, 5);1;312
;(9, 5);1;313
;(9, 5);1;314
MoveWest;(8, 5);1;315
;(8, 5);1;316
;(8, 5);1;317
;(8, 5);1;318
;(8, 5);1;319
;(8, 5);1;320
;(8, 5);1;321
;(8, 5);1;322
;(8, 5);1;323
;(8, 5);1;324
;(8, 5);1;325
;(8, 5);1;326
;(8, 5);1;327
MoveSouth;(8, 6);1;328
;(8, 6);1;329
;(8, 6);1;330
;(8, 6);1;331
;(8, 6);1;332
;(8, 6);1;333
;(8, 6);1;334
;(8, 6);1;335
;(8, 6);1;336
;(8, 6);1;337
;(8, 6);1;338
;(8, 6);1;339
;(8, 6);1;340
;(8, 6);1;341
;(8, 6);1;342
;(8, 6);1;343
;(8, 6);1;344
;(8, 6);1;345
;(8, 6);1;346
;(8, 6);1;347
;(8, 6);1;348
;(8, 6);1;349
;(8, 6);1;350
;(8, 6);1;351
;(8, 6);1;352
;(8, 6);1;353
;(8, 6);1;354
;(8, 6);1;355
;(8, 6);1;356
;(8, 6);1;357
;(8, 6);1;358
;(8, 6);1;359
;(8, 6);1;360
;(8, 6);1;361
;(8, 6);1;362
;(8, 6);1;363
;(8, 6);1;364
;(8, 6);1;365
;(8, 6);1;366
;(8, 6);1;367
;(8, 6);1;368
;(8, 6);1;369
;(8, 6);1;370
;(8, 6);1;371
MoveNorth;(8, 5);1;372
;(8, 5);1;373
;(8, 5);1;374
;(8, 5);1;375
