human_selector_action;human_selector_location;robot_action;robot_location;robot_executing_cp;world_nr;tick_nr
;(3, 4);;(4, 4);False;1;0
;(3, 4);;(4, 4);False;1;1
;(3, 4);Idle;(4, 4);False;1;2
;(3, 4);Idle;(4, 4);False;1;3
MoveNorth;(3, 3);Idle;(4, 4);False;1;4
;(3, 3);Idle;(4, 4);False;1;5
;(3, 3);Idle;(4, 4);False;1;6
;(3, 3);Idle;(4, 4);False;1;7
;(3, 3);Idle;(4, 4);False;1;8
MoveEast;(4, 3);Idle;(4, 4);False;1;9
;(4, 3);Idle;(4, 4);False;1;10
;(4, 3);Idle;(4, 4);False;1;11
;(4, 3);Idle;(4, 4);False;1;12
;(4, 3);Idle;(4, 4);False;1;13
;(4, 3);Idle;(4, 4);False;1;14
MoveEast;(5, 3);Idle;(4, 4);False;1;15
;(5, 3);Idle;(4, 4);False;1;16
;(5, 3);Idle;(4, 4);False;1;17
;(5, 3);Idle;(4, 4);False;1;18
;(5, 3);Idle;(4, 4);False;1;19
;(5, 3);Idle;(4, 4);False;1;20
;(5, 3);Idle;(4, 4);False;1;21
;(5, 3);Idle;(4, 4);False;1;22
;(5, 3);Idle;(4, 4);False;1;23
;(5, 3);Idle;(4, 4);False;1;24
;(5, 3);Idle;(4, 4);False;1;25
;(5, 3);Idle;(4, 4);False;1;26
;(5, 3);Idle;(4, 4);False;1;27
;(5, 3);Idle;(4, 4);False;1;28
;(5, 3);Idle;(4, 4);False;1;29
;(5, 3);Idle;(4, 4);False;1;30
;(5, 3);Idle;(4, 4);False;1;31
;(5, 3);Idle;(4, 4);False;1;32
;(5, 3);Idle;(4, 4);False;1;33
;(5, 3);Idle;(4, 4);False;1;34
;(5, 3);Idle;(4, 4);False;1;35
;(5, 3);Idle;(4, 4);False;1;36
;(5, 3);Idle;(4, 4);False;1;37
;(5, 3);Idle;(4, 4);False;1;38
;(5, 3);Idle;(4, 4);False;1;39
;(5, 3);Idle;(4, 4);False;1;40
;(5, 3);Idle;(4, 4);False;1;41
;(5, 3);Idle;(4, 4);False;1;42
;(5, 3);Idle;(4, 4);False;1;43
;(5, 3);Idle;(4, 4);False;1;44
;(5, 3);Idle;(4, 4);False;1;45
;(5, 3);Idle;(4, 4);False;1;46
MoveEast;(6, 3);Idle;(4, 4);False;1;47
;(6, 3);Idle;(4, 4);False;1;48
;(6, 3);Idle;(4, 4);False;1;49
;(6, 3);Idle;(4, 4);False;1;50
;(6, 3);Idle;(4, 4);False;1;51
;(6, 3);Idle;(4, 4);False;1;52
;(6, 3);Idle;(4, 4);False;1;53
;(6, 3);Idle;(4, 4);False;1;54
;(6, 3);Idle;(4, 4);False;1;55
;(6, 3);Idle;(4, 4);False;1;56
;(6, 3);;(4, 4);False;1;57
;(6, 3);Idle;(4, 4);False;1;58
;(6, 3);Idle;(4, 4);False;1;59
;(6, 3);Idle;(4, 4);False;1;60
;(6, 3);Idle;(4, 4);False;1;61
;(6, 3);Idle;(4, 4);False;1;62
