human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveEast;(4, 4);1;1
;(4, 4);1;2
;(4, 4);1;3
;(4, 4);1;4
;(4, 4);1;5
;(4, 4);1;6
;(4, 4);1;7
;(4, 4);1;8
;(4, 4);1;9
;(4, 4);1;10
;(4, 4);1;11
;(4, 4);1;12
;(4, 4);1;13
;(4, 4);1;14
;(4, 4);1;15
;(4, 4);1;16
;(4, 4);1;17
;(4, 4);1;18
;(4, 4);1;19
;(4, 4);1;20
;(4, 4);1;21
;(4, 4);1;22
;(4, 4);1;23
MoveEast;(5, 4);1;24
;(5, 4);1;25
;(5, 4);1;26
;(5, 4);1;27
;(5, 4);1;28
;(5, 4);1;29
;(5, 4);1;30
;(5, 4);1;31
;(5, 4);1;32
;(5, 4);1;33
;(5, 4);1;34
;(5, 4);1;35
MoveEast;(6, 4);1;36
;(6, 4);1;37
;(6, 4);1;38
;(6, 4);1;39
;(6, 4);1;40
;(6, 4);1;41
;(6, 4);1;42
;(6, 4);1;43
;(6, 4);1;44
;(6, 4);1;45
;(6, 4);1;46
;(6, 4);1;47
;(6, 4);1;48
;(6, 4);1;49
MoveEast;(7, 4);1;50
;(7, 4);1;51
;(7, 4);1;52
;(7, 4);1;53
;(7, 4);1;54
;(7, 4);1;55
;(7, 4);1;56
;(7, 4);1;57
;(7, 4);1;58
;(7, 4);1;59
;(7, 4);1;60
;(7, 4);1;61
;(7, 4);1;62
MoveEast;(8, 4);1;63
;(8, 4);1;64
;(8, 4);1;65
;(8, 4);1;66
;(8, 4);1;67
;(8, 4);1;68
;(8, 4);1;69
;(8, 4);1;70
;(8, 4);1;71
;(8, 4);1;72
;(8, 4);1;73
;(8, 4);1;74
MoveEast;(9, 4);1;75
;(9, 4);1;76
;(9, 4);1;77
;(9, 4);1;78
;(9, 4);1;79
;(9, 4);1;80
;(9, 4);1;81
;(9, 4);1;82
;(9, 4);1;83
;(9, 4);1;84
;(9, 4);1;85
;(9, 4);1;86
;(9, 4);1;87
;(9, 4);1;88
;(9, 4);1;89
;(9, 4);1;90
;(9, 4);1;91
;(9, 4);1;92
;(9, 4);1;93
MoveSouth;(9, 5);1;94
;(9, 5);1;95
;(9, 5);1;96
;(9, 5);1;97
;(9, 5);1;98
;(9, 5);1;99
;(9, 5);1;100
;(9, 5);1;101
;(9, 5);1;102
;(9, 5);1;103
;(9, 5);1;104
;(9, 5);1;105
;(9, 5);1;106
;(9, 5);1;107
;(9, 5);1;108
;(9, 5);1;109
;(9, 5);1;110
;(9, 5);1;111
;(9, 5);1;112
;(9, 5);1;113
;(9, 5);1;114
;(9, 5);1;115
;(9, 5);1;116
;(9, 5);1;117
;(9, 5);1;118
;(9, 5);1;119
;(9, 5);1;120
;(9, 5);1;121
;(9, 5);1;122
;(9, 5);1;123
;(9, 5);1;124
;(9, 5);1;125
;(9, 5);1;126
;(9, 5);1;127
;(9, 5);1;128
;(9, 5);1;129
;(9, 5);1;130
;(9, 5);1;131
;(9, 5);1;132
;(9, 5);1;133
;(9, 5);1;134
;(9, 5);1;135
;(9, 5);1;136
GrabObject;(9, 5);1;137
;(9, 5);1;138
;(9, 5);1;139
;(9, 5);1;140
;(9, 5);1;141
;(9, 5);1;142
;(9, 5);1;143
;(9, 5);1;144
;(9, 5);1;145
;(9, 5);1;146
;(9, 5);1;147
;(9, 5);1;148
;(9, 5);1;149
;(9, 5);1;150
;(9, 5);1;151
MoveWest;(8, 5);1;152
;(8, 5);1;153
;(8, 5);1;154
;(8, 5);1;155
;(8, 5);1;156
;(8, 5);1;157
;(8, 5);1;158
;(8, 5);1;159
MoveWest;(7, 5);1;160
;(7, 5);1;161
;(7, 5);1;162
;(7, 5);1;163
;(7, 5);1;164
;(7, 5);1;165
;(7, 5);1;166
;(7, 5);1;167
;(7, 5);1;168
MoveWest;(6, 5);1;169
;(6, 5);1;170
;(6, 5);1;171
;(6, 5);1;172
;(6, 5);1;173
;(6, 5);1;174
;(6, 5);1;175
;(6, 5);1;176
;(6, 5);1;177
;(6, 5);1;178
;(6, 5);1;179
;(6, 5);1;180
;(6, 5);1;181
;(6, 5);1;182
DropObject;(6, 5);1;183
;(6, 5);1;184
;(6, 5);1;185
;(6, 5);1;186
;(6, 5);1;187
;(6, 5);1;188
;(6, 5);1;189
;(6, 5);1;190
;(6, 5);1;191
;(6, 5);1;192
;(6, 5);1;193
;(6, 5);1;194
;(6, 5);1;195
;(6, 5);1;196
;(6, 5);1;197
MoveEast;(7, 5);1;198
;(7, 5);1;199
;(7, 5);1;200
;(7, 5);1;201
;(7, 5);1;202
;(7, 5);1;203
MoveEast;(8, 5);1;204
;(8, 5);1;205
;(8, 5);1;206
;(8, 5);1;207
;(8, 5);1;208
;(8, 5);1;209
;(8, 5);1;210
;(8, 5);1;211
MoveSouth;(8, 6);1;212
;(8, 6);1;213
;(8, 6);1;214
;(8, 6);1;215
;(8, 6);1;216
;(8, 6);1;217
;(8, 6);1;218
;(8, 6);1;219
;(8, 6);1;220
;(8, 6);1;221
;(8, 6);1;222
;(8, 6);1;223
;(8, 6);1;224
;(8, 6);1;225
;(8, 6);1;226
;(8, 6);1;227
GrabObject;(8, 6);1;228
;(8, 6);1;229
;(8, 6);1;230
;(8, 6);1;231
;(8, 6);1;232
;(8, 6);1;233
;(8, 6);1;234
;(8, 6);1;235
;(8, 6);1;236
;(8, 6);1;237
;(8, 6);1;238
;(8, 6);1;239
;(8, 6);1;240
MoveWest;(7, 6);1;241
;(7, 6);1;242
MoveWest;(6, 6);1;243
;(6, 6);1;244
;(6, 6);1;245
;(6, 6);1;246
;(6, 6);1;247
;(6, 6);1;248
;(6, 6);1;249
MoveWest;(5, 6);1;250
;(5, 6);1;251
;(5, 6);1;252
;(5, 6);1;253
;(5, 6);1;254
;(5, 6);1;255
;(5, 6);1;256
;(5, 6);1;257
;(5, 6);1;258
;(5, 6);1;259
DropObject;(5, 6);1;260
;(5, 6);1;261
;(5, 6);1;262
;(5, 6);1;263
;(5, 6);1;264
;(5, 6);1;265
;(5, 6);1;266
;(5, 6);1;267
MoveEast;(6, 6);1;268
;(6, 6);1;269
;(6, 6);1;270
;(6, 6);1;271
;(6, 6);1;272
MoveEast;(7, 6);1;273
;(7, 6);1;274
;(7, 6);1;275
;(7, 6);1;276
MoveEast;(8, 6);1;277
;(8, 6);1;278
;(8, 6);1;279
;(8, 6);1;280
;(8, 6);1;281
;(8, 6);1;282
MoveEast;(9, 6);1;283
;(9, 6);1;284
;(9, 6);1;285
;(9, 6);1;286
;(9, 6);1;287
;(9, 6);1;288
;(9, 6);1;289
;(9, 6);1;290
;(9, 6);1;291
;(9, 6);1;292
;(9, 6);1;293
;(9, 6);1;294
;(9, 6);1;295
;(9, 6);1;296
;(9, 6);1;297
;(9, 6);1;298
;(9, 6);1;299
;(9, 6);1;300
;(9, 6);1;301
;(9, 6);1;302
;(9, 6);1;303
;(9, 6);1;304
MoveNorth;(9, 5);1;305
;(9, 5);1;306
;(9, 5);1;307
;(9, 5);1;308
MoveNorth;(9, 4);1;309
;(9, 4);1;310
;(9, 4);1;311
;(9, 4);1;312
;(9, 4);1;313
MoveNorth;(9, 3);1;314
;(9, 3);1;315
;(9, 3);1;316
;(9, 3);1;317
;(9, 3);1;318
;(9, 3);1;319
;(9, 3);1;320
;(9, 3);1;321
;(9, 3);1;322
;(9, 3);1;323
DropObject;(9, 3);1;324
;(9, 3);1;325
;(9, 3);1;326
;(9, 3);1;327
;(9, 3);1;328
;(9, 3);1;329
;(9, 3);1;330
;(9, 3);1;331
;(9, 3);1;332
;(9, 3);1;333
;(9, 3);1;334
;(9, 3);1;335
;(9, 3);1;336
;(9, 3);1;337
;(9, 3);1;338
;(9, 3);1;339
;(9, 3);1;340
;(9, 3);1;341
;(9, 3);1;342
;(9, 3);1;343
;(9, 3);1;344
;(9, 3);1;345
;(9, 3);1;346
;(9, 3);1;347
;(9, 3);1;348
;(9, 3);1;349
;(9, 3);1;350
GrabObject;(9, 3);1;351
;(9, 3);1;352
;(9, 3);1;353
;(9, 3);1;354
;(9, 3);1;355
;(9, 3);1;356
;(9, 3);1;357
;(9, 3);1;358
;(9, 3);1;359
;(9, 3);1;360
;(9, 3);1;361
;(9, 3);1;362
;(9, 3);1;363
MoveSouth;(9, 4);1;364
;(9, 4);1;365
;(9, 4);1;366
;(9, 4);1;367
MoveSouth;(9, 5);1;368
;(9, 5);1;369
;(9, 5);1;370
;(9, 5);1;371
;(9, 5);1;372
;(9, 5);1;373
