human_selector_action;human_selector_location;world_nr;tick_nr
;(3, 4);1;0
MoveSouth;(3, 5);1;1
;(3, 5);1;2
;(3, 5);1;3
;(3, 5);1;4
;(3, 5);1;5
MoveEast;(4, 5);1;6
;(4, 5);1;7
;(4, 5);1;8
;(4, 5);1;9
;(4, 5);1;10
;(4, 5);1;11
;(4, 5);1;12
MoveSouth;(4, 6);1;13
;(4, 6);1;14
;(4, 6);1;15
;(4, 6);1;16
;(4, 6);1;17
;(4, 6);1;18
;(4, 6);1;19
;(4, 6);1;20
;(4, 6);1;21
MoveEast;(5, 6);1;22
;(5, 6);1;23
;(5, 6);1;24
;(5, 6);1;25
;(5, 6);1;26
;(5, 6);1;27
;(5, 6);1;28
;(5, 6);1;29
;(5, 6);1;30
;(5, 6);1;31
;(5, 6);1;32
;(5, 6);1;33
;(5, 6);1;34
;(5, 6);1;35
;(5, 6);1;36
;(5, 6);1;37
;(5, 6);1;38
;(5, 6);1;39
;(5, 6);1;40
;(5, 6);1;41
;(5, 6);1;42
;(5, 6);1;43
MoveNorth;(5, 5);1;44
;(5, 5);1;45
;(5, 5);1;46
;(5, 5);1;47
;(5, 5);1;48
;(5, 5);1;49
;(5, 5);1;50
;(5, 5);1;51
;(5, 5);1;52
MoveEast;(6, 5);1;53
;(6, 5);1;54
;(6, 5);1;55
;(6, 5);1;56
;(6, 5);1;57
;(6, 5);1;58
;(6, 5);1;59
MoveEast;(7, 5);1;60
;(7, 5);1;61
;(7, 5);1;62
;(7, 5);1;63
;(7, 5);1;64
;(7, 5);1;65
;(7, 5);1;66
;(7, 5);1;67
;(7, 5);1;68
;(7, 5);1;69
MoveEast;(8, 5);1;70
;(8, 5);1;71
;(8, 5);1;72
;(8, 5);1;73
;(8, 5);1;74
;(8, 5);1;75
MoveEast;(9, 5);1;76
;(9, 5);1;77
;(9, 5);1;78
;(9, 5);1;79
;(9, 5);1;80
;(9, 5);1;81
;(9, 5);1;82
;(9, 5);1;83
;(9, 5);1;84
;(9, 5);1;85
MoveSouth;(9, 6);1;86
;(9, 6);1;87
;(9, 6);1;88
MoveWest;(8, 6);1;89
;(8, 6);1;90
;(8, 6);1;91
;(8, 6);1;92
;(8, 6);1;93
;(8, 6);1;94
;(8, 6);1;95
;(8, 6);1;96
;(8, 6);1;97
;(8, 6);1;98
;(8, 6);1;99
;(8, 6);1;100
;(8, 6);1;101
;(8, 6);1;102
;(8, 6);1;103
;(8, 6);1;104
;(8, 6);1;105
;(8, 6);1;106
;(8, 6);1;107
;(8, 6);1;108
GrabObject;(8, 6);1;109
;(8, 6);1;110
;(8, 6);1;111
;(8, 6);1;112
;(8, 6);1;113
;(8, 6);1;114
;(8, 6);1;115
;(8, 6);1;116
;(8, 6);1;117
;(8, 6);1;118
MoveWest;(7, 6);1;119
;(7, 6);1;120
;(7, 6);1;121
;(7, 6);1;122
;(7, 6);1;123
;(7, 6);1;124
;(7, 6);1;125
;(7, 6);1;126
;(7, 6);1;127
;(7, 6);1;128
MoveWest;(6, 6);1;129
;(6, 6);1;130
;(6, 6);1;131
;(6, 6);1;132
;(6, 6);1;133
MoveWest;(5, 6);1;134
